tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
4055.00;E2D2_0;85.60;13.30;3996.00;0.64;A4B4_0;4.60;0.00;tripinfo_flow_0.8 emissions_flow_0.8;59.00;flow_0.8;0;675.81;1.09;0.00;9.70;car;;0;0.00;165590.19;1735.31;11.69;65.73;2.75;0.00;52831.37
4556.00;E2D2_0;85.60;12.98;4495.00;0.22;A4B4_0;4.60;0.00;tripinfo_flow_0.9 emissions_flow_0.9;61.00;flow_0.9;0;675.81;1.03;0.00;10.87;car;;0;0.00;169583.97;1902.88;12.70;68.02;2.93;0.00;54105.07
5055.00;E2D2_0;85.60;12.91;4995.00;0.80;A4B4_0;4.60;0.00;tripinfo_flow_0.10 emissions_flow_0.10;60.00;flow_0.10;0;675.81;1.05;0.00;10.00;car;;0;0.00;174680.54;1886.57;12.86;70.81;3.04;0.00;55730.97
5553.00;E2D2_0;85.60;13.82;5494.00;0.38;A4B4_0;4.60;0.00;tripinfo_flow_0.11 emissions_flow_0.11;59.00;flow_0.11;0;675.81;1.12;0.00;9.19;car;;0;0.00;169213.71;1713.68;11.70;66.56;2.71;0.00;53987.67
6055.00;E2D2_0;85.60;13.75;5994.00;0.96;A4B4_0;4.60;0.00;tripinfo_flow_0.12 emissions_flow_0.12;61.00;flow_0.12;0;675.81;0.99;0.00;9.92;car;;0;0.00;174528.04;1830.46;12.42;69.21;2.89;0.00;55682.93
6478.00;C0B0_0;85.60;9.36;6400.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.2 emissions_flow_1.2;78.00;flow_1.2;0;661.89;0.93;0.00;9.59;bus;;0;0.00;151952.29;2134.19;13.32;60.01;2.61;0.00;48478.99
6561.00;E2D2_0;85.60;11.55;6493.00;0.54;A4B4_0;4.60;0.00;tripinfo_flow_0.13 emissions_flow_0.13;68.00;flow_0.13;0;675.81;0.88;0.00;11.02;car;;0;0.00;169099.98;1959.75;13.02;66.88;2.79;0.00;53950.60
7056.00;E2D2_0;85.60;12.98;6992.00;0.12;A4B4_0;4.60;0.00;tripinfo_flow_0.14 emissions_flow_0.14;64.00;flow_0.14;0;675.81;0.94;0.00;10.90;car;;0;0.00;164895.92;1893.31;12.52;65.89;2.82;0.00;52609.28
7556.00;E2D2_0;85.60;12.74;7492.00;0.70;A4B4_0;4.60;0.00;tripinfo_flow_0.15 emissions_flow_0.15;64.00;flow_0.15;0;675.81;0.94;0.00;10.57;car;;0;0.00;166355.98;1823.18;12.21;65.88;2.74;0.00;53075.41
8050.00;E2D2_0;85.60;13.49;7991.00;0.28;A4B4_0;4.60;0.00;tripinfo_flow_0.16 emissions_flow_0.16;59.00;flow_0.16;0;675.81;1.16;0.00;8.99;car;;0;0.00;166751.63;1764.29;11.96;66.44;2.78;0.00;53201.73
8551.00;E2D2_0;85.60;13.39;8491.00;0.86;A4B4_0;4.60;0.00;tripinfo_flow_0.17 emissions_flow_0.17;60.00;flow_0.17;0;675.81;1.02;0.00;10.16;car;;0;0.00;171064.07;1859.89;12.54;68.58;2.93;0.00;54577.41
9049.00;E2D2_0;85.60;13.43;8990.00;0.44;A4B4_0;4.60;0.00;tripinfo_flow_0.18 emissions_flow_0.18;59.00;flow_0.18;0;675.81;1.01;0.00;9.17;car;;0;0.00;174037.57;1928.02;12.85;69.95;3.02;0.00;55526.03
9550.00;E2D2_0;85.60;13.50;9489.00;0.02;A4B4_0;4.60;0.00;tripinfo_flow_0.19 emissions_flow_0.19;61.00;flow_0.19;0;675.81;0.97;0.00;9.38;car;;0;0.00;166380.93;1867.68;12.40;66.08;2.80;0.00;53083.32
9679.00;C0B0_0;85.60;9.18;9600.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.3 emissions_flow_1.3;79.00;flow_1.3;0;661.89;0.89;0.00;10.58;bus;;0;0.00;169512.33;2395.32;14.92;66.88;2.91;0.00;54081.35
10060.00;E2D2_0;85.60;10.34;9989.00;0.60;A4B4_0;4.60;0.00;tripinfo_flow_0.20 emissions_flow_0.20;71.00;flow_0.20;0;675.81;0.83;0.00;10.62;car;;0;0.00;155367.72;1908.87;12.46;62.10;2.66;0.00;49568.97
10555.00;E2D2_0;85.60;12.08;10488.00;0.18;A4B4_0;4.60;0.00;tripinfo_flow_0.21 emissions_flow_0.21;67.00;flow_0.21;0;675.81;0.87;0.00;10.09;car;;0;0.00;169687.53;2003.02;13.23;67.72;2.88;0.00;54137.84
11053.00;E2D2_0;85.60;11.72;10988.00;0.76;A4B4_0;4.60;0.00;tripinfo_flow_0.22 emissions_flow_0.22;65.00;flow_0.22;0;675.81;0.92;0.00;10.07;car;;0;0.00;163765.59;1745.16;11.84;64.16;2.60;0.00;52249.17
11550.00;E2D2_0;85.60;12.07;11487.00;0.34;A4B4_0;4.60;0.00;tripinfo_flow_0.23 emissions_flow_0.23;63.00;flow_0.23;0;675.81;0.95;0.00;9.99;car;;0;0.00;168105.59;1934.00;12.90;68.16;2.97;0.00;53633.02
12046.00;E2D2_0;85.60;12.83;11987.00;0.92;A4B4_0;4.60;0.00;tripinfo_flow_0.24 emissions_flow_0.24;59.00;flow_0.24;0;675.81;1.13;0.00;9.76;car;;0;0.00;169320.19;1727.27;11.87;67.00;2.76;0.00;54021.45
12550.00;E2D2_0;85.60;12.56;12486.00;0.50;A4B4_0;4.60;0.00;tripinfo_flow_0.25 emissions_flow_0.25;64.00;flow_0.25;0;675.81;0.93;0.00;10.31;car;;0;0.00;173339.90;1913.95;12.83;68.91;2.89;0.00;55303.50
12876.00;C0B0_0;85.60;9.51;12800.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.4 emissions_flow_1.4;76.00;flow_1.4;0;661.89;1.18;0.00;9.02;bus;;0;0.00;163665.74;2192.98;13.85;63.86;2.68;0.00;52216.43
13045.00;E2D2_0;85.60;13.19;12985.00;0.08;A4B4_0;4.60;0.00;tripinfo_flow_0.26 emissions_flow_0.26;60.00;flow_0.26;0;675.81;1.15;0.00;10.50;car;;0;0.00;164241.33;1787.71;12.03;65.67;2.79;0.00;52400.68
13545.00;E2D2_0;85.60;12.69;13485.00;0.66;A4B4_0;4.60;0.00;tripinfo_flow_0.27 emissions_flow_0.27;60.00;flow_0.27;0;675.81;1.01;0.00;10.17;car;;0;0.00;175428.99;1872.94;12.72;70.55;2.99;0.00;55969.99
14043.00;E2D2_0;85.60;13.80;13984.00;0.24;A4B4_0;4.60;0.00;tripinfo_flow_0.28 emissions_flow_0.28;59.00;flow_0.28;0;675.81;1.17;0.00;9.66;car;;0;0.00;173340.17;1843.35;12.66;69.90;2.97;0.00;55303.47
14545.00;E2D2_0;85.60;13.42;14484.00;0.82;A4B4_0;4.60;0.00;tripinfo_flow_0.29 emissions_flow_0.29;61.00;flow_0.29;0;675.81;0.99;0.00;10.25;car;;0;0.00;167992.39;1819.39;12.20;66.79;2.82;0.00;53597.61
15043.00;E2D2_0;85.60;13.70;14983.00;0.40;A4B4_0;4.60;0.00;tripinfo_flow_0.30 emissions_flow_0.30;60.00;flow_0.30;0;675.81;1.02;0.00;10.17;car;;0;0.00;168049.14;1756.40;11.98;67.22;2.84;0.00;53615.68
15545.00;E2D2_0;85.60;12.87;15483.00;0.98;A4B4_0;4.60;0.00;tripinfo_flow_0.31 emissions_flow_0.31;62.00;flow_0.31;0;675.81;0.97;0.00;10.19;car;;0;0.00;169415.76;1858.13;12.47;67.42;2.86;0.00;54051.60
16041.00;E2D2_0;85.60;13.10;15982.00;0.56;A4B4_0;4.60;0.00;tripinfo_flow_0.32 emissions_flow_0.32;59.00;flow_0.32;0;675.81;1.18;0.00;9.59;car;;0;0.00;166230.37;1685.44;11.52;65.47;2.68;0.00;53035.81
16076.00;C0B0_0;85.60;9.54;16000.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.5 emissions_flow_1.5;76.00;flow_1.5;0;661.89;1.10;0.00;8.80;bus;;0;0.00;169134.14;2279.90;14.39;66.47;2.83;0.00;53960.94
16547.00;E2D2_0;85.60;11.65;16481.00;0.14;A4B4_0;4.60;0.00;tripinfo_flow_0.33 emissions_flow_0.33;66.00;flow_0.33;0;675.81;0.90;0.00;10.07;car;;0;0.00;162760.78;1795.72;11.99;63.59;2.59;0.00;51928.54
17040.00;E2D2_0;85.60;13.44;16981.00;0.72;A4B4_0;4.60;0.00;tripinfo_flow_0.34 emissions_flow_0.34;59.00;flow_0.34;0;675.81;1.03;0.00;9.91;car;;0;0.00;167851.42;1715.22;11.70;66.29;2.72;0.00;53552.91
17543.00;E2D2_0;85.60;12.12;17480.00;0.30;A4B4_0;4.60;0.00;tripinfo_flow_0.35 emissions_flow_0.35;63.00;flow_0.35;0;675.81;0.96;0.00;10.96;car;;0;0.00;163827.05;1840.62;12.33;65.54;2.79;0.00;52268.30
18041.00;E2D2_0;85.60;13.29;17980.00;0.88;A4B4_0;4.60;0.00;tripinfo_flow_0.36 emissions_flow_0.36;61.00;flow_0.36;0;675.81;1.09;0.00;11.08;car;;0;0.00;174836.08;1824.43;12.33;68.83;2.83;0.00;55781.36
18538.00;E2D2_0;85.60;13.17;18479.00;0.46;A4B4_0;4.60;0.00;tripinfo_flow_0.37 emissions_flow_0.37;59.00;flow_0.37;0;675.81;1.04;0.00;9.63;car;;0;0.00;172304.35;1771.30;12.13;68.08;2.82;0.00;54973.60
19037.00;E2D2_0;85.60;13.29;18978.00;0.04;A4B4_0;4.60;0.00;tripinfo_flow_0.38 emissions_flow_0.38;59.00;flow_0.38;0;675.81;1.04;0.00;9.90;car;;0;0.00;172054.66;1740.18;11.93;67.35;2.73;0.00;54894.18
19276.00;C0B0_0;85.60;9.65;19200.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.6 emissions_flow_1.6;76.00;flow_1.6;0;661.89;1.09;0.00;8.35;bus;;0;0.00;161791.02;2117.41;13.46;62.88;2.60;0.00;51618.45
19539.00;E2D2_0;85.60;13.70;19478.00;0.62;A4B4_0;4.60;0.00;tripinfo_flow_0.39 emissions_flow_0.39;61.00;flow_0.39;0;675.81;1.00;0.00;10.43;car;;0;0.00;169669.96;1838.93;12.56;68.04;2.89;0.00;54132.53
20043.00;E2D2_0;85.60;12.24;19977.00;0.20;A4B4_0;4.60;0.00;tripinfo_flow_0.40 emissions_flow_0.40;66.00;flow_0.40;0;675.81;0.90;0.00;9.93;car;;0;0.00;169795.45;1861.47;12.53;66.08;2.67;0.00;54173.02
20545.00;E2D2_0;85.60;11.91;20477.00;0.78;A4B4_0;4.60;0.00;tripinfo_flow_0.41 emissions_flow_0.41;68.00;flow_0.41;0;675.81;0.88;0.00;10.68;car;;0;0.00;167311.91;2005.40;13.18;66.70;2.84;0.00;53379.87
21045.00;E2D2_0;85.60;11.61;20976.00;0.36;A4B4_0;4.60;0.00;tripinfo_flow_0.42 emissions_flow_0.42;69.00;flow_0.42;0;675.81;0.85;0.00;10.29;car;;0;0.00;161639.93;1877.78;12.39;63.21;2.60;0.00;51570.67
21544.00;E2D2_0;85.60;11.77;21476.00;0.94;A4B4_0;4.60;0.00;tripinfo_flow_0.43 emissions_flow_0.43;68.00;flow_0.43;0;675.81;0.85;0.00;9.29;car;;0;0.00;165499.59;1898.96;12.65;65.21;2.70;0.00;52801.99
22034.00;E2D2_0;85.60;13.74;21975.00;0.52;A4B4_0;4.60;0.00;tripinfo_flow_0.44 emissions_flow_0.44;59.00;flow_0.44;0;675.81;1.17;0.00;8.79;car;;0;0.00;168313.11;1735.30;11.97;67.12;2.80;0.00;53699.95
22477.00;C0B0_0;85.60;9.97;22400.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.7 emissions_flow_1.7;77.00;flow_1.7;0;661.89;1.02;0.00;8.72;bus;;0;0.00;158094.74;2179.68;13.66;62.09;2.66;0.00;50438.84
22533.00;E2D2_0;85.60;13.74;22474.00;0.10;A4B4_0;4.60;0.00;tripinfo_flow_0.45 emissions_flow_0.45;59.00;flow_0.45;0;675.81;1.10;0.00;9.79;car;;0;0.00;169657.24;1791.51;11.99;66.83;2.81;0.00;54129.12
23035.00;E2D2_0;85.60;13.71;22974.00;0.68;A4B4_0;4.60;0.00;tripinfo_flow_0.46 emissions_flow_0.46;61.00;flow_0.46;0;675.81;1.00;0.00;11.00;car;;0;0.00;172381.53;1739.19;12.06;67.90;2.77;0.00;54998.26
23533.00;E2D2_0;85.60;13.63;23473.00;0.26;A4B4_0;4.60;0.00;tripinfo_flow_0.47 emissions_flow_0.47;60.00;flow_0.47;0;675.81;1.00;0.00;9.69;car;;0;0.00;171520.75;1864.21;12.61;68.82;2.94;0.00;54723.07
24038.00;E2D2_0;85.60;11.85;23973.00;0.84;A4B4_0;4.60;0.00;tripinfo_flow_0.48 emissions_flow_0.48;65.00;flow_0.48;0;675.81;0.90;0.00;9.68;car;;0;0.00;159993.93;1895.78;12.48;63.89;2.74;0.00;51045.16
24531.00;E2D2_0;85.60;13.35;24472.00;0.42;A4B4_0;4.60;0.00;tripinfo_flow_0.49 emissions_flow_0.49;59.00;flow_0.49;0;675.81;1.14;0.00;9.57;car;;0;0.00;168699.02;1770.65;12.09;67.07;2.80;0.00;53823.10
25030.00;E2D2_0;85.60;13.68;24971.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.50 emissions_flow_0.50;59.00;flow_0.50;0;675.81;1.02;0.00;9.61;car;;0;0.00;172983.63;1845.03;12.61;69.69;2.97;0.00;55189.76
25534.00;E2D2_0;85.60;12.37;25471.00;0.58;A4B4_0;4.60;0.00;tripinfo_flow_0.51 emissions_flow_0.51;63.00;flow_0.51;0;675.81;0.97;0.00;10.71;car;;0;0.00;166405.90;1782.38;11.98;65.13;2.66;0.00;53091.70
25678.00;C0B0_0;85.60;9.12;25600.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.8 emissions_flow_1.8;78.00;flow_1.8;0;661.89;1.08;0.00;10.95;bus;;0;0.00;167504.04;2396.39;14.88;66.24;2.90;0.00;53440.53
26031.00;E2D2_0;85.60;13.14;25970.00;0.16;A4B4_0;4.60;0.00;tripinfo_flow_0.52 emissions_flow_0.52;61.00;flow_0.52;0;675.81;1.12;0.00;10.46;car;;0;0.00;169544.35;1746.05;11.91;66.70;2.71;0.00;54093.03
26530.00;E2D2_0;85.60;13.05;26470.00;0.74;A4B4_0;4.60;0.00;tripinfo_flow_0.53 emissions_flow_0.53;60.00;flow_0.53;0;675.81;1.02;0.00;10.24;car;;0;0.00;167536.57;1740.78;11.87;66.25;2.74;0.00;53452.35
27029.00;E2D2_0;85.60;12.47;26969.00;0.32;A4B4_0;4.60;0.00;tripinfo_flow_0.54 emissions_flow_0.54;60.00;flow_0.54;0;675.81;0.99;0.00;9.57;car;;0;0.00;182112.63;1961.78;13.36;73.77;3.16;0.00;58102.15
27532.00;E2D2_0;85.60;12.78;27469.00;0.90;A4B4_0;4.60;0.00;tripinfo_flow_0.55 emissions_flow_0.55;63.00;flow_0.55;0;675.81;0.94;0.00;9.57;car;;0;0.00;172359.54;1929.26;12.89;68.97;2.94;0.00;54990.58
28034.00;E2D2_0;85.60;11.96;27968.00;0.48;A4B4_0;4.60;0.00;tripinfo_flow_0.56 emissions_flow_0.56;66.00;flow_0.56;0;675.81;0.88;0.00;10.28;car;;0;0.00;165234.54;1916.76;12.73;65.82;2.78;0.00;52717.22
28533.00;E2D2_0;85.60;12.56;28467.00;0.06;A4B4_0;4.60;0.00;tripinfo_flow_0.57 emissions_flow_0.57;66.00;flow_0.57;0;675.81;0.91;0.00;10.42;car;;0;0.00;163568.10;1878.07;12.41;64.64;2.72;0.00;52185.79
28880.00;C0B0_0;85.60;9.57;28800.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.9 emissions_flow_1.9;80.00;flow_1.9;0;661.89;0.91;0.00;11.87;bus;;0;0.00;169988.84;2475.96;15.32;67.97;3.05;0.00;54233.03
29027.00;E2D2_0;85.60;13.31;28967.00;0.64;A4B4_0;4.60;0.00;tripinfo_flow_0.58 emissions_flow_0.58;60.00;flow_0.58;0;675.81;1.04;0.00;10.11;car;;0;0.00;173692.76;1882.42;12.70;69.52;2.95;0.00;55416.12
29526.00;E2D2_0;85.60;13.68;29466.00;0.22;A4B4_0;4.60;0.00;tripinfo_flow_0.59 emissions_flow_0.59;60.00;flow_0.59;0;675.81;1.02;0.00;9.96;car;;0;0.00;176073.38;1833.26;12.39;69.57;2.90;0.00;56176.10
30025.00;E2D2_0;85.60;13.13;29966.00;0.80;A4B4_0;4.60;0.00;tripinfo_flow_0.60 emissions_flow_0.60;59.00;flow_0.60;0;675.81;1.02;0.00;9.76;car;;0;0.00;176024.41;1828.89;12.57;70.21;2.93;0.00;56160.19
30526.00;E2D2_0;85.60;12.70;30465.00;0.38;A4B4_0;4.60;0.00;tripinfo_flow_0.61 emissions_flow_0.61;61.00;flow_0.61;0;675.81;0.97;0.00;9.09;car;;0;0.00;167717.62;1805.25;12.27;67.11;2.83;0.00;53509.72
31028.00;E2D2_0;85.60;12.46;30965.00;0.96;A4B4_0;4.60;0.00;tripinfo_flow_0.62 emissions_flow_0.62;63.00;flow_0.62;0;675.81;0.94;0.00;10.33;car;;0;0.00;165325.48;1772.98;11.97;65.53;2.71;0.00;52746.70
31524.00;E2D2_0;85.60;13.10;31464.00;0.54;A4B4_0;4.60;0.00;tripinfo_flow_0.63 emissions_flow_0.63;60.00;flow_0.63;0;675.81;1.06;0.00;10.16;car;;0;0.00;166755.35;1650.65;11.35;65.41;2.63;0.00;53203.42
32026.00;E2D2_0;85.60;12.93;31963.00;0.12;A4B4_0;4.60;0.00;tripinfo_flow_0.64 emissions_flow_0.64;63.00;flow_0.64;0;675.81;0.96;0.00;10.47;car;;0;0.00;170146.84;1842.12;12.40;67.03;2.75;0.00;54285.03
32077.00;C0B0_0;85.60;9.25;32000.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.10 emissions_flow_1.10;77.00;flow_1.10;0;661.89;0.98;0.00;9.47;bus;;0;0.00;155798.59;2173.62;13.60;61.83;2.70;0.00;49706.05
32522.00;E2D2_0;85.60;13.39;32463.00;0.70;A4B4_0;4.60;0.00;tripinfo_flow_0.65 emissions_flow_0.65;59.00;flow_0.65;0;675.81;1.03;0.00;9.89;car;;0;0.00;164242.90;1764.75;12.01;66.16;2.83;0.00;52401.06
33022.00;E2D2_0;85.60;13.13;32962.00;0.28;A4B4_0;4.60;0.00;tripinfo_flow_0.66 emissions_flow_0.66;60.00;flow_0.66;0;675.81;0.98;0.00;9.35;car;;0;0.00;166072.48;1714.45;11.69;66.08;2.74;0.00;52985.14
33522.00;E2D2_0;85.60;12.98;33462.00;0.86;A4B4_0;4.60;0.00;tripinfo_flow_0.67 emissions_flow_0.67;60.00;flow_0.67;0;675.81;1.01;0.00;10.16;car;;0;0.00;166717.10;1818.28;12.30;66.88;2.86;0.00;53190.46
34020.00;E2D2_0;85.60;12.64;33961.00;0.44;A4B4_0;4.60;0.00;tripinfo_flow_0.68 emissions_flow_0.68;59.00;flow_0.68;0;675.81;1.09;0.00;9.86;car;;0;0.00;170103.76;1831.77;12.33;67.82;2.84;0.00;54271.16
34521.00;E2D2_0;85.60;12.65;34460.00;0.02;A4B4_0;4.60;0.00;tripinfo_flow_0.69 emissions_flow_0.69;61.00;flow_0.69;0;675.81;1.03;0.00;10.87;car;;0;0.00;177841.45;2070.25;13.58;71.41;3.13;0.00;56739.52
35019.00;E2D2_0;85.60;13.80;34960.00;0.60;A4B4_0;4.60;0.00;tripinfo_flow_0.70 emissions_flow_0.70;59.00;flow_0.70;0;675.81;1.00;0.00;8.93;car;;0;0.00;171315.30;1833.49;12.45;68.87;2.94;0.00;54657.55
35278.00;C0B0_0;85.60;9.85;35200.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.11 emissions_flow_1.11;78.00;flow_1.11;0;661.89;1.02;0.00;9.70;bus;;0;0.00;170981.32;2368.50;14.82;66.99;2.86;0.00;54550.22
35521.00;E2D2_0;85.60;12.57;35459.00;0.18;A4B4_0;4.60;0.00;tripinfo_flow_0.71 emissions_flow_0.71;62.00;flow_0.71;0;675.81;0.97;0.00;9.81;car;;0;0.00;165727.17;1835.68;12.29;66.03;2.79;0.00;52874.69
36019.00;E2D2_0;85.60;13.57;35959.00;0.76;A4B4_0;4.60;0.00;tripinfo_flow_0.72 emissions_flow_0.72;60.00;flow_0.72;0;675.81;1.15;0.00;10.91;car;;0;0.00;165729.05;1786.74;11.98;65.79;2.75;0.00;52875.51
36520.00;E2D2_0;85.60;13.22;36458.00;0.34;A4B4_0;4.60;0.00;tripinfo_flow_0.73 emissions_flow_0.73;62.00;flow_0.73;0;675.81;0.98;0.00;10.45;car;;0;0.00;178911.92;1999.97;13.44;71.95;3.09;0.00;57081.01
37018.00;E2D2_0;85.60;13.76;36958.00;0.92;A4B4_0;4.60;0.00;tripinfo_flow_0.74 emissions_flow_0.74;60.00;flow_0.74;0;675.81;1.00;0.00;10.20;car;;0;0.00;174326.95;1859.92;12.58;69.48;2.92;0.00;55618.59
37516.00;E2D2_0;85.60;12.70;37457.00;0.50;A4B4_0;4.60;0.00;tripinfo_flow_0.75 emissions_flow_0.75;59.00;flow_0.75;0;675.81;1.04;0.00;9.78;car;;0;0.00;164644.16;1701.73;11.70;65.96;2.77;0.00;52529.28
38015.00;E2D2_0;85.60;13.33;37956.00;0.08;A4B4_0;4.60;0.00;tripinfo_flow_0.76 emissions_flow_0.76;59.00;flow_0.76;0;675.81;1.01;0.00;9.08;car;;0;0.00;167615.44;1769.44;12.05;67.61;2.88;0.00;53477.10
38478.00;C0B0_0;85.60;9.71;38400.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.12 emissions_flow_1.12;78.00;flow_1.12;0;661.89;1.02;0.00;9.64;bus;;0;0.00;162945.82;2268.88;14.21;64.68;2.82;0.00;51986.32
38516.00;E2D2_0;85.60;13.14;38456.00;0.66;A4B4_0;4.60;0.00;tripinfo_flow_0.77 emissions_flow_0.77;60.00;flow_0.77;0;675.81;1.02;0.00;9.24;car;;0;0.00;170027.47;1791.97;12.21;67.97;2.87;0.00;54246.83
39020.00;E2D2_0;85.60;11.31;38955.00;0.24;A4B4_0;4.60;0.00;tripinfo_flow_0.78 emissions_flow_0.78;65.00;flow_0.78;0;675.81;0.89;0.00;9.06;car;;0;0.00;161071.67;1693.15;11.44;62.62;2.51;0.00;51389.86
39527.00;E2D2_0;85.60;11.56;39455.00;0.82;A4B4_0;4.60;0.00;tripinfo_flow_0.79 emissions_flow_0.79;72.00;flow_0.79;0;675.81;0.83;0.00;11.13;car;;0;0.00;167368.78;1986.00;13.07;65.79;2.72;0.00;53398.25
40020.00;E2D2_0;85.60;12.31;39954.00;0.40;A4B4_0;4.60;0.00;tripinfo_flow_0.80 emissions_flow_0.80;66.00;flow_0.80;0;675.81;0.92;0.00;11.04;car;;0;0.00;170656.97;1951.58;12.88;67.56;2.85;0.00;54447.50
40513.00;E2D2_0;85.60;13.47;40454.00;0.98;A4B4_0;4.60;0.00;tripinfo_flow_0.81 emissions_flow_0.81;59.00;flow_0.81;0;675.81;1.09;0.00;9.78;car;;0;0.00;172153.23;1799.52;12.30;68.42;2.86;0.00;54925.17
41014.00;E2D2_0;85.60;12.61;40953.00;0.56;A4B4_0;4.60;0.00;tripinfo_flow_0.82 emissions_flow_0.82;61.00;flow_0.82;0;675.81;1.06;0.00;10.66;car;;0;0.00;168070.80;1861.03;12.46;67.23;2.89;0.00;53622.42
41510.00;E2D2_0;85.60;12.75;41452.00;0.14;A4B4_0;4.60;0.00;tripinfo_flow_0.83 emissions_flow_0.83;58.00;flow_0.83;0;675.81;1.01;0.00;8.90;car;;0;0.00;163556.07;1747.65;11.93;65.81;2.81;0.00;52181.96
