tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
4004.00;C0B0_0;85.60;8.97;3928.00;0.75;A2A3_0;7.60;0.00;tripinfo_flow_1.5 emissions_flow_1.5;76.00;flow_1.5;0;661.89;1.09;0.00;8.75;bus;;0;0.00;166665.90;2254.95;14.22;65.58;2.79;0.00;53173.43
4789.00;C0B0_0;85.60;9.65;4713.00;0.30;A2A3_0;7.60;0.00;tripinfo_flow_1.6 emissions_flow_1.6;76.00;flow_1.6;0;661.89;1.03;0.00;8.46;bus;;0;0.00;161052.12;2185.26;13.77;63.43;2.71;0.00;51382.37
4860.00;E2D2_0;85.60;12.86;4800.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.5 emissions_flow_0.5;60.00;flow_0.5;0;675.81;1.05;0.00;10.06;car;;0;0.00;171863.61;1826.72;12.34;68.02;2.84;0.00;54832.85
5575.00;C0B0_0;85.60;9.70;5499.00;0.85;A2A3_0;7.60;0.00;tripinfo_flow_1.7 emissions_flow_1.7;76.00;flow_1.7;0;661.89;1.12;0.00;8.98;bus;;0;0.00;156011.77;2105.33;13.30;61.76;2.66;0.00;49774.23
5822.00;E2D2_0;85.60;12.88;5760.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.6 emissions_flow_0.6;62.00;flow_0.6;0;675.81;0.99;0.00;11.05;car;;0;0.00;168377.43;1982.95;13.11;67.97;2.99;0.00;53719.82
6363.00;C0B0_0;85.60;9.12;6284.00;0.40;A2A3_0;7.60;0.00;tripinfo_flow_1.8 emissions_flow_1.8;79.00;flow_1.8;0;661.89;0.93;0.00;10.94;bus;;0;0.00;165606.28;2389.09;14.78;65.13;2.84;0.00;52835.14
6786.00;E2D2_0;85.60;10.91;6720.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.7 emissions_flow_0.7;66.00;flow_0.7;0;675.81;0.88;0.00;9.24;car;;0;0.00;166335.19;1917.31;12.69;65.48;2.73;0.00;53068.65
7149.00;C0B0_0;85.60;8.92;7070.00;0.95;A2A3_0;7.60;0.00;tripinfo_flow_1.9 emissions_flow_1.9;79.00;flow_1.9;0;661.89;0.94;0.00;10.99;bus;;0;0.00;161021.31;2370.89;14.65;65.00;2.96;0.00;51371.84
7744.00;E2D2_0;85.60;12.56;7680.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.8 emissions_flow_0.8;64.00;flow_0.8;0;675.81;0.94;0.00;10.56;car;;0;0.00;168594.55;1971.72;13.01;67.70;2.94;0.00;53789.15
7932.00;C0B0_0;85.60;9.25;7855.00;0.50;A2A3_0;7.60;0.00;tripinfo_flow_1.10 emissions_flow_1.10;77.00;flow_1.10;0;661.89;1.16;0.00;9.24;bus;;0;0.00;153389.79;2104.30;13.23;60.87;2.64;0.00;48937.60
8701.00;E2D2_0;85.60;13.66;8640.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.9 emissions_flow_0.9;61.00;flow_0.9;0;675.81;1.02;0.00;10.82;car;;0;0.00;169636.06;1826.91;12.36;68.16;2.91;0.00;54121.78
8718.00;C0B0_0;85.60;9.85;8640.00;0.05;A2A3_0;7.60;0.00;tripinfo_flow_1.11 emissions_flow_1.11;78.00;flow_1.11;0;661.89;1.01;0.00;9.87;bus;;0;0.00;172554.22;2367.83;14.88;68.18;2.94;0.00;55051.92
9505.00;C0B0_0;85.60;9.46;9426.00;0.60;A2A3_0;7.60;0.00;tripinfo_flow_1.12 emissions_flow_1.12;79.00;flow_1.12;0;661.89;0.97;0.00;10.29;bus;;0;0.00;163165.27;2301.91;14.37;65.09;2.87;0.00;52056.20
9665.00;E2D2_0;85.60;12.29;9600.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.10 emissions_flow_0.10;65.00;flow_0.10;0;675.81;0.89;0.00;9.17;car;;0;0.00;163832.65;1850.23;12.34;65.01;2.73;0.00;52270.14
10291.00;C0B0_0;85.60;8.84;10211.00;0.15;A2A3_0;7.60;0.00;tripinfo_flow_1.13 emissions_flow_1.13;80.00;flow_1.13;0;661.89;0.83;0.00;10.63;bus;;0;0.00;169615.73;2417.24;15.04;67.45;2.98;0.00;54114.17
10627.00;E2D2_0;85.60;10.98;10560.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.11 emissions_flow_0.11;67.00;flow_0.11;0;675.81;0.87;0.00;9.62;car;;0;0.00;162929.26;1823.52;12.18;63.81;2.61;0.00;51982.16
11075.00;C0B0_0;85.60;8.85;10997.00;0.70;A2A3_0;7.60;0.00;tripinfo_flow_1.14 emissions_flow_1.14;78.00;flow_1.14;0;661.89;0.92;0.00;9.15;bus;;0;0.00;160215.80;2203.72;13.81;62.60;2.66;0.00;51115.64
11583.00;E2D2_0;85.60;12.13;11520.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.12 emissions_flow_0.12;63.00;flow_0.12;0;675.81;0.95;0.00;10.83;car;;0;0.00;166988.71;1827.27;12.22;66.06;2.77;0.00;53277.37
11858.00;C0B0_0;85.60;9.75;11782.00;0.25;A2A3_0;7.60;0.00;tripinfo_flow_1.15 emissions_flow_1.15;76.00;flow_1.15;0;661.89;1.13;0.00;9.10;bus;;0;0.00;157795.35;2161.57;13.56;61.69;2.62;0.00;50343.42
12545.00;E2D2_0;85.60;12.74;12480.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.13 emissions_flow_0.13;65.00;flow_0.13;0;675.81;0.93;0.00;11.18;car;;0;0.00;163449.47;1864.35;12.37;64.50;2.69;0.00;52148.00
12645.00;C0B0_0;85.60;9.16;12568.00;0.80;A2A3_0;7.60;0.00;tripinfo_flow_1.16 emissions_flow_1.16;77.00;flow_1.16;0;661.89;1.18;0.00;10.24;bus;;0;0.00;164836.41;2277.96;14.26;64.57;2.75;0.00;52589.75
13430.00;C0B0_0;85.60;9.05;13353.00;0.35;A2A3_0;7.60;0.00;tripinfo_flow_1.17 emissions_flow_1.17;77.00;flow_1.17;0;661.89;1.15;0.00;10.13;bus;;0;0.00;162744.06;2246.22;14.05;63.32;2.67;0.00;51922.32
13500.00;E2D2_0;85.60;12.96;13440.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.14 emissions_flow_0.14;60.00;flow_0.14;0;675.81;1.01;0.00;10.34;car;;0;0.00;165404.99;1799.15;12.05;65.94;2.79;0.00;52772.02
14217.00;C0B0_0;85.60;9.90;14139.00;0.90;A2A3_0;7.60;0.00;tripinfo_flow_1.18 emissions_flow_1.18;78.00;flow_1.18;0;661.89;1.17;0.00;10.25;bus;;0;0.00;163371.28;2271.00;14.19;63.90;2.73;0.00;52122.31
14462.00;E2D2_0;85.60;13.00;14400.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.15 emissions_flow_0.15;62.00;flow_0.15;0;675.81;0.99;0.00;11.43;car;;0;0.00;175738.00;2001.60;13.18;70.11;3.02;0.00;56068.60
15001.00;C0B0_0;85.60;9.27;14924.00;0.45;A2A3_0;7.60;0.00;tripinfo_flow_1.19 emissions_flow_1.19;77.00;flow_1.19;0;661.89;1.02;0.00;8.88;bus;;0;0.00;156156.17;2083.27;13.17;60.80;2.54;0.00;49820.60
15422.00;E2D2_0;85.60;13.44;15360.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.16 emissions_flow_0.16;62.00;flow_0.16;0;675.81;0.97;0.00;10.21;car;;0;0.00;167163.78;1856.23;12.33;66.15;2.79;0.00;53333.20
15785.00;C0B0_0;85.60;9.84;15709.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.20 emissions_flow_1.20;76.00;flow_1.20;0;661.89;1.18;0.00;8.90;bus;;0;0.00;163602.62;2213.17;13.97;64.62;2.77;0.00;52196.05
16379.00;E2D2_0;85.60;13.79;16320.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.17 emissions_flow_0.17;59.00;flow_0.17;0;675.81;1.10;0.00;9.53;car;;0;0.00;168504.62;1783.32;12.14;67.55;2.84;0.00;53760.88
16576.00;C0B0_0;85.60;9.92;16495.00;0.55;A2A3_0;7.60;0.00;tripinfo_flow_1.21 emissions_flow_1.21;81.00;flow_1.21;0;661.89;0.90;0.00;12.12;bus;;0;0.00;177087.77;2569.37;15.89;70.11;3.09;0.00;56498.06
17339.00;E2D2_0;85.60;13.73;17280.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.18 emissions_flow_0.18;59.00;flow_0.18;0;675.81;1.03;0.00;9.84;car;;0;0.00;170330.87;1796.11;12.21;68.06;2.87;0.00;54343.66
17359.00;C0B0_0;85.60;9.26;17280.00;0.10;A2A3_0;7.60;0.00;tripinfo_flow_1.22 emissions_flow_1.22;79.00;flow_1.22;0;661.89;0.96;0.00;10.50;bus;;0;0.00;168381.04;2374.75;14.80;66.57;2.90;0.00;53720.40
18142.00;C0B0_0;85.60;9.98;18066.00;0.65;A2A3_0;7.60;0.00;tripinfo_flow_1.23 emissions_flow_1.23;76.00;flow_1.23;0;661.89;1.09;0.00;8.84;bus;;0;0.00;151967.94;2087.78;13.14;60.68;2.66;0.00;48483.88
18300.00;E2D2_0;85.60;13.24;18240.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.19 emissions_flow_0.19;60.00;flow_0.19;0;675.81;1.04;0.00;10.09;car;;0;0.00;175655.92;1873.68;12.74;70.38;2.99;0.00;56042.48
18927.00;C0B0_0;85.60;9.52;18851.00;0.20;A2A3_0;7.60;0.00;tripinfo_flow_1.24 emissions_flow_1.24;76.00;flow_1.24;0;661.89;1.04;0.00;8.61;bus;;0;0.00;162495.50;2205.44;13.88;63.61;2.69;0.00;51842.98
19259.00;E2D2_0;85.60;13.41;19200.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.20 emissions_flow_0.20;59.00;flow_0.20;0;675.81;1.09;0.00;9.71;car;;0;0.00;171725.79;1828.76;12.34;68.72;2.92;0.00;54788.67
19715.00;C0B0_0;85.60;9.22;19637.00;0.75;A2A3_0;7.60;0.00;tripinfo_flow_1.25 emissions_flow_1.25;78.00;flow_1.25;0;661.89;1.00;0.00;9.73;bus;;0;0.00;164457.99;2343.85;14.58;65.25;2.87;0.00;52468.69
20226.00;E2D2_0;85.60;12.44;20160.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.21 emissions_flow_0.21;66.00;flow_0.21;0;675.81;0.90;0.00;9.61;car;;0;0.00;173465.84;2043.75;13.50;69.38;2.97;0.00;55343.30
20501.00;C0B0_0;85.60;8.70;20422.00;0.30;A2A3_0;7.60;0.00;tripinfo_flow_1.26 emissions_flow_1.26;79.00;flow_1.26;0;661.89;0.88;0.00;9.73;bus;;0;0.00;166486.75;2346.53;14.61;65.42;2.83;0.00;53116.16
21190.00;E2D2_0;85.60;10.90;21120.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.22 emissions_flow_0.22;70.00;flow_0.22;0;675.81;0.85;0.00;11.39;car;;0;0.00;164743.80;2033.43;13.22;65.18;2.76;0.00;52560.55
21288.00;C0B0_0;85.60;9.85;21208.00;0.85;A2A3_0;7.60;0.00;tripinfo_flow_1.27 emissions_flow_1.27;80.00;flow_1.27;0;661.89;0.85;0.00;11.19;bus;;0;0.00;171151.82;2483.33;15.41;69.00;3.12;0.00;54603.93
22069.00;C0B0_0;85.60;8.86;21993.00;0.40;A2A3_0;7.60;0.00;tripinfo_flow_1.28 emissions_flow_1.28;76.00;flow_1.28;0;661.89;1.17;0.00;8.42;bus;;0;0.00;158974.93;2068.09;13.17;61.78;2.55;0.00;50720.02
22140.00;E2D2_0;85.60;13.16;22080.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.23 emissions_flow_0.23;60.00;flow_0.23;0;675.81;1.02;0.00;10.29;car;;0;0.00;165502.45;1723.87;11.70;65.54;2.71;0.00;52803.36
22855.00;C0B0_0;85.60;9.92;22779.00;0.95;A2A3_0;7.60;0.00;tripinfo_flow_1.29 emissions_flow_1.29;76.00;flow_1.29;0;661.89;1.10;0.00;8.64;bus;;0;0.00;162561.40;2201.10;13.88;64.14;2.75;0.00;51863.87
23101.00;E2D2_0;85.60;13.20;23040.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.24 emissions_flow_0.24;61.00;flow_0.24;0;675.81;1.00;0.00;10.62;car;;0;0.00;174875.43;1914.36;12.85;69.54;2.96;0.00;55793.58
23643.00;C0B0_0;85.60;9.97;23564.00;0.50;A2A3_0;7.60;0.00;tripinfo_flow_1.30 emissions_flow_1.30;79.00;flow_1.30;0;661.89;1.00;0.00;10.78;bus;;0;0.00;171036.27;2425.87;15.11;67.88;2.98;0.00;54567.43
24066.00;E2D2_0;85.60;11.19;24000.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.25 emissions_flow_0.25;66.00;flow_0.25;0;675.81;0.90;0.00;10.00;car;;0;0.00;169412.16;1921.19;12.82;67.33;2.83;0.00;54050.23
24425.00;C0B0_0;85.60;9.41;24349.00;0.05;A2A3_0;7.60;0.00;tripinfo_flow_1.31 emissions_flow_1.31;76.00;flow_1.31;0;661.89;1.14;0.00;8.30;bus;;0;0.00;158434.20;2127.71;13.46;62.62;2.68;0.00;50547.13
25020.00;E2D2_0;85.60;13.61;24960.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.26 emissions_flow_0.26;60.00;flow_0.26;0;675.81;1.02;0.00;10.71;car;;0;0.00;168262.43;1875.33;12.54;67.35;2.91;0.00;53683.53
25212.00;C0B0_0;85.60;9.49;25135.00;0.60;A2A3_0;7.60;0.00;tripinfo_flow_1.32 emissions_flow_1.32;77.00;flow_1.32;0;661.89;0.97;0.00;9.11;bus;;0;0.00;161066.80;2223.97;13.92;63.03;2.68;0.00;51387.10
25979.00;E2D2_0;85.60;13.45;25920.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.27 emissions_flow_0.27;59.00;flow_0.27;0;675.81;1.08;0.00;9.89;car;;0;0.00;173033.23;1748.24;12.03;68.67;2.82;0.00;55206.07
25996.00;C0B0_0;85.60;8.95;25920.00;0.15;A2A3_0;7.60;0.00;tripinfo_flow_1.33 emissions_flow_1.33;76.00;flow_1.33;0;661.89;1.12;0.00;8.33;bus;;0;0.00;156872.79;2093.46;13.24;61.39;2.58;0.00;50049.15
26785.00;C0B0_0;85.60;9.55;26706.00;0.70;A2A3_0;7.60;0.00;tripinfo_flow_1.34 emissions_flow_1.34;79.00;flow_1.34;0;661.89;1.02;0.00;11.10;bus;;0;0.00;174122.18;2446.46;15.25;68.56;2.96;0.00;55552.13
26942.00;E2D2_0;85.60;13.38;26880.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.28 emissions_flow_0.28;62.00;flow_0.28;0;675.81;0.99;0.00;10.86;car;;0;0.00;179207.96;2002.23;13.37;71.94;3.11;0.00;57175.59
27570.00;C0B0_0;85.60;9.12;27491.00;0.25;A2A3_0;7.60;0.00;tripinfo_flow_1.35 emissions_flow_1.35;79.00;flow_1.35;0;661.89;0.94;0.00;10.84;bus;;0;0.00;162193.54;2311.06;14.36;63.96;2.78;0.00;51746.33
27906.00;E2D2_0;85.60;11.06;27840.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.29 emissions_flow_0.29;66.00;flow_0.29;0;675.81;0.88;0.00;8.85;car;;0;0.00;153649.47;1647.13;11.18;60.59;2.47;0.00;49021.47
28357.00;C0B0_0;85.60;9.68;28277.00;0.80;A2A3_0;7.60;0.00;tripinfo_flow_1.36 emissions_flow_1.36;80.00;flow_1.36;0;661.89;0.91;0.00;10.75;bus;;0;0.00;172023.43;2482.67;15.38;68.16;3.01;0.00;54882.35
28864.00;E2D2_0;85.60;11.99;28800.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.30 emissions_flow_0.30;64.00;flow_0.30;0;675.81;0.91;0.00;9.09;car;;0;0.00;159331.57;1762.09;11.91;63.54;2.66;0.00;50834.06
29139.00;C0B0_0;85.60;9.12;29062.00;0.35;A2A3_0;7.60;0.00;tripinfo_flow_1.37 emissions_flow_1.37;77.00;flow_1.37;0;661.89;1.04;0.00;8.84;bus;;0;0.00;156908.74;2125.15;13.40;61.71;2.63;0.00;50060.49
29821.00;E2D2_0;85.60;13.11;29760.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.31 emissions_flow_0.31;61.00;flow_0.31;0;675.81;1.02;0.00;10.45;car;;0;0.00;173155.53;1814.15;12.19;67.97;2.81;0.00;55245.29
29927.00;C0B0_0;85.60;9.83;29848.00;0.90;A2A3_0;7.60;0.00;tripinfo_flow_1.38 emissions_flow_1.38;79.00;flow_1.38;0;661.89;1.02;0.00;10.47;bus;;0;0.00;178313.34;2544.16;15.78;69.86;3.02;0.00;56889.33
30712.00;C0B0_0;85.60;9.06;30633.00;0.45;A2A3_0;7.60;0.00;tripinfo_flow_1.39 emissions_flow_1.39;79.00;flow_1.39;0;661.89;0.97;0.00;10.78;bus;;0;0.00;172623.11;2454.18;15.23;67.39;2.89;0.00;55073.99
30784.00;E2D2_0;85.60;12.22;30720.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.32 emissions_flow_0.32;64.00;flow_0.32;0;675.81;0.94;0.00;10.62;car;;0;0.00;165789.84;1843.94;12.33;65.68;2.75;0.00;52894.73
31496.00;C0B0_0;85.60;9.96;31418.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.40 emissions_flow_1.40;78.00;flow_1.40;0;661.89;1.06;0.00;9.47;bus;;0;0.00;169667.90;2358.26;14.76;66.87;2.89;0.00;54131.07
31742.00;E2D2_0;85.60;12.86;31680.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.33 emissions_flow_0.33;62.00;flow_0.33;0;675.81;0.96;0.00;10.00;car;;0;0.00;171293.80;1826.09;12.39;67.77;2.81;0.00;54650.92
32283.00;C0B0_0;85.60;9.70;32204.00;0.55;A2A3_0;7.60;0.00;tripinfo_flow_1.41 emissions_flow_1.41;79.00;flow_1.41;0;661.89;0.98;0.00;11.50;bus;;0;0.00;170887.87;2392.46;14.95;67.74;2.95;0.00;54520.15
32699.00;E2D2_0;85.60;13.85;32640.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.34 emissions_flow_0.34;59.00;flow_0.34;0;675.81;1.03;0.00;9.84;car;;0;0.00;170859.49;1742.07;11.94;67.43;2.77;0.00;54512.63
33067.00;C0B0_0;85.60;9.18;32989.00;0.10;A2A3_0;7.60;0.00;tripinfo_flow_1.42 emissions_flow_1.42;78.00;flow_1.42;0;661.89;0.98;0.00;9.77;bus;;0;0.00;156408.45;2143.52;13.45;61.31;2.61;0.00;49900.88
33662.00;E2D2_0;85.60;13.00;33600.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.35 emissions_flow_0.35;62.00;flow_0.35;0;675.81;1.01;0.00;11.05;car;;0;0.00;171769.35;1941.05;12.90;68.83;2.95;0.00;54802.30
33852.00;C0B0_0;85.60;9.60;33775.00;0.65;A2A3_0;7.60;0.00;tripinfo_flow_1.43 emissions_flow_1.43;77.00;flow_1.43;0;661.89;1.09;0.00;9.93;bus;;0;0.00;168272.44;2354.59;14.70;66.25;2.86;0.00;53685.85
34620.00;E2D2_0;85.60;13.73;34560.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.36 emissions_flow_0.36;60.00;flow_0.36;0;675.81;1.03;0.00;10.86;car;;0;0.00;172685.82;1915.69;12.79;69.12;2.96;0.00;55094.81
34639.00;C0B0_0;85.60;9.73;34560.00;0.20;A2A3_0;7.60;0.00;tripinfo_flow_1.44 emissions_flow_1.44;79.00;flow_1.44;0;661.89;1.00;0.00;10.75;bus;;0;0.00;170685.73;2428.99;15.10;67.48;2.95;0.00;54455.65
35425.00;C0B0_0;85.60;9.50;35346.00;0.75;A2A3_0;7.60;0.00;tripinfo_flow_1.45 emissions_flow_1.45;79.00;flow_1.45;0;661.89;1.02;0.00;11.30;bus;;0;0.00;168673.95;2425.81;15.04;66.80;2.94;0.00;53813.75
35583.00;E2D2_0;85.60;13.01;35520.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.37 emissions_flow_0.37;63.00;flow_0.37;0;675.81;0.97;0.00;10.97;car;;0;0.00;165914.05;1841.25;12.34;66.44;2.83;0.00;52934.19
36207.00;C0B0_0;85.60;8.84;36131.00;0.30;A2A3_0;7.60;0.00;tripinfo_flow_1.46 emissions_flow_1.46;76.00;flow_1.46;0;661.89;1.15;0.00;9.18;bus;;0;0.00;158639.05;2165.73;13.62;62.32;2.66;0.00;50612.53
36541.00;E2D2_0;85.60;13.40;36480.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.38 emissions_flow_0.38;61.00;flow_0.38;0;675.81;0.98;0.00;10.17;car;;0;0.00;174295.71;1840.31;12.54;69.26;2.89;0.00;55608.66
36995.00;C0B0_0;85.60;9.79;36917.00;0.85;A2A3_0;7.60;0.00;tripinfo_flow_1.47 emissions_flow_1.47;78.00;flow_1.47;0;661.89;1.00;0.00;9.79;bus;;0;0.00;175360.18;2455.02;15.37;70.09;3.09;0.00;55946.86
37499.00;E2D2_0;85.60;13.35;37440.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.39 emissions_flow_0.39;59.00;flow_0.39;0;675.81;1.04;0.00;9.74;car;;0;0.00;174389.60;1863.96;12.71;70.08;2.98;0.00;55638.37
37781.00;C0B0_0;85.60;9.11;37702.00;0.40;A2A3_0;7.60;0.00;tripinfo_flow_1.48 emissions_flow_1.48;79.00;flow_1.48;0;661.89;1.01;0.00;10.47;bus;;0;0.00;167135.26;2380.07;14.78;65.80;2.86;0.00;53322.98
38459.00;E2D2_0;85.60;13.41;38400.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.40 emissions_flow_0.40;59.00;flow_0.40;0;675.81;1.02;0.00;9.80;car;;0;0.00;172015.35;1880.81;12.75;69.57;3.01;0.00;54880.69
38565.00;C0B0_0;85.60;9.09;38488.00;0.95;A2A3_0;7.60;0.00;tripinfo_flow_1.49 emissions_flow_1.49;77.00;flow_1.49;0;661.89;1.02;0.00;8.95;bus;;0;0.00;156872.76;2125.91;13.34;60.24;2.47;0.00;50049.39
39352.00;C0B0_0;85.60;9.31;39273.00;0.50;A2A3_0;7.60;0.00;tripinfo_flow_1.50 emissions_flow_1.50;79.00;flow_1.50;0;661.89;0.89;0.00;10.64;bus;;0;0.00;167187.21;2319.09;14.49;65.19;2.77;0.00;53339.82
39431.00;E2D2_0;85.60;10.40;39360.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.41 emissions_flow_0.41;71.00;flow_0.41;0;675.81;0.83;0.00;11.09;car;;0;0.00;158573.49;1868.84;12.30;61.66;2.51;0.00;50592.35
40135.00;C0B0_0;85.60;9.93;40058.00;0.05;A2A3_0;7.60;0.00;tripinfo_flow_1.51 emissions_flow_1.51;77.00;flow_1.51;0;661.89;0.92;0.00;8.76;bus;;0;0.00;161544.85;2259.91;14.14;64.29;2.82;0.00;51539.29
40379.00;E2D2_0;85.60;12.69;40320.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.42 emissions_flow_0.42;59.00;flow_0.42;0;675.81;1.09;0.00;9.82;car;;0;0.00;167713.72;1677.74;11.53;65.82;2.67;0.00;53509.18
40921.00;C0B0_0;85.60;8.84;40844.00;0.60;A2A3_0;7.60;0.00;tripinfo_flow_1.52 emissions_flow_1.52;77.00;flow_1.52;0;661.89;1.06;0.00;9.18;bus;;0;0.00;163940.11;2187.79;13.85;64.48;2.73;0.00;52303.84
41340.00;E2D2_0;85.60;13.25;41280.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.43 emissions_flow_0.43;60.00;flow_0.43;0;675.81;1.01;0.00;10.01;car;;0;0.00;174897.61;1870.51;12.69;70.30;3.00;0.00;55800.46
