tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
4219.00;E2D2_0;85.60;13.24;4159.00;0.73;A4B4_0;4.60;0.00;tripinfo_flow_0.9 emissions_flow_0.9;60.00;flow_0.9;0;675.81;1.09;0.00;9.43;car;;0;0.00;165280.45;1737.91;11.82;65.98;2.78;0.00;52732.36
4681.00;E2D2_0;85.60;12.67;4621.00;0.70;A4B4_0;4.60;0.00;tripinfo_flow_0.10 emissions_flow_0.10;60.00;flow_0.10;0;675.81;1.03;0.00;10.13;car;;0;0.00;174298.84;1900.15;12.91;70.67;3.05;0.00;55609.16
5142.00;E2D2_0;85.60;13.61;5083.00;0.67;A4B4_0;4.60;0.00;tripinfo_flow_0.11 emissions_flow_0.11;59.00;flow_0.11;0;675.81;1.05;0.00;9.66;car;;0;0.00;171546.90;1735.99;11.87;67.63;2.76;0.00;54732.04
5605.00;E2D2_0;85.60;13.88;5545.00;0.64;A4B4_0;4.60;0.00;tripinfo_flow_0.12 emissions_flow_0.12;60.00;flow_0.12;0;675.81;1.12;0.00;10.22;car;;0;0.00;171623.24;1845.41;12.48;68.52;2.91;0.00;54755.93
6068.00;E2D2_0;85.60;13.12;6007.00;0.61;A4B4_0;4.60;0.00;tripinfo_flow_0.13 emissions_flow_0.13;61.00;flow_0.13;0;675.81;0.99;0.00;10.00;car;;0;0.00;168998.10;1810.66;12.25;67.37;2.84;0.00;53918.38
6533.00;E2D2_0;85.60;12.77;6469.00;0.58;A4B4_0;4.60;0.00;tripinfo_flow_0.14 emissions_flow_0.14;64.00;flow_0.14;0;675.81;0.93;0.00;10.08;car;;0;0.00;165223.83;1856.34;12.36;65.47;2.75;0.00;52714.10
6726.00;C0B0_0;85.60;9.00;6647.00;0.85;A2A3_0;7.60;0.00;tripinfo_flow_1.1 emissions_flow_1.1;79.00;flow_1.1;0;661.89;0.88;0.00;10.47;bus;;0;0.00;161166.04;2302.53;14.30;63.71;2.79;0.00;51418.48
6995.00;E2D2_0;85.60;12.81;6931.00;0.55;A4B4_0;4.60;0.00;tripinfo_flow_0.15 emissions_flow_0.15;64.00;flow_0.15;0;675.81;0.94;0.00;10.92;car;;0;0.00;166541.42;1861.12;12.45;66.31;2.80;0.00;53134.40
7457.00;E2D2_0;85.60;12.24;7393.00;0.52;A4B4_0;4.60;0.00;tripinfo_flow_0.16 emissions_flow_0.16;64.00;flow_0.16;0;675.81;0.94;0.00;10.44;car;;0;0.00;170476.50;1893.06;12.69;67.39;2.80;0.00;54390.01
7914.00;E2D2_0;85.60;13.08;7855.00;0.49;A4B4_0;4.60;0.00;tripinfo_flow_0.17 emissions_flow_0.17;59.00;flow_0.17;0;675.81;1.16;0.00;9.76;car;;0;0.00;159823.25;1679.22;11.41;63.46;2.66;0.00;50991.35
8376.00;E2D2_0;85.60;13.69;8317.00;0.46;A4B4_0;4.60;0.00;tripinfo_flow_0.18 emissions_flow_0.18;59.00;flow_0.18;0;675.81;1.02;0.00;9.63;car;;0;0.00;176248.47;1949.14;13.11;71.32;3.09;0.00;56231.21
8839.00;E2D2_0;85.60;12.86;8779.00;0.43;A4B4_0;4.60;0.00;tripinfo_flow_0.19 emissions_flow_0.19;60.00;flow_0.19;0;675.81;1.01;0.00;10.14;car;;0;0.00;167538.20;1857.57;12.44;67.49;2.92;0.00;53452.36
9302.00;E2D2_0;85.60;12.41;9241.00;0.40;A4B4_0;4.60;0.00;tripinfo_flow_0.20 emissions_flow_0.20;61.00;flow_0.20;0;675.81;0.97;0.00;10.07;car;;0;0.00;166713.30;1865.78;12.49;67.06;2.89;0.00;53189.09
9768.00;E2D2_0;85.60;12.32;9703.00;0.37;A4B4_0;4.60;0.00;tripinfo_flow_0.21 emissions_flow_0.21;65.00;flow_0.21;0;675.81;0.89;0.00;9.08;car;;0;0.00;171120.78;1985.62;13.21;68.55;2.92;0.00;54595.10
10236.00;E2D2_0;85.60;11.10;10165.00;0.34;A4B4_0;4.60;0.00;tripinfo_flow_0.22 emissions_flow_0.22;71.00;flow_0.22;0;675.81;0.83;0.00;9.49;car;;0;0.00;164249.73;1943.85;12.78;64.10;2.62;0.00;52403.25
10694.00;E2D2_0;85.60;11.72;10627.00;0.31;A4B4_0;4.60;0.00;tripinfo_flow_0.23 emissions_flow_0.23;67.00;flow_0.23;0;675.81;0.87;0.00;9.99;car;;0;0.00;164631.21;1907.97;12.68;65.54;2.76;0.00;52524.74
11154.00;E2D2_0;85.60;12.34;11089.00;0.28;A4B4_0;4.60;0.00;tripinfo_flow_0.24 emissions_flow_0.24;65.00;flow_0.24;0;675.81;0.92;0.00;10.21;car;;0;0.00;173224.39;1952.62;13.08;69.04;2.91;0.00;55266.48
11614.00;E2D2_0;85.60;12.90;11551.00;0.25;A4B4_0;4.60;0.00;tripinfo_flow_0.25 emissions_flow_0.25;63.00;flow_0.25;0;675.81;0.95;0.00;9.89;car;;0;0.00;171566.48;1808.15;12.26;67.56;2.77;0.00;54738.06
12072.00;E2D2_0;85.60;13.89;12013.00;0.22;A4B4_0;4.60;0.00;tripinfo_flow_0.26 emissions_flow_0.26;59.00;flow_0.26;0;675.81;1.13;0.00;9.48;car;;0;0.00;169205.69;1814.49;12.27;67.62;2.87;0.00;53984.61
12539.00;E2D2_0;85.60;12.49;12475.00;0.19;A4B4_0;4.60;0.00;tripinfo_flow_0.27 emissions_flow_0.27;64.00;flow_0.27;0;675.81;0.93;0.00;10.19;car;;0;0.00;166173.00;1891.77;12.69;67.05;2.89;0.00;53016.52
12996.00;E2D2_0;85.60;12.78;12937.00;0.16;A4B4_0;4.60;0.00;tripinfo_flow_0.28 emissions_flow_0.28;59.00;flow_0.28;0;675.81;1.18;0.00;9.29;car;;0;0.00;167454.79;1762.77;11.98;67.00;2.82;0.00;53426.02
13369.00;C0B0_0;85.60;9.40;13293.00;0.70;A2A3_0;7.60;0.00;tripinfo_flow_1.2 emissions_flow_1.2;76.00;flow_1.2;0;661.89;1.15;0.00;9.05;bus;;0;0.00;149552.15;2041.22;12.86;59.25;2.56;0.00;47713.29
13458.00;E2D2_0;85.60;13.56;13399.00;0.13;A4B4_0;4.60;0.00;tripinfo_flow_0.29 emissions_flow_0.29;59.00;flow_0.29;0;675.81;1.01;0.00;9.20;car;;0;0.00;170086.83;1815.89;12.30;67.98;2.89;0.00;54265.77
13920.00;E2D2_0;85.60;13.23;13861.00;0.10;A4B4_0;4.60;0.00;tripinfo_flow_0.30 emissions_flow_0.30;59.00;flow_0.30;0;675.81;1.17;0.00;9.61;car;;0;0.00;165776.79;1759.87;11.95;66.48;2.83;0.00;52890.61
14384.00;E2D2_0;85.60;13.67;14323.00;0.07;A4B4_0;4.60;0.00;tripinfo_flow_0.31 emissions_flow_0.31;61.00;flow_0.31;0;675.81;0.99;0.00;10.60;car;;0;0.00;173306.62;1855.85;12.53;68.73;2.90;0.00;55293.18
14845.00;E2D2_0;85.60;13.18;14785.00;0.04;A4B4_0;4.60;0.00;tripinfo_flow_0.32 emissions_flow_0.32;60.00;flow_0.32;0;675.81;1.02;0.00;10.82;car;;0;0.00;170689.13;1827.01;12.30;67.76;2.85;0.00;54458.05
15309.00;E2D2_0;85.60;12.42;15247.00;0.01;A4B4_0;4.60;0.00;tripinfo_flow_0.33 emissions_flow_0.33;62.00;flow_0.33;0;675.81;0.97;0.00;10.80;car;;0;0.00;163175.43;1813.03;12.19;65.41;2.79;0.00;52060.42
15769.00;E2D2_0;85.60;13.43;15710.00;0.98;A4B4_0;4.60;0.00;tripinfo_flow_0.34 emissions_flow_0.34;59.00;flow_0.34;0;675.81;1.18;0.00;9.55;car;;0;0.00;162685.74;1637.08;11.16;63.52;2.58;0.00;51905.10
16230.00;E2D2_0;85.60;12.74;16172.00;0.95;A4B4_0;4.60;0.00;tripinfo_flow_0.35 emissions_flow_0.35;58.00;flow_0.35;0;675.81;1.10;0.00;8.78;car;;0;0.00;161069.90;1703.66;11.59;64.60;2.73;0.00;51388.87
16700.00;E2D2_0;85.60;11.66;16634.00;0.92;A4B4_0;4.60;0.00;tripinfo_flow_0.36 emissions_flow_0.36;66.00;flow_0.36;0;675.81;0.90;0.00;10.44;car;;0;0.00;167447.22;1885.05;12.57;65.63;2.70;0.00;53423.60
17155.00;E2D2_0;85.60;13.25;17096.00;0.89;A4B4_0;4.60;0.00;tripinfo_flow_0.37 emissions_flow_0.37;59.00;flow_0.37;0;675.81;1.03;0.00;9.87;car;;0;0.00;167359.49;1791.58;12.07;66.75;2.83;0.00;53395.64
17621.00;E2D2_0;85.60;12.56;17558.00;0.86;A4B4_0;4.60;0.00;tripinfo_flow_0.38 emissions_flow_0.38;63.00;flow_0.38;0;675.81;0.96;0.00;10.91;car;;0;0.00;165410.41;1833.89;12.31;65.96;2.78;0.00;52773.57
18080.00;E2D2_0;85.60;13.20;18020.00;0.83;A4B4_0;4.60;0.00;tripinfo_flow_0.39 emissions_flow_0.39;60.00;flow_0.39;0;675.81;1.09;0.00;10.23;car;;0;0.00;171204.41;1788.89;12.16;67.65;2.80;0.00;54622.61
18541.00;E2D2_0;85.60;13.70;18482.00;0.80;A4B4_0;4.60;0.00;tripinfo_flow_0.40 emissions_flow_0.40;59.00;flow_0.40;0;675.81;1.04;0.00;9.03;car;;0;0.00;174543.13;1779.60;12.30;69.67;2.90;0.00;55687.64
19004.00;E2D2_0;85.60;13.63;18944.00;0.77;A4B4_0;4.60;0.00;tripinfo_flow_0.41 emissions_flow_0.41;60.00;flow_0.41;0;675.81;1.04;0.00;10.21;car;;0;0.00;169617.55;1873.98;12.61;68.52;2.96;0.00;54115.67
19465.00;E2D2_0;85.60;12.73;19406.00;0.74;A4B4_0;4.60;0.00;tripinfo_flow_0.42 emissions_flow_0.42;59.00;flow_0.42;0;675.81;1.09;0.00;9.83;car;;0;0.00;164056.62;1718.69;11.74;65.42;2.74;0.00;52341.91
19928.00;E2D2_0;85.60;12.89;19868.00;0.71;A4B4_0;4.60;0.00;tripinfo_flow_0.43 emissions_flow_0.43;60.00;flow_0.43;0;675.81;1.00;0.00;9.87;car;;0;0.00;167619.98;1805.11;12.25;66.94;2.84;0.00;53478.67
20018.00;C0B0_0;85.60;8.72;19939.00;0.55;A2A3_0;7.60;0.00;tripinfo_flow_1.3 emissions_flow_1.3;79.00;flow_1.3;0;661.89;0.90;0.00;10.25;bus;;0;0.00;167236.67;2368.31;14.72;65.57;2.83;0.00;53355.43
20397.00;E2D2_0;85.60;12.02;20330.00;0.68;A4B4_0;4.60;0.00;tripinfo_flow_0.44 emissions_flow_0.44;67.00;flow_0.44;0;675.81;0.88;0.00;10.25;car;;0;0.00;164949.35;1865.95;12.42;64.82;2.68;0.00;52626.56
20861.00;E2D2_0;85.60;11.43;20792.00;0.65;A4B4_0;4.60;0.00;tripinfo_flow_0.45 emissions_flow_0.45;69.00;flow_0.45;0;675.81;0.85;0.00;10.05;car;;0;0.00;162137.28;1936.85;12.70;64.05;2.69;0.00;51729.09
21323.00;E2D2_0;85.60;11.73;21254.00;0.62;A4B4_0;4.60;0.00;tripinfo_flow_0.46 emissions_flow_0.46;69.00;flow_0.46;0;675.81;0.85;0.00;10.87;car;;0;0.00;159254.73;1937.98;12.67;63.02;2.67;0.00;50809.34
21775.00;E2D2_0;85.60;12.94;21716.00;0.59;A4B4_0;4.60;0.00;tripinfo_flow_0.47 emissions_flow_0.47;59.00;flow_0.47;0;675.81;1.17;0.00;9.61;car;;0;0.00;169692.04;1788.35;12.28;68.11;2.88;0.00;54139.70
22237.00;E2D2_0;85.60;13.26;22178.00;0.56;A4B4_0;4.60;0.00;tripinfo_flow_0.48 emissions_flow_0.48;59.00;flow_0.48;0;675.81;1.02;0.00;9.89;car;;0;0.00;168705.81;1798.55;12.14;67.10;2.83;0.00;53825.25
22699.00;E2D2_0;85.60;13.35;22640.00;0.53;A4B4_0;4.60;0.00;tripinfo_flow_0.49 emissions_flow_0.49;59.00;flow_0.49;0;675.81;1.10;0.00;9.59;car;;0;0.00;173324.56;1833.27;12.46;69.51;2.94;0.00;55298.68
23161.00;E2D2_0;85.60;13.68;23102.00;0.50;A4B4_0;4.60;0.00;tripinfo_flow_0.50 emissions_flow_0.50;59.00;flow_0.50;0;675.81;1.00;0.00;9.92;car;;0;0.00;172359.18;1832.92;12.54;69.61;2.97;0.00;54990.51
23625.00;E2D2_0;85.60;13.52;23564.00;0.47;A4B4_0;4.60;0.00;tripinfo_flow_0.51 emissions_flow_0.51;61.00;flow_0.51;0;675.81;1.00;0.00;10.97;car;;0;0.00;169474.47;1816.41;12.22;67.01;2.78;0.00;54070.56
24094.00;E2D2_0;85.60;12.25;24026.00;0.44;A4B4_0;4.60;0.00;tripinfo_flow_0.52 emissions_flow_0.52;68.00;flow_0.52;0;675.81;0.90;0.00;12.07;car;;0;0.00;164751.40;1849.64;12.32;63.88;2.58;0.00;52563.69
24548.00;E2D2_0;85.60;13.02;24488.00;0.41;A4B4_0;4.60;0.00;tripinfo_flow_0.53 emissions_flow_0.53;60.00;flow_0.53;0;675.81;1.14;0.00;10.21;car;;0;0.00;171438.14;1789.88;12.22;68.30;2.87;0.00;54697.00
25010.00;E2D2_0;85.60;12.88;24950.00;0.38;A4B4_0;4.60;0.00;tripinfo_flow_0.54 emissions_flow_0.54;60.00;flow_0.54;0;675.81;1.02;0.00;10.10;car;;0;0.00;177823.28;1955.45;13.26;72.64;3.17;0.00;56733.42
25473.00;E2D2_0;85.60;13.09;25412.00;0.35;A4B4_0;4.60;0.00;tripinfo_flow_0.55 emissions_flow_0.55;61.00;flow_0.55;0;675.81;0.97;0.00;9.14;car;;0;0.00;170026.32;1901.90;12.72;68.29;2.94;0.00;54246.15
25934.00;E2D2_0;85.60;13.73;25874.00;0.32;A4B4_0;4.60;0.00;tripinfo_flow_0.56 emissions_flow_0.56;60.00;flow_0.56;0;675.81;1.08;0.00;10.30;car;;0;0.00;172294.40;1909.13;12.75;68.99;2.94;0.00;54969.89
26395.00;E2D2_0;85.60;13.40;26336.00;0.29;A4B4_0;4.60;0.00;tripinfo_flow_0.57 emissions_flow_0.57;59.00;flow_0.57;0;675.81;1.12;0.00;9.75;car;;0;0.00;172505.78;1878.40;12.81;70.12;3.04;0.00;55037.03
26662.00;C0B0_0;85.60;9.66;26585.00;0.40;A2A3_0;7.60;0.00;tripinfo_flow_1.4 emissions_flow_1.4;77.00;flow_1.4;0;661.89;1.02;0.00;9.10;bus;;0;0.00;166198.64;2257.61;14.19;64.63;2.71;0.00;53024.54
26859.00;E2D2_0;85.60;13.03;26798.00;0.26;A4B4_0;4.60;0.00;tripinfo_flow_0.58 emissions_flow_0.58;61.00;flow_0.58;0;675.81;0.99;0.00;9.84;car;;0;0.00;170911.92;1845.73;12.57;68.59;2.92;0.00;54528.80
27324.00;E2D2_0;85.60;11.91;27260.00;0.23;A4B4_0;4.60;0.00;tripinfo_flow_0.59 emissions_flow_0.59;64.00;flow_0.59;0;675.81;0.94;0.00;10.56;car;;0;0.00;165748.71;1940.42;12.73;66.34;2.87;0.00;52881.29
27789.00;E2D2_0;85.60;11.99;27722.00;0.20;A4B4_0;4.60;0.00;tripinfo_flow_0.60 emissions_flow_0.60;67.00;flow_0.60;0;675.81;0.88;0.00;10.40;car;;0;0.00;166828.15;1886.25;12.63;65.67;2.70;0.00;53225.96
28251.00;E2D2_0;85.60;11.52;28184.00;0.17;A4B4_0;4.60;0.00;tripinfo_flow_0.61 emissions_flow_0.61;67.00;flow_0.61;0;675.81;0.91;0.00;11.47;car;;0;0.00;170237.79;2013.41;13.21;67.62;2.89;0.00;54313.53
28710.00;E2D2_0;85.60;12.70;28646.00;0.14;A4B4_0;4.60;0.00;tripinfo_flow_0.62 emissions_flow_0.62;64.00;flow_0.62;0;675.81;0.91;0.00;10.13;car;;0;0.00;168310.43;1775.98;12.10;66.21;2.68;0.00;53699.16
29167.00;E2D2_0;85.60;13.21;29108.00;0.11;A4B4_0;4.60;0.00;tripinfo_flow_0.63 emissions_flow_0.63;59.00;flow_0.63;0;675.81;1.04;0.00;9.70;car;;0;0.00;172405.90;1740.50;11.89;68.04;2.78;0.00;55006.08
29630.00;E2D2_0;85.60;13.62;29570.00;0.08;A4B4_0;4.60;0.00;tripinfo_flow_0.64 emissions_flow_0.64;60.00;flow_0.64;0;675.81;1.02;0.00;10.02;car;;0;0.00;173644.85;1797.48;12.27;69.03;2.86;0.00;55401.11
30092.00;E2D2_0;85.60;13.87;30032.00;0.05;A4B4_0;4.60;0.00;tripinfo_flow_0.65 emissions_flow_0.65;60.00;flow_0.65;0;675.81;1.02;0.00;10.02;car;;0;0.00;170865.70;1913.75;12.83;68.90;2.97;0.00;54513.88
30555.00;E2D2_0;85.60;13.00;30494.00;0.02;A4B4_0;4.60;0.00;tripinfo_flow_0.66 emissions_flow_0.66;61.00;flow_0.66;0;675.81;0.97;0.00;9.33;car;;0;0.00;169741.78;1770.65;12.08;67.33;2.81;0.00;54155.84
31020.00;E2D2_0;85.60;11.83;30957.00;0.99;A4B4_0;4.60;0.00;tripinfo_flow_0.67 emissions_flow_0.67;63.00;flow_0.67;0;675.81;0.94;0.00;10.47;car;;0;0.00;158904.41;1763.33;11.80;62.94;2.63;0.00;50697.98
31479.00;E2D2_0;85.60;13.84;31419.00;0.96;A4B4_0;4.60;0.00;tripinfo_flow_0.68 emissions_flow_0.68;60.00;flow_0.68;0;675.81;1.06;0.00;10.23;car;;0;0.00;176859.25;1867.77;12.75;70.89;3.00;0.00;56426.43
31943.00;E2D2_0;85.60;12.02;31881.00;0.93;A4B4_0;4.60;0.00;tripinfo_flow_0.69 emissions_flow_0.69;62.00;flow_0.69;0;675.81;0.96;0.00;10.36;car;;0;0.00;166606.99;1841.88;12.30;66.45;2.82;0.00;53155.38
32404.00;E2D2_0;85.60;13.62;32343.00;0.90;A4B4_0;4.60;0.00;tripinfo_flow_0.70 emissions_flow_0.70;61.00;flow_0.70;0;675.81;0.98;0.00;9.71;car;;0;0.00;169353.39;1942.81;12.94;68.36;2.97;0.00;54031.27
32865.00;E2D2_0;85.60;13.04;32805.00;0.87;A4B4_0;4.60;0.00;tripinfo_flow_0.71 emissions_flow_0.71;60.00;flow_0.71;0;675.81;1.03;0.00;10.23;car;;0;0.00;173226.24;1851.05;12.52;68.97;2.90;0.00;55267.43
33308.00;C0B0_0;85.60;9.78;33231.00;0.25;A2A3_0;7.60;0.00;tripinfo_flow_1.5 emissions_flow_1.5;77.00;flow_1.5;0;661.89;0.98;0.00;9.19;bus;;0;0.00;167238.98;2283.60;14.37;66.13;2.85;0.00;53356.15
33329.00;E2D2_0;85.60;13.57;33267.00;0.84;A4B4_0;4.60;0.00;tripinfo_flow_0.72 emissions_flow_0.72;62.00;flow_0.72;0;675.81;1.01;0.00;11.58;car;;0;0.00;175147.15;1992.59;13.16;69.87;2.98;0.00;55880.06
33788.00;E2D2_0;85.60;13.61;33729.00;0.81;A4B4_0;4.60;0.00;tripinfo_flow_0.73 emissions_flow_0.73;59.00;flow_0.73;0;675.81;1.09;0.00;9.73;car;;0;0.00;168618.37;1711.23;11.84;67.19;2.79;0.00;53797.41
34251.00;E2D2_0;85.60;12.64;34191.00;0.78;A4B4_0;4.60;0.00;tripinfo_flow_0.74 emissions_flow_0.74;60.00;flow_0.74;0;675.81;1.03;0.00;10.23;car;;0;0.00;173569.57;1886.51;12.76;69.75;2.98;0.00;55376.72
34713.00;E2D2_0;85.60;13.13;34653.00;0.75;A4B4_0;4.60;0.00;tripinfo_flow_0.75 emissions_flow_0.75;60.00;flow_0.75;0;675.81;1.00;0.00;10.21;car;;0;0.00;176204.23;1896.88;12.88;70.69;3.00;0.00;56217.34
35175.00;E2D2_0;85.60;12.64;35115.00;0.72;A4B4_0;4.60;0.00;tripinfo_flow_0.76 emissions_flow_0.76;60.00;flow_0.76;0;675.81;1.02;0.00;10.11;car;;0;0.00;165732.12;1773.03;12.01;66.31;2.81;0.00;52876.34
35639.00;E2D2_0;85.60;12.17;35577.00;0.69;A4B4_0;4.60;0.00;tripinfo_flow_0.77 emissions_flow_0.77;62.00;flow_0.77;0;675.81;0.97;0.00;10.25;car;;0;0.00;166486.06;1841.00;12.38;66.67;2.83;0.00;53116.70
36098.00;E2D2_0;85.60;12.74;36039.00;0.66;A4B4_0;4.60;0.00;tripinfo_flow_0.78 emissions_flow_0.78;59.00;flow_0.78;0;675.81;1.15;0.00;9.86;car;;0;0.00;170220.01;1832.43;12.31;67.84;2.86;0.00;54308.28
36563.00;E2D2_0;85.60;13.29;36501.00;0.63;A4B4_0;4.60;0.00;tripinfo_flow_0.79 emissions_flow_0.79;62.00;flow_0.79;0;675.81;0.98;0.00;10.15;car;;0;0.00;174875.18;1859.66;12.42;68.40;2.81;0.00;55793.92
37024.00;E2D2_0;85.60;12.90;36963.00;0.60;A4B4_0;4.60;0.00;tripinfo_flow_0.80 emissions_flow_0.80;61.00;flow_0.80;0;675.81;1.00;0.00;10.35;car;;0;0.00;170068.41;1876.55;12.55;67.86;2.89;0.00;54259.81
37486.00;E2D2_0;85.60;13.11;37425.00;0.57;A4B4_0;4.60;0.00;tripinfo_flow_0.81 emissions_flow_0.81;61.00;flow_0.81;0;675.81;1.04;0.00;11.40;car;;0;0.00;165166.55;1787.84;12.09;65.64;2.76;0.00;52695.96
37946.00;E2D2_0;85.60;13.09;37887.00;0.54;A4B4_0;4.60;0.00;tripinfo_flow_0.82 emissions_flow_0.82;59.00;flow_0.82;0;675.81;1.01;0.00;9.66;car;;0;0.00;168432.98;1853.78;12.48;67.63;2.93;0.00;53737.92
38410.00;E2D2_0;85.60;13.19;38349.00;0.51;A4B4_0;4.60;0.00;tripinfo_flow_0.83 emissions_flow_0.83;61.00;flow_0.83;0;675.81;1.02;0.00;10.52;car;;0;0.00;168821.95;1789.73;12.14;67.39;2.84;0.00;53862.24
38871.00;E2D2_0;85.60;12.64;38811.00;0.48;A4B4_0;4.60;0.00;tripinfo_flow_0.84 emissions_flow_0.84;60.00;flow_0.84;0;675.81;1.02;0.00;10.15;car;;0;0.00;166402.42;1822.25;12.26;66.18;2.81;0.00;53090.25
39339.00;E2D2_0;85.60;11.81;39273.00;0.45;A4B4_0;4.60;0.00;tripinfo_flow_0.85 emissions_flow_0.85;66.00;flow_0.85;0;675.81;0.89;0.00;10.27;car;;0;0.00;163022.36;1871.37;12.43;64.93;2.75;0.00;52011.51
39806.00;E2D2_0;85.60;11.29;39735.00;0.42;A4B4_0;4.60;0.00;tripinfo_flow_0.86 emissions_flow_0.86;71.00;flow_0.86;0;675.81;0.83;0.00;11.12;car;;0;0.00;162933.63;1953.98;12.80;64.04;2.66;0.00;51983.20
39955.00;C0B0_0;85.60;8.90;39877.00;0.10;A2A3_0;7.60;0.00;tripinfo_flow_1.6 emissions_flow_1.6;78.00;flow_1.6;0;661.89;0.92;0.00;9.21;bus;;0;0.00;168847.52;2310.85;14.52;66.40;2.84;0.00;53869.43
40256.00;E2D2_0;85.60;12.76;40197.00;0.39;A4B4_0;4.60;0.00;tripinfo_flow_0.87 emissions_flow_0.87;59.00;flow_0.87;0;675.81;1.09;0.00;9.92;car;;0;0.00;164837.14;1762.71;11.87;65.29;2.75;0.00;52591.05
40718.00;E2D2_0;85.60;13.33;40659.00;0.36;A4B4_0;4.60;0.00;tripinfo_flow_0.88 emissions_flow_0.88;59.00;flow_0.88;0;675.81;1.06;0.00;9.82;car;;0;0.00;168776.13;1810.94;12.24;67.45;2.87;0.00;53847.56
41180.00;E2D2_0;85.60;12.87;41121.00;0.33;A4B4_0;4.60;0.00;tripinfo_flow_0.89 emissions_flow_0.89;59.00;flow_0.89;0;675.81;1.01;0.00;9.83;car;;0;0.00;171611.59;1872.68;12.66;69.36;2.99;0.00;54751.91
