tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
22813.00;C0B0_0;85.60;9.68;22737.00;0.30;A2A3_0;7.60;0.00;tripinfo_flow_1.35 emissions_flow_1.35;76.00;flow_1.35;0;661.89;1.10;0.00;8.99;bus;;0;0.00;159709.21;2182.00;13.71;62.60;2.66;0.00;50953.98
23271.00;E2D2_0;85.60;12.98;23212.00;0.10;A4B4_0;4.60;0.00;tripinfo_flow_0.18 emissions_flow_0.18;59.00;flow_0.18;0;675.81;1.00;0.00;9.80;car;;0;0.00;171869.75;1798.46;12.27;68.77;2.89;0.00;54834.61
23466.00;C0B0_0;85.60;9.92;23387.00;0.68;A2A3_0;7.60;0.00;tripinfo_flow_1.36 emissions_flow_1.36;79.00;flow_1.36;0;661.89;1.00;0.00;10.02;bus;;0;0.00;169978.24;2403.89;14.94;66.36;2.84;0.00;54230.18
24115.00;C0B0_0;85.60;9.51;24036.00;0.06;A2A3_0;7.60;0.00;tripinfo_flow_1.37 emissions_flow_1.37;79.00;flow_1.37;0;661.89;0.90;0.00;9.78;bus;;0;0.00;168673.55;2383.63;14.86;66.96;2.94;0.00;53813.64
24561.00;E2D2_0;85.60;13.25;24502.00;0.55;A4B4_0;4.60;0.00;tripinfo_flow_0.19 emissions_flow_0.19;59.00;flow_0.19;0;675.81;1.14;0.00;9.00;car;;0;0.00;167616.84;1888.33;12.57;67.87;2.97;0.00;53477.29
24764.00;C0B0_0;85.60;8.92;24686.00;0.44;A2A3_0;7.60;0.00;tripinfo_flow_1.38 emissions_flow_1.38;78.00;flow_1.38;0;661.89;1.02;0.00;10.05;bus;;0;0.00;163718.96;2318.90;14.41;64.14;2.76;0.00;52233.15
25414.00;C0B0_0;85.60;9.06;25336.00;0.82;A2A3_0;7.60;0.00;tripinfo_flow_1.39 emissions_flow_1.39;78.00;flow_1.39;0;661.89;0.97;0.00;9.55;bus;;0;0.00;164717.58;2343.18;14.55;64.63;2.79;0.00;52551.70
25851.00;E2D2_0;85.60;13.24;25791.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.20 emissions_flow_0.20;60.00;flow_0.20;0;675.81;1.08;0.00;9.36;car;;0;0.00;166978.17;1801.16;12.19;66.68;2.81;0.00;53273.88
26062.00;C0B0_0;85.60;9.32;25985.00;0.20;A2A3_0;7.60;0.00;tripinfo_flow_1.40 emissions_flow_1.40;77.00;flow_1.40;0;661.89;1.12;0.00;9.26;bus;;0;0.00;159425.66;2191.27;13.76;62.96;2.71;0.00;50863.38
26713.00;C0B0_0;85.60;8.95;26635.00;0.58;A2A3_0;7.60;0.00;tripinfo_flow_1.41 emissions_flow_1.41;78.00;flow_1.41;0;661.89;1.02;0.00;9.78;bus;;0;0.00;162680.45;2229.60;14.01;64.25;2.77;0.00;51901.79
27142.00;E2D2_0;85.60;13.67;27081.00;0.45;A4B4_0;4.60;0.00;tripinfo_flow_0.21 emissions_flow_0.21;61.00;flow_0.21;0;675.81;0.99;0.00;9.83;car;;0;0.00;171373.00;1793.79;12.35;68.66;2.88;0.00;54676.02
27364.00;C0B0_0;85.60;9.45;27285.00;0.96;A2A3_0;7.60;0.00;tripinfo_flow_1.42 emissions_flow_1.42;79.00;flow_1.42;0;661.89;0.94;0.00;10.92;bus;;0;0.00;166762.60;2342.26;14.62;66.06;2.88;0.00;53204.02
28014.00;C0B0_0;85.60;9.03;27934.00;0.34;A2A3_0;7.60;0.00;tripinfo_flow_1.43 emissions_flow_1.43;80.00;flow_1.43;0;661.89;0.88;0.00;11.37;bus;;0;0.00;175918.36;2578.53;15.91;69.84;3.11;0.00;56124.89
28437.00;E2D2_0;85.60;12.07;28371.00;0.90;A4B4_0;4.60;0.00;tripinfo_flow_0.22 emissions_flow_0.22;66.00;flow_0.22;0;675.81;0.91;0.00;10.67;car;;0;0.00;166950.11;1933.86;12.74;65.73;2.75;0.00;53264.85
28663.00;C0B0_0;85.60;9.81;28584.00;0.72;A2A3_0;7.60;0.00;tripinfo_flow_1.44 emissions_flow_1.44;79.00;flow_1.44;0;661.89;0.91;0.00;10.95;bus;;0;0.00;167393.54;2411.48;14.92;65.73;2.86;0.00;53405.38
29311.00;C0B0_0;85.60;8.78;29233.00;0.10;A2A3_0;7.60;0.00;tripinfo_flow_1.45 emissions_flow_1.45;78.00;flow_1.45;0;661.89;1.04;0.00;10.22;bus;;0;0.00;159631.23;2230.40;13.92;62.63;2.69;0.00;50929.02
29719.00;E2D2_0;85.60;12.99;29660.00;0.35;A4B4_0;4.60;0.00;tripinfo_flow_0.23 emissions_flow_0.23;59.00;flow_0.23;0;675.81;1.02;0.00;9.83;car;;0;0.00;169328.78;1889.73;12.74;68.74;2.99;0.00;54023.39
29962.00;C0B0_0;85.60;9.44;29883.00;0.48;A2A3_0;7.60;0.00;tripinfo_flow_1.46 emissions_flow_1.46;79.00;flow_1.46;0;661.89;1.02;0.00;11.11;bus;;0;0.00;170971.94;2436.41;15.15;67.86;2.98;0.00;54546.89
30611.00;C0B0_0;85.60;9.66;30533.00;0.86;A2A3_0;7.60;0.00;tripinfo_flow_1.47 emissions_flow_1.47;78.00;flow_1.47;0;661.89;0.97;0.00;9.30;bus;;0;0.00;171963.10;2399.11;15.03;68.71;3.03;0.00;54863.07
31013.00;E2D2_0;85.60;12.32;30950.00;0.80;A4B4_0;4.60;0.00;tripinfo_flow_0.24 emissions_flow_0.24;63.00;flow_0.24;0;675.81;0.94;0.00;10.30;car;;0;0.00;168069.46;1826.79;12.32;66.62;2.77;0.00;53622.09
31261.00;C0B0_0;85.60;9.18;31182.00;0.24;A2A3_0;7.60;0.00;tripinfo_flow_1.48 emissions_flow_1.48;79.00;flow_1.48;0;661.89;1.06;0.00;11.11;bus;;0;0.00;173246.01;2505.08;15.54;69.26;3.09;0.00;55272.22
31911.00;C0B0_0;85.60;9.75;31832.00;0.62;A2A3_0;7.60;0.00;tripinfo_flow_1.49 emissions_flow_1.49;79.00;flow_1.49;0;661.89;0.96;0.00;11.13;bus;;0;0.00;174651.99;2410.02;15.07;67.98;2.87;0.00;55721.44
32301.00;E2D2_0;85.60;12.98;32239.00;0.25;A4B4_0;4.60;0.00;tripinfo_flow_0.25 emissions_flow_0.25;62.00;flow_0.25;0;675.81;0.98;0.00;10.33;car;;0;0.00;168050.44;1896.36;12.66;67.45;2.89;0.00;53615.72
32559.00;C0B0_0;85.60;9.51;32481.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.50 emissions_flow_1.50;78.00;flow_1.50;0;661.89;1.03;0.00;10.16;bus;;0;0.00;167358.25;2307.47;14.47;65.98;2.84;0.00;53394.23
33208.00;C0B0_0;85.60;9.00;33131.00;0.38;A2A3_0;7.60;0.00;tripinfo_flow_1.51 emissions_flow_1.51;77.00;flow_1.51;0;661.89;0.98;0.00;9.37;bus;;0;0.00;158583.77;2158.85;13.58;62.29;2.65;0.00;50594.89
33590.00;E2D2_0;85.60;13.62;33529.00;0.70;A4B4_0;4.60;0.00;tripinfo_flow_0.26 emissions_flow_0.26;61.00;flow_0.26;0;675.81;1.01;0.00;11.31;car;;0;0.00;174304.58;1924.31;12.97;69.94;2.98;0.00;55611.17
33857.00;C0B0_0;85.60;9.83;33781.00;0.76;A2A3_0;7.60;0.00;tripinfo_flow_1.52 emissions_flow_1.52;76.00;flow_1.52;0;661.89;1.09;0.00;8.86;bus;;0;0.00;165561.67;2261.09;14.23;65.35;2.81;0.00;52821.05
34507.00;C0B0_0;85.60;9.28;34430.00;0.14;A2A3_0;7.60;0.00;tripinfo_flow_1.53 emissions_flow_1.53;77.00;flow_1.53;0;661.89;1.03;0.00;9.40;bus;;0;0.00;162078.04;2229.17;13.96;63.24;2.68;0.00;51709.79
34878.00;E2D2_0;85.60;13.57;34818.00;0.15;A4B4_0;4.60;0.00;tripinfo_flow_0.27 emissions_flow_0.27;60.00;flow_0.27;0;675.81;1.00;0.00;9.86;car;;0;0.00;170893.92;1799.71;12.32;68.37;2.89;0.00;54523.24
35159.00;C0B0_0;85.60;9.17;35080.00;0.52;A2A3_0;7.60;0.00;tripinfo_flow_1.54 emissions_flow_1.54;79.00;flow_1.54;0;661.89;1.02;0.00;10.78;bus;;0;0.00;168117.98;2386.54;14.87;66.97;2.96;0.00;53636.31
35807.00;C0B0_0;85.60;9.61;35730.00;0.90;A2A3_0;7.60;0.00;tripinfo_flow_1.55 emissions_flow_1.55;77.00;flow_1.55;0;661.89;0.97;0.00;8.76;bus;;0;0.00;172473.63;2305.29;14.58;67.50;2.84;0.00;55026.49
36167.00;E2D2_0;85.60;13.45;36108.00;0.60;A4B4_0;4.60;0.00;tripinfo_flow_0.28 emissions_flow_0.28;59.00;flow_0.28;0;675.81;1.15;0.00;9.66;car;;0;0.00;169300.74;1772.15;12.10;67.63;2.84;0.00;54014.98
36457.00;C0B0_0;85.60;8.80;36379.00;0.28;A2A3_0;7.60;0.00;tripinfo_flow_1.56 emissions_flow_1.56;78.00;flow_1.56;0;661.89;0.98;0.00;10.18;bus;;0;0.00;163398.01;2270.35;14.22;64.66;2.80;0.00;52130.64
37108.00;C0B0_0;85.60;9.36;37029.00;0.66;A2A3_0;7.60;0.00;tripinfo_flow_1.57 emissions_flow_1.57;79.00;flow_1.57;0;661.89;1.00;0.00;11.14;bus;;0;0.00;170669.97;2418.29;15.07;67.93;2.99;0.00;54450.52
37456.00;E2D2_0;85.60;12.78;37397.00;0.05;A4B4_0;4.60;0.00;tripinfo_flow_0.29 emissions_flow_0.29;59.00;flow_0.29;0;675.81;1.04;0.00;9.68;car;;0;0.00;167505.58;1762.54;11.99;66.79;2.82;0.00;53442.28
37755.00;C0B0_0;85.60;9.90;37678.00;0.04;A2A3_0;7.60;0.00;tripinfo_flow_1.58 emissions_flow_1.58;77.00;flow_1.58;0;661.89;1.01;0.00;9.38;bus;;0;0.00;169068.44;2328.39;14.63;67.03;2.91;0.00;53939.75
38406.00;C0B0_0;85.60;9.71;38328.00;0.42;A2A3_0;7.60;0.00;tripinfo_flow_1.59 emissions_flow_1.59;78.00;flow_1.59;0;661.89;1.02;0.00;9.80;bus;;0;0.00;158089.88;2214.86;13.84;62.66;2.73;0.00;50437.09
38746.00;E2D2_0;85.60;13.56;38687.00;0.50;A4B4_0;4.60;0.00;tripinfo_flow_0.30 emissions_flow_0.30;59.00;flow_0.30;0;675.81;1.02;0.00;9.73;car;;0;0.00;167869.61;1735.59;11.92;66.89;2.79;0.00;53558.47
39058.00;C0B0_0;85.60;9.84;38978.00;0.80;A2A3_0;7.60;0.00;tripinfo_flow_1.60 emissions_flow_1.60;80.00;flow_1.60;0;661.89;0.89;0.00;11.99;bus;;0;0.00;180041.35;2599.43;16.11;71.47;3.16;0.00;57440.35
39706.00;C0B0_0;85.60;9.87;39627.00;0.18;A2A3_0;7.60;0.00;tripinfo_flow_1.61 emissions_flow_1.61;79.00;flow_1.61;0;661.89;0.83;0.00;9.54;bus;;0;0.00;166000.36;2283.88;14.35;65.81;2.86;0.00;52960.91
40040.00;E2D2_0;85.60;12.68;39977.00;0.95;A4B4_0;4.60;0.00;tripinfo_flow_0.31 emissions_flow_0.31;63.00;flow_0.31;0;675.81;0.92;0.00;9.24;car;;0;0.00;166063.24;1768.70;12.00;65.44;2.69;0.00;52982.16
40354.00;C0B0_0;85.60;9.42;40277.00;0.56;A2A3_0;7.60;0.00;tripinfo_flow_1.62 emissions_flow_1.62;77.00;flow_1.62;0;661.89;1.09;0.00;9.25;bus;;0;0.00;165564.41;2193.52;13.89;64.47;2.68;0.00;52822.26
41006.00;C0B0_0;85.60;9.16;40927.00;0.94;A2A3_0;7.60;0.00;tripinfo_flow_1.63 emissions_flow_1.63;79.00;flow_1.63;0;661.89;1.06;0.00;10.63;bus;;0;0.00;162964.09;2298.41;14.32;64.28;2.79;0.00;51992.20
41325.00;E2D2_0;85.60;13.75;41266.00;0.40;A4B4_0;4.60;0.00;tripinfo_flow_0.32 emissions_flow_0.32;59.00;flow_0.32;0;675.81;1.01;0.00;9.84;car;;0;0.00;167715.18;1751.00;11.96;66.63;2.78;0.00;53509.23
41655.00;C0B0_0;85.60;9.28;41576.00;0.32;A2A3_0;7.60;0.00;tripinfo_flow_1.64 emissions_flow_1.64;79.00;flow_1.64;0;661.89;0.91;0.00;11.04;bus;;0;0.00;169045.83;2393.64;14.91;66.91;2.92;0.00;53932.46
42304.00;C0B0_0;85.60;9.79;42226.00;0.70;A2A3_0;7.60;0.00;tripinfo_flow_1.65 emissions_flow_1.65;78.00;flow_1.65;0;661.89;1.12;0.00;10.55;bus;;0;0.00;171089.22;2436.72;15.18;68.40;3.04;0.00;54584.18
42616.00;E2D2_0;85.60;13.18;42556.00;0.85;A4B4_0;4.60;0.00;tripinfo_flow_0.33 emissions_flow_0.33;60.00;flow_0.33;0;675.81;1.10;0.00;10.31;car;;0;0.00;169721.24;1796.01;12.14;67.49;2.85;0.00;54149.28
42952.00;C0B0_0;85.60;9.20;42875.00;0.08;A2A3_0;7.60;0.00;tripinfo_flow_1.66 emissions_flow_1.66;77.00;flow_1.66;0;661.89;1.06;0.00;9.28;bus;;0;0.00;163968.69;2203.94;13.88;63.54;2.64;0.00;52313.18
43604.00;C0B0_0;85.60;9.93;43525.00;0.46;A2A3_0;7.60;0.00;tripinfo_flow_1.67 emissions_flow_1.67;79.00;flow_1.67;0;661.89;0.96;0.00;10.53;bus;;0;0.00;175676.97;2508.82;15.55;68.62;2.95;0.00;56048.27
43908.00;E2D2_0;85.60;12.35;43845.00;0.30;A4B4_0;4.60;0.00;tripinfo_flow_0.34 emissions_flow_0.34;63.00;flow_0.34;0;675.81;0.97;0.00;11.15;car;;0;0.00;172878.81;1883.74;12.66;68.28;2.85;0.00;55156.61
44254.00;C0B0_0;85.60;9.32;44175.00;0.84;A2A3_0;7.60;0.00;tripinfo_flow_1.68 emissions_flow_1.68;79.00;flow_1.68;0;661.89;0.95;0.00;10.87;bus;;0;0.00;166159.98;2382.16;14.83;66.85;3.00;0.00;53011.42
44904.00;C0B0_0;85.60;9.65;44824.00;0.22;A2A3_0;7.60;0.00;tripinfo_flow_1.69 emissions_flow_1.69;80.00;flow_1.69;0;661.89;0.89;0.00;10.90;bus;;0;0.00;169148.22;2413.01;14.95;65.77;2.81;0.00;53965.41
45194.00;E2D2_0;85.60;13.43;45135.00;0.75;A4B4_0;4.60;0.00;tripinfo_flow_0.35 emissions_flow_0.35;59.00;flow_0.35;0;675.81;1.07;0.00;9.85;car;;0;0.00;172826.94;1859.56;12.45;68.99;2.92;0.00;55140.02
45551.00;C0B0_0;85.60;9.85;45474.00;0.60;A2A3_0;7.60;0.00;tripinfo_flow_1.70 emissions_flow_1.70;77.00;flow_1.70;0;661.89;1.01;0.00;8.92;bus;;0;0.00;164471.92;2294.33;14.32;64.44;2.76;0.00;52473.42
46201.00;C0B0_0;85.60;8.78;46124.00;0.98;A2A3_0;7.60;0.00;tripinfo_flow_1.71 emissions_flow_1.71;77.00;flow_1.71;0;661.89;1.03;0.00;8.89;bus;;0;0.00;170517.33;2322.42;14.60;66.68;2.82;0.00;54402.28
46484.00;E2D2_0;85.60;12.74;46424.00;0.20;A4B4_0;4.60;0.00;tripinfo_flow_0.36 emissions_flow_0.36;60.00;flow_0.36;0;675.81;1.06;0.00;10.36;car;;0;0.00;164871.06;1829.97;12.27;66.06;2.82;0.00;52601.48
46850.00;C0B0_0;85.60;9.63;46773.00;0.36;A2A3_0;7.60;0.00;tripinfo_flow_1.72 emissions_flow_1.72;77.00;flow_1.72;0;661.89;0.96;0.00;9.43;bus;;0;0.00;169881.90;2326.60;14.63;67.15;2.89;0.00;54199.35
47502.00;C0B0_0;85.60;9.54;47423.00;0.74;A2A3_0;7.60;0.00;tripinfo_flow_1.73 emissions_flow_1.73;79.00;flow_1.73;0;661.89;0.93;0.00;10.53;bus;;0;0.00;174672.69;2481.94;15.45;69.35;3.05;0.00;55727.58
47782.00;E2D2_0;85.60;12.00;47714.00;0.65;A4B4_0;4.60;0.00;tripinfo_flow_0.37 emissions_flow_0.37;68.00;flow_0.37;0;675.81;0.87;0.00;9.77;car;;0;0.00;163973.24;1879.99;12.52;64.70;2.69;0.00;52315.01
48151.00;C0B0_0;85.60;9.04;48072.00;0.12;A2A3_0;7.60;0.00;tripinfo_flow_1.74 emissions_flow_1.74;79.00;flow_1.74;0;661.89;1.10;0.00;11.24;bus;;0;0.00;171177.93;2402.51;15.01;67.90;2.96;0.00;54612.67
48799.00;C0B0_0;85.60;9.47;48722.00;0.50;A2A3_0;7.60;0.00;tripinfo_flow_1.75 emissions_flow_1.75;77.00;flow_1.75;0;661.89;1.01;0.00;9.11;bus;;0;0.00;162859.79;2170.96;13.73;63.46;2.65;0.00;51959.34
49064.00;E2D2_0;85.60;13.32;49003.00;0.10;A4B4_0;4.60;0.00;tripinfo_flow_0.38 emissions_flow_0.38;61.00;flow_0.38;0;675.81;1.10;0.00;11.15;car;;0;0.00;172963.31;1899.76;12.78;69.27;2.95;0.00;55183.31
49450.00;C0B0_0;85.60;8.86;49372.00;0.88;A2A3_0;7.60;0.00;tripinfo_flow_1.76 emissions_flow_1.76;78.00;flow_1.76;0;661.89;0.92;0.00;10.08;bus;;0;0.00;158534.54;2225.26;13.89;62.65;2.72;0.00;50578.99
50097.00;C0B0_0;85.60;8.79;50021.00;0.26;A2A3_0;7.60;0.00;tripinfo_flow_1.77 emissions_flow_1.77;76.00;flow_1.77;0;661.89;1.18;0.00;9.11;bus;;0;0.00;151604.02;2066.04;13.00;59.74;2.56;0.00;48368.01
50353.00;E2D2_0;85.60;13.05;50293.00;0.55;A4B4_0;4.60;0.00;tripinfo_flow_0.39 emissions_flow_0.39;60.00;flow_0.39;0;675.81;1.00;0.00;10.13;car;;0;0.00;171455.04;1808.21;12.25;68.01;2.86;0.00;54702.50
50749.00;C0B0_0;85.60;8.84;50671.00;0.64;A2A3_0;7.60;0.00;tripinfo_flow_1.78 emissions_flow_1.78;78.00;flow_1.78;0;661.89;0.99;0.00;9.84;bus;;0;0.00;159222.68;2295.31;14.27;64.06;2.88;0.00;50798.14
51397.00;C0B0_0;85.60;8.89;51320.00;0.02;A2A3_0;7.60;0.00;tripinfo_flow_1.79 emissions_flow_1.79;77.00;flow_1.79;0;661.89;1.07;0.00;9.17;bus;;0;0.00;162551.56;2242.25;14.06;63.98;2.75;0.00;51860.70
51646.00;E2D2_0;85.60;12.98;51582.00;0.00;A4B4_0;4.60;0.00;tripinfo_flow_0.40 emissions_flow_0.40;64.00;flow_0.40;0;675.81;0.94;0.00;10.51;car;;0;0.00;168561.33;1908.43;12.77;67.27;2.87;0.00;53778.78
52046.00;C0B0_0;85.60;9.80;51970.00;0.40;A2A3_0;7.60;0.00;tripinfo_flow_1.80 emissions_flow_1.80;76.00;flow_1.80;0;661.89;1.10;0.00;8.76;bus;;0;0.00;167788.68;2249.90;14.21;65.57;2.76;0.00;53531.79
52699.00;C0B0_0;85.60;9.53;52620.00;0.78;A2A3_0;7.60;0.00;tripinfo_flow_1.81 emissions_flow_1.81;79.00;flow_1.81;0;661.89;1.03;0.00;10.62;bus;;0;0.00;169049.72;2388.86;14.89;66.90;2.92;0.00;53933.71
52932.00;E2D2_0;85.60;12.73;52872.00;0.45;A4B4_0;4.60;0.00;tripinfo_flow_0.41 emissions_flow_0.41;60.00;flow_0.41;0;675.81;1.02;0.00;9.99;car;;0;0.00;168988.22;1846.63;12.39;67.62;2.88;0.00;53915.14
53347.00;C0B0_0;85.60;8.74;53269.00;0.16;A2A3_0;7.60;0.00;tripinfo_flow_1.82 emissions_flow_1.82;78.00;flow_1.82;0;661.89;1.06;0.00;9.97;bus;;0;0.00;166626.87;2293.92;14.40;65.88;2.85;0.00;53160.83
53996.00;C0B0_0;85.60;9.09;53919.00;0.54;A2A3_0;7.60;0.00;tripinfo_flow_1.83 emissions_flow_1.83;77.00;flow_1.83;0;661.89;1.15;0.00;9.37;bus;;0;0.00;160223.69;2159.71;13.62;62.76;2.65;0.00;51118.19
54222.00;E2D2_0;85.60;13.52;54162.00;0.90;A4B4_0;4.60;0.00;tripinfo_flow_0.42 emissions_flow_0.42;60.00;flow_0.42;0;675.81;1.03;0.00;9.95;car;;0;0.00;170544.90;1824.67;12.35;68.21;2.90;0.00;54411.89
54650.00;C0B0_0;85.60;9.34;54569.00;0.92;A2A3_0;7.60;0.00;tripinfo_flow_1.84 emissions_flow_1.84;81.00;flow_1.84;0;661.89;0.82;0.00;11.70;bus;;0;0.00;168151.61;2395.13;14.87;66.01;2.86;0.00;53647.29
55295.00;C0B0_0;85.60;8.76;55218.00;0.30;A2A3_0;7.60;0.00;tripinfo_flow_1.85 emissions_flow_1.85;77.00;flow_1.85;0;661.89;1.12;0.00;9.27;bus;;0;0.00;171505.23;2284.86;14.47;67.29;2.84;0.00;54717.49
55512.00;E2D2_0;85.60;13.68;55451.00;0.35;A4B4_0;4.60;0.00;tripinfo_flow_0.43 emissions_flow_0.43;61.00;flow_0.43;0;675.81;1.01;0.00;10.71;car;;0;0.00;171816.14;1894.46;12.67;69.20;2.99;0.00;54817.25
55945.00;C0B0_0;85.60;9.88;55868.00;0.68;A2A3_0;7.60;0.00;tripinfo_flow_1.86 emissions_flow_1.86;77.00;flow_1.86;0;661.89;1.03;0.00;9.03;bus;;0;0.00;157223.37;2145.28;13.48;61.66;2.62;0.00;50160.89
56594.00;C0B0_0;85.60;9.80;56517.00;0.06;A2A3_0;7.60;0.00;tripinfo_flow_1.87 emissions_flow_1.87;77.00;flow_1.87;0;661.89;1.07;0.00;9.29;bus;;0;0.00;156267.01;2128.43;13.41;61.92;2.67;0.00;49855.61
56803.00;E2D2_0;85.60;12.31;56741.00;0.80;A4B4_0;4.60;0.00;tripinfo_flow_0.44 emissions_flow_0.44;62.00;flow_0.44;0;675.81;0.96;0.00;10.18;car;;0;0.00;166283.34;1812.79;12.24;66.53;2.82;0.00;53052.08
57243.00;C0B0_0;85.60;9.01;57167.00;0.44;A2A3_0;7.60;0.00;tripinfo_flow_1.88 emissions_flow_1.88;76.00;flow_1.88;0;661.89;1.04;0.00;8.89;bus;;0;0.00;163280.26;2217.68;13.96;64.01;2.71;0.00;52093.31
57893.00;C0B0_0;85.60;9.54;57817.00;0.82;A2A3_0;7.60;0.00;tripinfo_flow_1.89 emissions_flow_1.89;76.00;flow_1.89;0;661.89;1.23;0.00;8.92;bus;;0;0.00;164994.22;2193.86;13.89;64.47;2.70;0.00;52640.27
58089.00;E2D2_0;85.60;13.21;58030.00;0.25;A4B4_0;4.60;0.00;tripinfo_flow_0.45 emissions_flow_0.45;59.00;flow_0.45;0;675.81;1.01;0.00;9.81;car;;0;0.00;173980.22;1868.89;12.69;69.85;3.00;0.00;55507.81
58543.00;C0B0_0;85.60;9.11;58466.00;0.20;A2A3_0;7.60;0.00;tripinfo_flow_1.90 emissions_flow_1.90;77.00;flow_1.90;0;661.89;1.12;0.00;9.04;bus;;0;0.00;162463.43;2256.79;14.11;63.71;2.73;0.00;51832.63
59193.00;C0B0_0;85.60;8.85;59116.00;0.58;A2A3_0;7.60;0.00;tripinfo_flow_1.91 emissions_flow_1.91;77.00;flow_1.91;0;661.89;1.02;0.00;9.23;bus;;0;0.00;155618.29;2197.26;13.69;61.53;2.68;0.00;49648.56
59380.00;E2D2_0;85.60;13.36;59320.00;0.70;A4B4_0;4.60;0.00;tripinfo_flow_0.46 emissions_flow_0.46;60.00;flow_0.46;0;675.81;1.00;0.00;10.09;car;;0;0.00;168833.13;1731.80;11.68;65.96;2.66;0.00;53866.33
59844.00;C0B0_0;85.60;9.42;59766.00;0.96;A2A3_0;7.60;0.00;tripinfo_flow_1.92 emissions_flow_1.92;78.00;flow_1.92;0;661.89;0.95;0.00;9.83;bus;;0;0.00;163940.70;2289.24;14.33;65.18;2.85;0.00;52303.69
60493.00;C0B0_0;85.60;8.80;60415.00;0.34;A2A3_0;7.60;0.00;tripinfo_flow_1.93 emissions_flow_1.93;78.00;flow_1.93;0;661.89;1.11;0.00;10.01;bus;;0;0.00;161361.23;2260.30;14.09;63.24;2.71;0.00;51480.96
60668.00;E2D2_0;85.60;12.64;60609.00;0.15;A4B4_0;4.60;0.00;tripinfo_flow_0.47 emissions_flow_0.47;59.00;flow_0.47;0;675.81;1.16;0.00;9.65;car;;0;0.00;161885.40;1770.89;11.89;65.10;2.79;0.00;51648.91
61142.00;C0B0_0;85.60;9.27;61065.00;0.72;A2A3_0;7.60;0.00;tripinfo_flow_1.94 emissions_flow_1.94;77.00;flow_1.94;0;661.89;0.94;0.00;9.06;bus;;0;0.00;164363.69;2213.87;13.97;64.46;2.73;0.00;52439.00
61791.00;C0B0_0;85.60;9.83;61714.00;0.10;A2A3_0;7.60;0.00;tripinfo_flow_1.95 emissions_flow_1.95;77.00;flow_1.95;0;661.89;1.13;0.00;9.76;bus;;0;0.00;168188.07;2291.55;14.37;65.11;2.71;0.00;53659.32
61978.00;E2D2_0;85.60;9.46;61899.00;0.60;A4B4_0;4.60;0.00;tripinfo_flow_0.48 emissions_flow_0.48;79.00;flow_0.48;0;675.81;0.73;0.00;10.59;car;;0;0.00;159816.22;2167.44;13.63;62.06;2.60;0.00;50988.33
62442.00;C0B0_0;85.60;9.75;62364.00;0.48;A2A3_0;7.60;0.00;tripinfo_flow_1.96 emissions_flow_1.96;78.00;flow_1.96;0;661.89;1.14;0.00;9.91;bus;;0;0.00;165729.70;2325.22;14.53;65.78;2.88;0.00;52874.47
63093.00;C0B0_0;85.60;8.71;63014.00;0.86;A2A3_0;7.60;0.00;tripinfo_flow_1.97 emissions_flow_1.97;79.00;flow_1.97;0;661.89;0.89;0.00;9.85;bus;;0;0.00;167309.82;2371.88;14.78;66.57;2.94;0.00;53378.51
63248.00;E2D2_0;85.60;13.24;63188.00;0.05;A4B4_0;4.60;0.00;tripinfo_flow_0.49 emissions_flow_0.49;60.00;flow_0.49;0;675.81;1.00;0.00;9.54;car;;0;0.00;173094.92;1885.27;12.73;69.55;2.96;0.00;55225.27
63742.00;C0B0_0;85.60;8.95;63663.00;0.24;A2A3_0;7.60;0.00;tripinfo_flow_1.98 emissions_flow_1.98;79.00;flow_1.98;0;661.89;0.97;0.00;11.00;bus;;0;0.00;159478.32;2297.15;14.23;62.94;2.76;0.00;50880.03
64391.00;C0B0_0;85.60;9.60;64313.00;0.62;A2A3_0;7.60;0.00;tripinfo_flow_1.99 emissions_flow_1.99;78.00;flow_1.99;0;661.89;1.04;0.00;10.33;bus;;0;0.00;161312.84;2281.06;14.22;63.97;2.80;0.00;51465.30
64540.00;E2D2_0;85.60;12.78;64478.00;0.50;A4B4_0;4.60;0.00;tripinfo_flow_0.50 emissions_flow_0.50;62.00;flow_0.50;0;675.81;0.96;0.00;10.35;car;;0;0.00;170106.05;1797.43;12.23;67.39;2.78;0.00;54271.99
65039.00;C0B0_0;85.60;9.94;64962.00;0.00;A2A3_0;7.60;0.00;tripinfo_flow_1.100 emissions_flow_1.100;77.00;flow_1.100;0;661.89;1.00;0.00;8.83;bus;;0;0.00;171901.74;2315.46;14.63;67.77;2.89;0.00;54843.87
