tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
5232.00;E2J1_0;100.00;13.37;5174.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.20 emissions_flow_0.20;58.00;flow_0.20;0;632.42;1.01;0.00;11.56;car;;0;0.00;169387.704437;1935.839067;12.854488;68.555083;2.999182;0;54042.218493
5491.00;E2J1_0;100.00;12.57;5433.00;0.72;A2A3_0;4.60;0.00;tripinfo_flow_0.21 emissions_flow_0.21;58.00;flow_0.21;0;632.42;0.97;0.00;10.83;car;;0;0.00;171475.772743;1880.428229;12.572815;68.389027;2.879597;0;54708.786364
5758.00;E2J1_0;100.00;12.03;5691.00;0.04;A2A3_0;4.60;0.00;tripinfo_flow_0.22 emissions_flow_0.22;67.00;flow_0.22;0;632.42;0.89;0.00;14.75;car;;0;0.00;182399.022466;2446.358357;15.536891;74.229002;3.390505;0;58192.540458
6031.00;E2J1_0;100.00;10.18;5950.00;0.36;A2A3_0;4.60;0.00;tripinfo_flow_0.23 emissions_flow_0.23;81.00;flow_0.23;0;632.42;0.83;0.00;25.25;car;;1;8.00;194614.870454;3467.803941;20.388898;78.508527;3.957390;0;62088.822257
6299.00;E2J1_0;100.00;10.93;6209.00;0.68;A2A3_0;4.60;0.00;tripinfo_flow_0.24 emissions_flow_0.24;90.00;flow_0.24;0;632.42;0.87;0.00;37.41;car;;1;21.00;231539.144858;4829.812168;27.391629;93.277604;5.064435;0;73868.114219
6568.00;E2J1_0;100.00;12.21;6467.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.25 emissions_flow_0.25;101.00;flow_0.25;0;632.42;0.92;0.00;49.76;car;;1;33.00;263587.888483;6227.913230;34.346604;106.883059;6.245303;0;84091.591506
6837.00;E2J1_0;100.00;12.72;6726.00;0.32;A2A3_0;4.60;0.00;tripinfo_flow_0.26 emissions_flow_0.26;111.00;flow_0.26;0;632.42;0.95;0.00;62.46;car;;1;45.00;294652.035655;7808.392386;42.365964;122.151937;7.657413;0;93999.948861
7106.00;E2J1_0;100.00;13.30;6985.00;0.64;A2A3_0;4.60;0.00;tripinfo_flow_0.27 emissions_flow_0.27;121.00;flow_0.27;0;632.42;1.13;0.00;74.71;car;;1;58.00;327270.897534;9006.226994;48.362906;135.066512;8.640440;0;104405.910403
7301.00;E2J1_0;100.00;13.48;7244.00;0.96;A2A3_0;4.60;0.00;tripinfo_flow_0.28 emissions_flow_0.28;57.00;flow_0.28;0;632.42;1.18;0.00;10.18;car;;0;0.00;166807.590433;1871.684290;12.540583;67.301144;2.905032;0;53219.134533
7363.00;E2J1_0;100.00;9.35;7200.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.1 emissions_flow_1.1;163.00;flow_1.1;0;632.08;0.93;60.00;38.91;bus;;3;11.00;391153.011697;12216.346796;64.394422;161.183886;10.879142;0;124783.119522
7558.00;E2J1_0;100.00;13.19;7502.00;0.28;A2A3_0;4.60;0.00;tripinfo_flow_0.29 emissions_flow_0.29;56.00;flow_0.29;0;632.42;1.15;0.00;10.29;car;;0;0.00;165617.585898;1726.713895;11.765028;65.692020;2.712076;0;52840.005788
7825.00;E2J1_0;100.00;13.74;7761.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.30 emissions_flow_0.30;64.00;flow_0.30;0;632.42;1.01;0.00;18.30;car;;0;0.00;189724.311881;2486.917081;15.874170;77.745030;3.591099;0;60529.696252
8096.00;E2J1_0;100.00;13.48;8020.00;0.92;A2A3_0;4.60;0.00;tripinfo_flow_0.31 emissions_flow_0.31;76.00;flow_0.31;0;632.42;1.17;0.00;29.60;car;;1;14.00;223564.047974;4017.758665;23.486232;91.642808;4.794986;0;71324.526480
8366.00;E2J1_0;100.00;13.28;8278.00;0.24;A2A3_0;4.60;0.00;tripinfo_flow_0.32 emissions_flow_0.32;88.00;flow_0.32;0;632.42;0.99;0.00;40.94;car;;1;25.00;246587.263656;5260.443941;29.592867;100.992687;5.696317;0;78668.568520
8636.00;E2J1_0;100.00;12.62;8537.00;0.56;A2A3_0;4.60;0.00;tripinfo_flow_0.33 emissions_flow_0.33;99.00;flow_0.33;0;632.42;1.02;0.00;51.92;car;;1;36.00;277114.597876;6527.002440;36.128896;114.227192;6.759112;0;88406.572193
8906.00;E2J1_0;100.00;13.21;8796.00;0.88;A2A3_0;4.60;0.00;tripinfo_flow_0.34 emissions_flow_0.34;110.00;flow_0.34;0;632.42;0.97;0.00;62.80;car;;1;46.00;296751.215798;7665.511924;41.656414;122.146403;7.551559;0;94670.251519
9175.00;E2J1_0;100.00;13.73;9054.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.35 emissions_flow_0.35;121.00;flow_0.35;0;632.42;1.18;0.00;75.40;car;;1;61.00;336881.953785;9388.414754;50.430202;139.775713;9.035936;0;107471.633181
9370.00;E2J1_0;100.00;13.64;9313.00;0.52;A2A3_0;4.60;0.00;tripinfo_flow_0.36 emissions_flow_0.36;57.00;flow_0.36;0;632.42;1.10;0.00;10.92;car;;0;0.00;165397.263052;1810.459046;12.111211;65.942671;2.802320;0;52769.533304
9634.00;E2J1_0;100.00;12.19;9572.00;0.84;A2A3_0;4.60;0.00;tripinfo_flow_0.37 emissions_flow_0.37;62.00;flow_0.37;0;632.42;0.90;0.00;10.80;car;;0;0.00;167760.649792;1940.030486;12.832703;67.123222;2.871282;0;53523.154014
9896.00;E2J1_0;100.00;12.64;9830.00;0.16;A2A3_0;4.60;0.00;tripinfo_flow_0.38 emissions_flow_0.38;66.00;flow_0.38;0;632.42;1.03;0.00;19.85;car;;1;3.00;205093.163313;2955.969225;18.373263;84.075035;4.019635;0;65432.612269
10167.00;E2J1_0;100.00;13.07;10089.00;0.48;A2A3_0;4.60;0.00;tripinfo_flow_0.39 emissions_flow_0.39;78.00;flow_0.39;0;632.42;0.96;0.00;29.01;car;;1;11.00;221587.514624;3922.716697;23.109980;90.913043;4.693210;0;70693.846748
10436.00;E2J1_0;100.00;13.80;10348.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.40 emissions_flow_0.40;88.00;flow_0.40;0;632.42;1.09;0.00;41.35;car;;1;26.00;263545.979736;5446.020275;31.034653;108.473076;6.026111;0;84078.895790
10706.00;E2J1_0;100.00;12.82;10606.00;0.12;A2A3_0;4.60;0.00;tripinfo_flow_0.41 emissions_flow_0.41;100.00;flow_0.41;0;632.42;1.04;0.00;53.63;car;;1;37.00;275865.288651;6628.662989;36.639221;114.219327;6.828882;0;88007.622522
10976.00;E2J1_0;100.00;12.86;10865.00;0.44;A2A3_0;4.60;0.00;tripinfo_flow_0.42 emissions_flow_0.42;111.00;flow_0.42;0;632.42;1.04;0.00;64.05;car;;1;48.00;305021.358950;7999.035548;43.552057;127.757845;8.029135;0;97307.768590
11246.00;E2J1_0;100.00;13.11;11124.00;0.76;A2A3_0;4.60;0.00;tripinfo_flow_0.43 emissions_flow_0.43;122.00;flow_0.43;0;632.42;1.09;0.00;75.94;car;;1;59.00;328139.690425;9164.672141;49.160395;135.427441;8.759868;0;104682.908666
11438.00;E2J1_0;100.00;13.21;11382.00;0.08;A2A3_0;4.60;0.00;tripinfo_flow_0.44 emissions_flow_0.44;56.00;flow_0.44;0;632.42;1.00;0.00;10.11;car;;0;0.00;174279.061342;1975.242925;13.270036;71.397134;3.143592;0;55602.498464
11705.00;E2J1_0;100.00;12.13;11641.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.45 emissions_flow_0.45;64.00;flow_0.45;0;632.42;0.90;0.00;11.87;car;;0;0.00;170269.310229;2082.702319;13.630755;68.629402;2.991478;0;54323.158087
11969.00;E2J1_0;100.00;12.10;11900.00;0.72;A2A3_0;4.60;0.00;tripinfo_flow_0.46 emissions_flow_0.46;69.00;flow_0.46;0;632.42;0.88;0.00;15.49;car;;0;0.00;181248.690103;2460.111686;15.529459;73.245907;3.332593;0;57825.635478
12240.00;E2J1_0;100.00;11.14;12158.00;0.04;A2A3_0;4.60;0.00;tripinfo_flow_0.47 emissions_flow_0.47;82.00;flow_0.47;0;632.42;0.85;0.00;27.86;car;;1;12.00;208554.251513;3826.242407;22.332675;83.684054;4.256630;0;66536.002274
12510.00;E2J1_0;100.00;10.85;12417.00;0.36;A2A3_0;4.60;0.00;tripinfo_flow_0.48 emissions_flow_0.48;93.00;flow_0.48;0;632.42;0.85;0.00;38.36;car;;1;21.00;234938.304729;5025.059161;28.356898;94.975380;5.218046;0;74952.244735
12776.00;E2J1_0;100.00;13.16;12676.00;0.68;A2A3_0;4.60;0.00;tripinfo_flow_0.49 emissions_flow_0.49;100.00;flow_0.49;0;632.42;1.17;0.00;53.09;car;;1;38.00;285947.383901;6796.437604;37.568559;117.828057;7.004591;0;91224.397229
13046.00;E2J1_0;100.00;13.78;12934.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.50 emissions_flow_0.50;112.00;flow_0.50;0;632.42;1.02;0.00;65.86;car;;1;50.00;318640.302152;8230.395487;44.702237;131.403594;8.158028;0;101653.384033
13249.00;E2J1_0;100.00;12.82;13193.00;0.32;A2A3_0;4.60;0.00;tripinfo_flow_0.51 emissions_flow_0.51;56.00;flow_0.51;0;632.42;1.10;0.00;10.04;car;;0;0.00;165410.706839;1812.166057;12.079628;66.358217;2.868139;0;52773.775803
13510.00;E2J1_0;100.00;13.52;13452.00;0.64;A2A3_0;4.60;0.00;tripinfo_flow_0.52 emissions_flow_0.52;58.00;flow_0.52;0;632.42;1.00;0.00;11.28;car;;0;0.00;175816.705291;1980.568585;13.287369;71.513977;3.129944;0;56093.270569
13768.00;E2J1_0;100.00;12.93;13711.00;0.96;A2A3_0;4.60;0.00;tripinfo_flow_0.53 emissions_flow_0.53;57.00;flow_0.53;0;632.42;1.00;0.00;10.89;car;;0;0.00;173590.883811;1944.310592;12.922194;69.817960;3.018771;0;55383.458336
14038.00;E2J1_0;100.00;11.67;13969.00;0.28;A2A3_0;4.60;0.00;tripinfo_flow_0.54 emissions_flow_0.54;69.00;flow_0.54;0;632.42;0.90;0.00;17.23;car;;1;1.00;183169.171242;2548.870816;15.986496;74.213258;3.411797;0;58438.222872
14306.00;E2J1_0;100.00;12.75;14228.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.55 emissions_flow_0.55;78.00;flow_0.55;0;632.42;1.14;0.00;31.11;car;;1;16.00;231873.062802;4281.731897;24.877508;94.812177;4.981691;0;73975.257380
14563.00;E2J1_0;100.00;9.90;14400.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.2 emissions_flow_1.2;163.00;flow_1.2;0;632.08;1.02;60.00;38.66;bus;;2;9.00;382418.526263;11942.679143;62.962520;157.804405;10.660802;0;121996.647533
14576.00;E2J1_0;100.00;12.52;14487.00;0.92;A2A3_0;4.60;0.00;tripinfo_flow_0.56 emissions_flow_0.56;89.00;flow_0.56;0;632.42;0.97;0.00;40.77;car;;1;26.00;251662.325685;5388.856051;30.350303;103.063186;5.788711;0;80287.567216
14846.00;E2J1_0;100.00;13.14;14745.00;0.24;A2A3_0;4.60;0.00;tripinfo_flow_0.57 emissions_flow_0.57;101.00;flow_0.57;0;632.42;1.08;0.00;55.19;car;;1;37.00;284188.906537;6775.634573;37.278477;115.644791;6.838036;0;90663.836925
15116.00;E2J1_0;100.00;13.75;15004.00;0.56;A2A3_0;4.60;0.00;tripinfo_flow_0.58 emissions_flow_0.58;112.00;flow_0.58;0;632.42;1.12;0.00;64.95;car;;1;50.00;316821.811223;8118.606401;44.277239;130.515850;8.040176;0;101073.290413
15386.00;E2J1_0;100.00;13.31;15263.00;0.88;A2A3_0;4.60;0.00;tripinfo_flow_0.59 emissions_flow_0.59;123.00;flow_0.59;0;632.42;1.02;0.00;76.20;car;;1;58.00;336399.980694;9297.898236;50.030288;139.202194;8.941167;0;107318.057730
15579.00;E2J1_0;100.00;12.43;15521.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.60 emissions_flow_0.60;58.00;flow_0.60;0;632.42;0.99;0.00;10.36;car;;0;0.00;171209.711110;1920.602738;12.811605;68.850854;2.968789;0;54623.684845
15842.00;E2J1_0;100.00;12.28;15780.00;0.52;A2A3_0;4.60;0.00;tripinfo_flow_0.61 emissions_flow_0.61;62.00;flow_0.61;0;632.42;0.94;0.00;11.33;car;;0;0.00;171645.051301;2094.276725;13.736547;69.396878;3.050047;0;54762.076229
16108.00;E2J1_0;100.00;11.68;16039.00;0.84;A2A3_0;4.60;0.00;tripinfo_flow_0.62 emissions_flow_0.62;69.00;flow_0.62;0;632.42;0.88;0.00;16.46;car;;1;1.00;185239.360392;2639.722183;16.517357;75.573177;3.528488;0;59098.445495
16378.00;E2J1_0;100.00;11.44;16297.00;0.16;A2A3_0;4.60;0.00;tripinfo_flow_0.63 emissions_flow_0.63;81.00;flow_0.63;0;632.42;0.91;0.00;29.67;car;;1;13.00;216686.378636;3982.913606;23.280835;88.494523;4.598711;0;69130.042058
16648.00;E2J1_0;100.00;12.10;16556.00;0.48;A2A3_0;4.60;0.00;tripinfo_flow_0.64 emissions_flow_0.64;92.00;flow_0.64;0;632.42;0.91;0.00;41.20;car;;1;26.00;251239.316492;5466.731204;30.616602;101.891742;5.726732;0;80152.712679
16915.00;E2J1_0;100.00;12.72;16815.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.65 emissions_flow_0.65;100.00;flow_0.65;0;632.42;1.04;0.00;54.38;car;;1;37.00;272270.094634;6636.415562;36.573267;112.870547;6.800004;0;86860.506337
17185.00;E2J1_0;100.00;12.96;17073.00;0.12;A2A3_0;4.60;0.00;tripinfo_flow_0.66 emissions_flow_0.66;112.00;flow_0.66;0;632.42;1.02;0.00;64.84;car;;1;49.00;307434.016958;8037.384345;43.646887;126.939750;7.909799;0;98078.086337
17390.00;E2J1_0;100.00;13.14;17332.00;0.44;A2A3_0;4.60;0.00;tripinfo_flow_0.67 emissions_flow_0.67;58.00;flow_0.67;0;632.42;1.02;0.00;11.58;car;;0;0.00;172247.623725;2011.479740;13.288160;70.030793;3.092463;0;54954.467569
17652.00;E2J1_0;100.00;13.04;17591.00;0.76;A2A3_0;4.60;0.00;tripinfo_flow_0.68 emissions_flow_0.68;61.00;flow_0.68;0;632.42;0.97;0.00;12.80;car;;0;0.00;173801.630809;2064.572559;13.512497;69.786353;3.059860;0;55450.479786
17910.00;E2J1_0;100.00;11.84;17849.00;0.08;A2A3_0;4.60;0.00;tripinfo_flow_0.69 emissions_flow_0.69;61.00;flow_0.69;0;632.42;0.94;0.00;11.68;car;;0;0.00;158129.745870;1914.178084;12.509408;64.247724;2.852773;0;50450.102412
18175.00;E2J1_0;100.00;13.82;18108.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.70 emissions_flow_0.70;67.00;flow_0.70;0;632.42;1.06;0.00;21.40;car;;1;6.00;205123.686630;3045.547360;18.699721;83.928814;4.062067;0;65442.309843
18447.00;E2J1_0;100.00;12.39;18367.00;0.72;A2A3_0;4.60;0.00;tripinfo_flow_0.71 emissions_flow_0.71;80.00;flow_0.71;0;632.42;0.96;0.00;31.21;car;;1;15.00;226398.861143;4285.955311;24.825530;92.908879;4.927487;0;72228.435546
18716.00;E2J1_0;100.00;12.44;18625.00;0.04;A2A3_0;4.60;0.00;tripinfo_flow_0.72 emissions_flow_0.72;91.00;flow_0.72;0;632.42;0.98;0.00;44.06;car;;1;26.00;254064.152669;5610.138679;31.479989;104.837157;6.002106;0;81053.323765
18986.00;E2J1_0;100.00;13.09;18884.00;0.36;A2A3_0;4.60;0.00;tripinfo_flow_0.73 emissions_flow_0.73;102.00;flow_0.73;0;632.42;1.03;0.00;55.29;car;;1;40.00;285567.922138;6966.591784;38.320214;117.735123;7.083139;0;91103.051691
19256.00;E2J1_0;100.00;12.81;19143.00;0.68;A2A3_0;4.60;0.00;tripinfo_flow_0.74 emissions_flow_0.74;113.00;flow_0.74;0;632.42;0.98;0.00;66.33;car;;1;50.00;305796.953799;8173.270665;44.218200;126.499349;7.990487;0;97555.496954
19458.00;E2J1_0;100.00;13.39;19401.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.75 emissions_flow_0.75;57.00;flow_0.75;0;632.42;1.01;0.00;10.71;car;;0;0.00;170936.541914;1944.035398;12.889069;69.247267;3.035661;0;54536.373736
19717.00;E2J1_0;100.00;12.71;19660.00;0.32;A2A3_0;4.60;0.00;tripinfo_flow_0.76 emissions_flow_0.76;57.00;flow_0.76;0;632.42;1.09;0.00;11.18;car;;0;0.00;167104.797912;1843.897271;12.367441;67.069452;2.869867;0;53314.136798
19975.00;E2J1_0;100.00;13.47;19919.00;0.64;A2A3_0;4.60;0.00;tripinfo_flow_0.77 emissions_flow_0.77;56.00;flow_0.77;0;632.42;1.03;0.00;10.07;car;;0;0.00;172563.852418;1964.957596;13.040063;69.944958;3.089622;0;55055.583421
20246.00;E2J1_0;100.00;12.59;20178.00;0.96;A2A3_0;4.60;0.00;tripinfo_flow_0.78 emissions_flow_0.78;68.00;flow_0.78;0;632.42;1.00;0.00;21.58;car;;1;5.00;208622.577284;3317.788292;20.237006;87.420783;4.421360;0;66557.593533
20516.00;E2J1_0;100.00;13.82;20436.00;0.28;A2A3_0;4.60;0.00;tripinfo_flow_0.79 emissions_flow_0.79;80.00;flow_0.79;0;632.42;1.02;0.00;33.11;car;;1;15.00;234940.070467;4387.421145;25.563214;97.320323;5.190766;0;74953.221557
20786.00;E2J1_0;100.00;12.57;20695.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.80 emissions_flow_0.80;91.00;flow_0.80;0;632.42;0.97;0.00;42.29;car;;1;28.00;251783.636912;5566.956343;31.238320;104.036601;5.968791;0;80325.715176
21057.00;E2J1_0;100.00;13.24;20954.00;0.92;A2A3_0;4.60;0.00;tripinfo_flow_0.81 emissions_flow_0.81;103.00;flow_0.81;0;632.42;1.15;0.00;56.68;car;;1;41.00;287750.662598;7071.211098;38.817828;118.277449;7.142574;0;91799.470027
21326.00;E2J1_0;100.00;12.83;21212.00;0.24;A2A3_0;4.60;0.00;tripinfo_flow_0.82 emissions_flow_0.82;114.00;flow_0.82;0;632.42;0.98;0.00;66.02;car;;1;51.00;311439.879591;8181.134170;44.270592;127.647042;7.959830;0;99356.295668
21529.00;E2J1_0;100.00;13.47;21471.00;0.56;A2A3_0;4.60;0.00;tripinfo_flow_0.83 emissions_flow_0.83;58.00;flow_0.83;0;632.42;1.00;0.00;11.58;car;;0;0.00;168403.124821;1953.882671;12.712930;67.517650;2.937581;0;53728.311111
21764.00;E2J1_0;100.00;9.81;21600.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.3 emissions_flow_1.3;164.00;flow_1.3;0;632.08;1.04;60.00;39.12;bus;;3;9.00;393782.984497;12304.046792;64.851696;162.251656;10.954108;0;125622.115464
21787.00;E2J1_0;100.00;13.66;21730.00;0.88;A2A3_0;4.60;0.00;tripinfo_flow_0.84 emissions_flow_0.84;57.00;flow_0.84;0;632.42;1.01;0.00;10.39;car;;0;0.00;173108.342564;2002.382137;13.370793;70.901138;3.160792;0;55228.955596
22046.00;E2J1_0;100.00;12.79;21988.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.85 emissions_flow_0.85;58.00;flow_0.85;0;632.42;1.02;0.00;11.03;car;;0;0.00;170234.308458;2030.348657;13.391060;69.493275;3.096251;0;54311.952877
22316.00;E2J1_0;100.00;13.07;22247.00;0.52;A2A3_0;4.60;0.00;tripinfo_flow_0.86 emissions_flow_0.86;69.00;flow_0.86;0;632.42;1.02;0.00;22.61;car;;1;7.00;214763.955332;3327.243245;20.233942;88.193781;4.348245;0;68517.637426
22589.00;E2J1_0;100.00;11.36;22506.00;0.84;A2A3_0;4.60;0.00;tripinfo_flow_0.87 emissions_flow_0.87;83.00;flow_0.87;0;632.42;0.89;0.00;30.37;car;;1;14.00;216850.137724;4238.960033;24.386475;88.473112;4.723419;0;69181.972444
22859.00;E2J1_0;100.00;10.30;22764.00;0.16;A2A3_0;4.60;0.00;tripinfo_flow_0.88 emissions_flow_0.88;95.00;flow_0.88;0;632.42;0.83;0.00;39.56;car;;1;24.00;240661.138922;5347.861261;29.943917;97.797494;5.518865;0;76777.593893
23128.00;E2J1_0;100.00;12.35;23023.00;0.48;A2A3_0;4.60;0.00;tripinfo_flow_0.89 emissions_flow_0.89;105.00;flow_0.89;0;632.42;0.92;0.00;54.72;car;;1;38.00;274018.884577;6840.141900;37.472071;112.650158;6.806202;0;87418.378845
