tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
6566.00;E2J1_0;100.00;13.37;6472.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.20 emissions_flow_0.20;94.00;flow_0.20;0;632.42;1.01;0.00;47.83;car;;1;33.00;266591.507594;6093.512015;33.958966;109.877322;6.401587;0;85049.675203
6854.00;E2J1_0;100.00;12.57;6796.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.21 emissions_flow_0.21;58.00;flow_0.21;0;632.42;0.97;0.00;10.60;car;;0;0.00;168439.942173;1919.370979;12.751928;68.180499;2.959562;0;53739.802396
7198.00;E2J1_0;100.00;12.03;7120.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.22 emissions_flow_0.22;78.00;flow_0.22;0;632.42;0.89;0.00;25.88;car;;1;10.00;201850.590487;3553.343010;20.925915;82.190033;4.184424;0;64397.215304
7364.00;E2J1_0;100.00;9.97;7200.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.1 emissions_flow_1.1;164.00;flow_1.1;0;632.08;0.83;60.00;39.48;bus;;2;9.00;390183.173303;12180.128081;64.234630;161.480027;10.916748;0;124473.530241
7560.00;E2J1_0;100.00;10.89;7443.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.23 emissions_flow_0.23;117.00;flow_0.23;0;632.42;0.87;0.00;63.95;car;;1;48.00;286364.711261;7683.525163;41.466321;116.292833;7.239059;0;91356.636050
7829.00;E2J1_0;100.00;12.26;7767.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.24 emissions_flow_0.24;62.00;flow_0.24;0;632.42;0.92;0.00;11.59;car;;0;0.00;163608.661939;1857.778738;12.405288;65.150418;2.747537;0;52198.600651
8187.00;E2J1_0;100.00;12.40;8090.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.25 emissions_flow_0.25;97.00;flow_0.25;0;632.42;0.95;0.00;47.46;car;;1;32.00;265208.828763;6120.354614;34.080693;109.231438;6.361774;0;84608.417794
8470.00;E2J1_0;100.00;13.16;8414.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.26 emissions_flow_0.26;56.00;flow_0.26;0;632.42;1.13;0.00;10.02;car;;0;0.00;168307.145241;1844.336840;12.363716;67.567370;2.893706;0;53697.781272
8818.00;E2J1_0;100.00;11.68;8738.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.27 emissions_flow_0.27;80.00;flow_0.27;0;632.42;0.93;0.00;29.81;car;;1;13.00;218911.439469;3954.360814;23.155425;89.047616;4.590357;0;69840.172489
9175.00;E2J1_0;100.00;13.25;9061.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.28 emissions_flow_0.28;114.00;flow_0.28;0;632.42;1.18;0.00;68.20;car;;1;52.00;311338.667519;8316.884189;44.874287;127.982431;8.070911;0;99323.752700
9444.00;E2J1_0;100.00;12.86;9385.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.29 emissions_flow_0.29;59.00;flow_0.29;0;632.42;1.15;0.00;11.94;car;;0;0.00;177972.157938;2082.553094;13.791681;72.276334;3.170254;0;56780.815855
9806.00;E2J1_0;100.00;12.94;9708.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.30 emissions_flow_0.30;98.00;flow_0.30;0;632.42;1.01;0.00;51.85;car;;1;36.00;276446.938797;6559.202738;36.278209;114.546746;6.823081;0;88193.323175
10088.00;E2J1_0;100.00;13.20;10032.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.31 emissions_flow_0.31;56.00;flow_0.31;0;632.42;1.17;0.00;9.92;car;;0;0.00;165335.466394;1775.904653;12.005275;66.081192;2.806927;0;52749.832353
10435.00;E2J1_0;100.00;12.78;10356.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.32 emissions_flow_0.32;79.00;flow_0.32;0;632.42;0.99;0.00;32.56;car;;1;16.00;227637.989365;4307.611227;24.888997;93.287294;4.979607;0;72623.907385
10796.00;E2J1_0;100.00;12.62;10679.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.33 emissions_flow_0.33;117.00;flow_0.33;0;632.42;1.02;0.00;70.58;car;;1;55.00;319566.384352;8631.083270;46.616322;132.122939;8.371125;0;101948.117004
11065.00;E2J1_0;100.00;13.21;11003.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.34 emissions_flow_0.34;62.00;flow_0.34;0;632.42;0.97;0.00;13.05;car;;0;0.00;189445.163036;2325.535024;15.165499;77.127411;3.449504;0;60440.970166
11425.00;E2J1_0;100.00;13.73;11326.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.35 emissions_flow_0.35;99.00;flow_0.35;0;632.42;1.18;0.00;53.33;car;;1;38.00;279665.439896;6771.553520;37.303070;115.528776;6.936241;0;89220.027962
11708.00;E2J1_0;100.00;13.64;11650.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.36 emissions_flow_0.36;58.00;flow_0.36;0;632.42;1.10;0.00;11.44;car;;0;0.00;165307.570701;1864.333596;12.538120;66.943283;2.906420;0;52740.438916
12057.00;E2J1_0;100.00;12.19;11974.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.37 emissions_flow_0.37;83.00;flow_0.37;0;632.42;0.90;0.00;32.11;car;;1;18.00;222281.378235;4415.670375;25.343637;90.859427;4.902699;0;70914.596015
12415.00;E2J1_0;100.00;12.82;12297.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.38 emissions_flow_0.38;118.00;flow_0.38;0;632.42;1.03;0.00;71.57;car;;1;56.00;316550.292008;8789.077477;47.263567;131.063696;8.427414;0;100985.527355
12687.00;E2J1_0;100.00;12.34;12621.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.39 emissions_flow_0.39;66.00;flow_0.39;0;632.42;0.96;0.00;16.96;car;;1;1.00;193066.259674;2724.351235;17.044256;79.538857;3.776370;0;61595.449632
13046.00;E2J1_0;100.00;12.70;12944.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.40 emissions_flow_0.40;102.00;flow_0.40;0;632.42;1.09;0.00;55.25;car;;1;39.00;290516.831911;6996.209371;38.662789;120.318210;7.204351;0;92681.801248
13325.00;E2J1_0;100.00;13.13;13268.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.41 emissions_flow_0.41;57.00;flow_0.41;0;632.42;1.04;0.00;10.63;car;;0;0.00;168736.256745;1935.284725;12.968752;68.873318;3.037859;0;53834.135881
13676.00;E2J1_0;100.00;13.25;13592.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.42 emissions_flow_0.42;84.00;flow_0.42;0;632.42;1.04;0.00;37.90;car;;1;22.00;239434.003045;4868.191148;27.744582;98.741846;5.461883;0;76386.566701
13970.00;E2J1_0;100.00;13.34;13915.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.43 emissions_flow_0.43;55.00;flow_0.43;0;632.42;1.09;0.00;9.41;car;;0;0.00;168425.494945;1807.786541;12.299318;68.101193;2.914250;0;53735.420572
14306.00;E2J1_0;100.00;12.59;14239.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.44 emissions_flow_0.44;67.00;flow_0.44;0;632.42;1.00;0.00;20.32;car;;1;6.00;210764.894799;3131.803434;19.381357;87.227160;4.240944;0;67241.704613
14565.00;E2J1_0;100.00;8.94;14400.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.2 emissions_flow_1.2;165.00;flow_1.2;0;632.08;0.90;60.00;40.21;bus;;1;8.00;387849.366994;12121.210051;63.905423;160.308374;10.840636;0;123729.064046
14669.00;E2J1_0;100.00;11.10;14562.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.45 emissions_flow_0.45;107.00;flow_0.45;0;632.42;0.88;0.00;53.66;car;;1;38.00;269193.329150;6653.966844;36.512989;109.520498;6.519800;0;85879.273049
14952.00;E2J1_0;100.00;10.85;14886.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.46 emissions_flow_0.46;66.00;flow_0.46;0;632.42;0.85;0.00;11.21;car;;0;0.00;164939.245250;1935.598008;12.732493;64.320327;2.637736;0;52623.313875
15299.00;E2J1_0;100.00;11.69;15210.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.47 emissions_flow_0.47;89.00;flow_0.47;0;632.42;0.85;0.00;34.98;car;;1;20.00;232411.157254;4826.174685;27.423319;94.733312;5.188451;0;74146.015726
15588.00;E2J1_0;100.00;12.66;15533.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.48 emissions_flow_0.48;55.00;flow_0.48;0;632.42;1.17;0.00;9.47;car;;0;0.00;163910.053255;1703.153908;11.572197;65.008833;2.710052;0;52295.310764
15926.00;E2J1_0;100.00;13.14;15857.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.49 emissions_flow_0.49;69.00;flow_0.49;0;632.42;1.02;0.00;22.93;car;;1;7.00;209235.447249;3197.455401;19.400789;84.858884;4.134351;0;66754.286266
16286.00;E2J1_0;100.00;13.04;16180.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.50 emissions_flow_0.50;106.00;flow_0.50;0;632.42;1.10;0.00;60.30;car;;1;43.00;294547.673459;7421.154200;40.513463;121.675359;7.457207;0;93967.456095
16560.00;E2J1_0;100.00;12.62;16504.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.51 emissions_flow_0.51;56.00;flow_0.51;0;632.42;1.00;0.00;10.19;car;;0;0.00;173231.014995;1828.134116;12.257508;68.571524;2.862724;0;55269.179244
16915.00;E2J1_0;100.00;12.88;16828.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.52 emissions_flow_0.52;87.00;flow_0.52;0;632.42;1.00;0.00;39.75;car;;1;25.00;250310.307902;5332.489071;30.098807;103.931577;5.877935;0;79855.860715
17279.00;E2J1_0;100.00;11.84;17151.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.53 emissions_flow_0.53;128.00;flow_0.53;0;632.42;0.90;0.00;74.95;car;;1;59.00;321978.473947;9099.005081;48.748314;131.976506;8.491275;0;102717.258772
17546.00;E2J1_0;100.00;13.70;17475.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.54 emissions_flow_0.54;71.00;flow_0.54;0;632.42;1.14;0.00;24.91;car;;1;10.00;219176.406052;3630.028514;21.790874;90.466387;4.591841;0;69924.879396
17906.00;E2J1_0;100.00;12.96;17798.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.55 emissions_flow_0.55;108.00;flow_0.55;0;632.42;1.02;0.00;61.25;car;;1;46.00;298728.456167;7755.321271;42.124770;123.620873;7.708219;0;95300.837424
18181.00;E2J1_0;100.00;13.31;18122.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.56 emissions_flow_0.56;59.00;flow_0.56;0;632.42;0.97;0.00;10.98;car;;0;0.00;169884.612204;1982.517187;13.063200;68.695901;3.018104;0;54200.672410
18537.00;E2J1_0;100.00;12.73;18446.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.57 emissions_flow_0.57;91.00;flow_0.57;0;632.42;1.08;0.00;44.65;car;;1;28.00;257262.123584;5507.485519;30.953188;104.890513;5.876392;0;82074.249046
18825.00;E2J1_0;100.00;12.83;18769.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.58 emissions_flow_0.58;56.00;flow_0.58;0;632.42;1.12;0.00;9.63;car;;0;0.00;168054.939937;1803.159234;12.242658;67.362118;2.879139;0;53617.405604
19166.00;E2J1_0;100.00;13.37;19093.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.59 emissions_flow_0.59;73.00;flow_0.59;0;632.42;1.02;0.00;26.10;car;;1;9.00;220234.455030;3646.577977;21.851297;90.517669;4.565671;0;70262.517568
19527.00;E2J1_0;100.00;13.32;19416.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.60 emissions_flow_0.60;111.00;flow_0.60;0;632.42;0.99;0.00;63.89;car;;1;46.00;302891.834260;7910.018891;42.841239;124.504090;7.740744;0;96629.204458
19802.00;E2J1_0;100.00;11.97;19740.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.61 emissions_flow_0.61;62.00;flow_0.61;0;632.42;0.94;0.00;12.56;car;;0;0.00;168337.185204;1995.167688;13.147345;67.465824;2.907265;0;53706.994123
20159.00;E2J1_0;100.00;12.09;20064.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.62 emissions_flow_0.62;95.00;flow_0.62;0;632.42;0.88;0.00;41.28;car;;1;26.00;244468.275011;5520.440154;30.797615;99.853722;5.716590;0;77992.000072
20449.00;E2J1_0;100.00;12.20;20387.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.63 emissions_flow_0.63;62.00;flow_0.63;0;632.42;0.91;0.00;11.47;car;;0;0.00;162862.386341;1961.860852;12.910340;65.840071;2.874489;0;51960.033802
20788.00;E2J1_0;100.00;12.01;20711.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.64 emissions_flow_0.64;77.00;flow_0.64;0;632.42;0.91;0.00;25.56;car;;1;9.00;212232.278290;3578.864976;21.320099;86.526947;4.340596;0;67709.559787
21145.00;E2J1_0;100.00;13.06;21034.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.65 emissions_flow_0.65;111.00;flow_0.65;0;632.42;1.04;0.00;64.40;car;;1;47.00;307647.829528;7943.953315;43.245274;126.658772;7.826416;0;98146.515981
21416.00;E2J1_0;100.00;12.96;21358.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.66 emissions_flow_0.66;58.00;flow_0.66;0;632.42;1.02;0.00;10.55;car;;0;0.00;177310.973826;2088.524396;13.847218;72.175764;3.196441;0;56569.829789
21764.00;E2J1_0;100.00;9.92;21600.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.3 emissions_flow_1.3;164.00;flow_1.3;0;632.08;1.02;60.00;39.29;bus;;3;9.00;387007.301454;12123.226467;63.880450;159.700818;10.801541;0;123460.458390
21776.00;E2J1_0;100.00;12.59;21682.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.67 emissions_flow_0.67;94.00;flow_0.67;0;632.42;0.97;0.00;46.44;car;;1;31.00;263305.888738;6143.315301;34.169691;109.175902;6.427164;0;84001.037236
22066.00;E2J1_0;100.00;12.12;22005.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.68 emissions_flow_0.68;61.00;flow_0.68;0;632.42;0.94;0.00;10.96;car;;0;0.00;165505.540327;1951.904473;12.847909;66.827429;2.921097;0;52803.486268
22406.00;E2J1_0;100.00;12.66;22329.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.69 emissions_flow_0.69;77.00;flow_0.69;0;632.42;1.06;0.00;31.13;car;;1;14.00;221631.027670;4044.990308;23.571823;90.418972;4.743013;0;70707.814380
22767.00;E2J1_0;100.00;12.43;22652.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.70 emissions_flow_0.70;115.00;flow_0.70;0;632.42;0.96;0.00;66.53;car;;1;50.00;300775.241886;8142.419730;43.992664;124.908344;7.931616;0;95953.093755
23034.00;E2J1_0;100.00;13.17;22976.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.71 emissions_flow_0.71;58.00;flow_0.71;0;632.42;0.98;0.00;10.61;car;;0;0.00;172222.086531;1934.503465;13.012543;69.671445;3.012650;0;54946.496657
23395.00;E2J1_0;100.00;12.71;23300.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.72 emissions_flow_0.72;95.00;flow_0.72;0;632.42;1.03;0.00;49.28;car;;1;32.00;271425.657311;6221.782844;34.635533;111.995415;6.532083;0;86591.835301
23683.00;E2J1_0;100.00;12.58;23623.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.73 emissions_flow_0.73;60.00;flow_0.73;0;632.42;0.98;0.00;12.03;car;;0;0.00;175025.921264;2006.406795;13.256464;69.945227;3.013418;0;55841.292404
24026.00;E2J1_0;100.00;12.63;23947.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.74 emissions_flow_0.74;79.00;flow_0.74;0;632.42;1.01;0.00;32.61;car;;1;15.00;237025.542518;4549.256210;26.284384;97.946710;5.292763;0;75618.495035
24386.00;E2J1_0;100.00;12.94;24270.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.75 emissions_flow_0.75;116.00;flow_0.75;0;632.42;1.09;0.00;70.03;car;;1;53.00;322257.073809;8736.584173;47.047637;133.062897;8.489815;0;102806.625144
24654.00;E2J1_0;100.00;13.68;24594.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.76 emissions_flow_0.76;60.00;flow_0.76;0;632.42;1.03;0.00;14.28;car;;0;0.00;192108.856400;2342.307102;15.218144;78.730380;3.554890;0;61290.752312
25016.00;E2J1_0;100.00;12.94;24918.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.77 emissions_flow_0.77;98.00;flow_0.77;0;632.42;1.00;0.00;51.77;car;;1;36.00;269093.179320;6312.820873;34.937105;110.259948;6.491131;0;85847.773730
25298.00;E2J1_0;100.00;13.28;25241.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.78 emissions_flow_0.78;57.00;flow_0.78;0;632.42;1.02;0.00;10.66;car;;0;0.00;177514.137259;1927.163938;12.969679;71.322617;3.047140;0;56635.232182
25647.00;E2J1_0;100.00;12.51;25565.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.79 emissions_flow_0.79;82.00;flow_0.79;0;632.42;0.97;0.00;33.31;car;;1;16.00;231507.992111;4385.541859;25.237874;94.422109;5.020138;0;73858.678330
26006.00;E2J1_0;100.00;13.51;25888.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.80 emissions_flow_0.80;118.00;flow_0.80;0;632.42;1.15;0.00;71.87;car;;1;57.00;323238.467522;8916.024423;47.926339;133.637848;8.587863;0;103119.389268
26277.00;E2J1_0;100.00;12.51;26212.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.81 emissions_flow_0.81;65.00;flow_0.81;0;632.42;0.98;0.00;16.69;car;;0;0.00;197432.516039;2621.424971;16.627385;80.400030;3.678248;0;62989.005071
26636.00;E2J1_0;100.00;13.14;26536.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.82 emissions_flow_0.82;100.00;flow_0.82;0;632.42;1.00;0.00;53.72;car;;1;36.00;280764.230148;6624.344026;36.564279;115.142741;6.814076;0;89571.120020
26915.00;E2J1_0;100.00;13.77;26859.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.83 emissions_flow_0.83;56.00;flow_0.83;0;632.42;1.04;0.00;10.18;car;;0;0.00;167340.002608;1890.922694;12.581639;67.784439;2.958306;0;53388.944321
27266.00;E2J1_0;100.00;12.79;27183.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.84 emissions_flow_0.84;83.00;flow_0.84;0;632.42;1.01;0.00;37.20;car;;1;19.00;242646.647740;4856.042101;27.902812;100.555633;5.523872;0;77411.374628
27625.00;E2J1_0;100.00;13.88;27506.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.85 emissions_flow_0.85;119.00;flow_0.85;0;632.42;1.02;0.00;73.33;car;;1;57.00;335353.953423;9098.142268;49.173460;139.464365;8.888216;0;106984.370398
27897.00;E2J1_0;100.00;13.52;27830.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.86 emissions_flow_0.86;67.00;flow_0.86;0;632.42;1.02;0.00;20.48;car;;1;5.00;207253.642601;3083.268242;19.028529;85.500834;4.175614;0;66121.614486
28258.00;E2J1_0;100.00;12.01;28154.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.87 emissions_flow_0.87;104.00;flow_0.87;0;632.42;0.89;0.00;52.64;car;;1;38.00;269284.623625;6690.163107;36.652159;110.595516;6.660065;0;85908.090793
28543.00;E2J1_0;100.00;11.39;28477.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.88 emissions_flow_0.88;66.00;flow_0.88;0;632.42;0.83;0.00;11.00;car;;0;0.00;162831.090955;2041.937808;13.231112;64.873797;2.795526;0;51950.124908
28886.00;E2J1_0;100.00;12.65;28801.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.89 emissions_flow_0.89;85.00;flow_0.89;0;632.42;1.09;0.00;38.73;car;;1;22.00;244970.081111;5013.657845;28.561180;100.707780;5.571150;0;78152.770529
