tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
3956.00;E2J1_0;100.00;13.28;3858.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.20 emissions_flow_0.20;98.00;flow_0.20;0;632.42;1.01;0.00;51.56;car;;1;35.00;272360.805590;6433.662106;35.558459;112.220630;6.641948;0;86889.982333
4136.00;E2J1_0;100.00;12.99;4051.00;0.94;A2A3_0;4.60;0.00;tripinfo_flow_0.21 emissions_flow_0.21;85.00;flow_0.21;0;632.42;0.97;0.00;37.79;car;;1;22.00;245245.970927;5009.086690;28.483778;100.599022;5.534388;0;78240.850503
4319.00;E2J1_0;100.00;11.71;4243.00;0.08;A2A3_0;4.60;0.00;tripinfo_flow_0.22 emissions_flow_0.22;76.00;flow_0.22;0;632.42;0.89;0.00;23.17;car;;1;7.00;198184.947560;3188.091767;19.252770;80.999332;3.978410;0;63228.057824
4503.00;E2J1_0;100.00;10.53;4436.00;0.22;A2A3_0;4.60;0.00;tripinfo_flow_0.23 emissions_flow_0.23;67.00;flow_0.23;0;632.42;0.83;0.00;11.36;car;;0;0.00;158948.673639;1977.579495;12.813595;63.059749;2.706477;0;50711.550175
4692.00;E2J1_0;100.00;11.69;4629.00;0.36;A2A3_0;4.60;0.00;tripinfo_flow_0.24 emissions_flow_0.24;63.00;flow_0.24;0;632.42;0.87;0.00;10.67;car;;0;0.00;159644.149100;1829.583731;12.188427;63.224877;2.628179;0;50933.746707
4948.00;E2J1_0;100.00;11.95;4822.00;0.50;A2A3_0;4.60;0.00;tripinfo_flow_0.25 emissions_flow_0.25;126.00;flow_0.25;0;632.42;0.92;0.00;74.82;car;;1;58.00;322912.808618;9164.685423;48.986832;132.118350;8.535318;0;103015.409823
5127.00;E2J1_0;100.00;12.16;5015.00;0.64;A2A3_0;4.60;0.00;tripinfo_flow_0.26 emissions_flow_0.26;112.00;flow_0.26;0;632.42;0.95;0.00;63.47;car;;1;46.00;296805.364607;7782.831595;42.235883;122.515872;7.628191;0;94687.195443
5306.00;E2J1_0;100.00;13.30;5208.00;0.78;A2A3_0;4.60;0.00;tripinfo_flow_0.27 emissions_flow_0.27;98.00;flow_0.27;0;632.42;1.13;0.00;52.41;car;;1;35.00;275701.638037;6420.010744;35.486214;112.590416;6.568763;0;87956.235822
5487.00;E2J1_0;100.00;12.52;5401.00;0.92;A2A3_0;4.60;0.00;tripinfo_flow_0.28 emissions_flow_0.28;86.00;flow_0.28;0;632.42;0.93;0.00;35.41;car;;1;19.00;235598.489120;4772.562083;27.268512;96.113358;5.222613;0;75163.102126
5665.00;E2J1_0;100.00;13.42;5593.00;0.06;A2A3_0;4.60;0.00;tripinfo_flow_0.29 emissions_flow_0.29;72.00;flow_0.29;0;632.42;1.18;0.00;26.46;car;;1;9.00;214199.071056;3488.216755;20.971684;87.750517;4.384709;0;68337.206826
5844.00;E2J1_0;100.00;13.36;5786.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.30 emissions_flow_0.30;58.00;flow_0.30;0;632.42;1.15;0.00;11.56;car;;0;0.00;172340.957293;1914.047457;12.757964;69.004698;2.944309;0;54984.750928
6038.00;E2J1_0;100.00;13.17;5979.00;0.34;A2A3_0;4.60;0.00;tripinfo_flow_0.31 emissions_flow_0.31;59.00;flow_0.31;0;632.42;1.01;0.00;11.97;car;;0;0.00;174272.396506;2107.552250;13.681528;70.511664;3.140778;0;55600.505031
6227.00;E2J1_0;100.00;13.56;6172.00;0.48;A2A3_0;4.60;0.00;tripinfo_flow_0.32 emissions_flow_0.32;55.00;flow_0.32;0;632.42;1.17;0.00;9.24;car;;0;0.00;163059.851772;1755.480816;11.917735;65.839914;2.833792;0;52023.581276
6476.00;E2J1_0;100.00;12.81;6365.00;0.62;A2A3_0;4.60;0.00;tripinfo_flow_0.33 emissions_flow_0.33;111.00;flow_0.33;0;632.42;0.99;0.00;64.39;car;;1;50.00;301455.233796;7965.980026;43.054278;123.800186;7.742021;0;96170.856094
6656.00;E2J1_0;100.00;12.94;6558.00;0.76;A2A3_0;4.60;0.00;tripinfo_flow_0.34 emissions_flow_0.34;98.00;flow_0.34;0;632.42;1.02;0.00;50.78;car;;1;34.00;274263.171337;6372.506208;35.320361;112.753458;6.607278;0;87497.081439
6836.00;E2J1_0;100.00;12.82;6751.00;0.90;A2A3_0;4.60;0.00;tripinfo_flow_0.35 emissions_flow_0.35;85.00;flow_0.35;0;632.42;0.97;0.00;36.98;car;;1;21.00;245151.590996;4932.715882;28.156378;100.400199;5.494846;0;78210.904040
7016.00;E2J1_0;100.00;12.64;6943.00;0.04;A2A3_0;4.60;0.00;tripinfo_flow_0.36 emissions_flow_0.36;73.00;flow_0.36;0;632.42;1.18;0.00;26.05;car;;1;9.00;218903.367031;3578.790743;21.427236;89.161695;4.469367;0;69838.230457
7194.00;E2J1_0;100.00;13.02;7136.00;0.18;A2A3_0;4.60;0.00;tripinfo_flow_0.37 emissions_flow_0.37;58.00;flow_0.37;0;632.42;1.10;0.00;11.07;car;;0;0.00;178576.237091;2098.409257;14.026693;73.879828;3.329182;0;56973.122798
7366.00;E2J1_0;100.00;9.66;7200.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.1 emissions_flow_1.1;166.00;flow_1.1;0;632.08;0.90;60.00;41.08;bus;;2;10.00;397554.378926;12531.664777;65.969680;164.068588;11.140641;0;126825.017644
7386.00;E2J1_0;100.00;13.43;7329.00;0.32;A2A3_0;4.60;0.00;tripinfo_flow_0.38 emissions_flow_0.38;57.00;flow_0.38;0;632.42;1.03;0.00;10.37;car;;0;0.00;172525.812320;1904.425623;12.774199;69.098200;2.948366;0;55043.721340
7647.00;E2J1_0;100.00;13.14;7522.00;0.46;A2A3_0;4.60;0.00;tripinfo_flow_0.39 emissions_flow_0.39;125.00;flow_0.39;0;632.42;0.96;0.00;76.33;car;;1;59.00;328823.370125;9296.864843;49.811380;135.977692;8.826928;0;104900.652380
7826.00;E2J1_0;100.00;12.72;7715.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.40 emissions_flow_0.40;111.00;flow_0.40;0;632.42;1.09;0.00;64.02;car;;1;48.00;310981.975647;8052.974024;43.844616;128.868709;8.016972;0;99209.915982
8006.00;E2J1_0;100.00;13.40;7908.00;0.74;A2A3_0;4.60;0.00;tripinfo_flow_0.41 emissions_flow_0.41;98.00;flow_0.41;0;632.42;1.04;0.00;51.76;car;;1;35.00;273879.849129;6440.503713;35.639389;112.394104;6.621988;0;87374.756521
8186.00;E2J1_0;100.00;13.37;8101.00;0.88;A2A3_0;4.60;0.00;tripinfo_flow_0.42 emissions_flow_0.42;85.00;flow_0.42;0;632.42;1.04;0.00;38.04;car;;1;23.00;244820.899919;5098.410231;28.972799;101.344877;5.675619;0;78104.833972
8365.00;E2J1_0;100.00;12.61;8293.00;0.02;A2A3_0;4.60;0.00;tripinfo_flow_0.43 emissions_flow_0.43;72.00;flow_0.43;0;632.42;1.09;0.00;26.40;car;;1;11.00;214214.212156;3647.905696;21.671492;88.250598;4.527929;0;68341.702902
8544.00;E2J1_0;100.00;13.10;8486.00;0.16;A2A3_0;4.60;0.00;tripinfo_flow_0.44 emissions_flow_0.44;58.00;flow_0.44;0;632.42;1.00;0.00;11.99;car;;0;0.00;189628.361502;2264.557320;14.936742;78.314040;3.531703;0;60499.215895
8743.00;E2J1_0;100.00;12.50;8679.00;0.30;A2A3_0;4.60;0.00;tripinfo_flow_0.45 emissions_flow_0.45;64.00;flow_0.45;0;632.42;0.90;0.00;11.93;car;;0;0.00;173902.317607;2163.624071;14.120886;70.638176;3.130932;0;55482.041696
8999.00;E2J1_0;100.00;11.55;8872.00;0.44;A2A3_0;4.60;0.00;tripinfo_flow_0.46 emissions_flow_0.46;127.00;flow_0.46;0;632.42;0.88;0.00;73.92;car;;1;57.00;318349.231087;8989.139950;48.109688;129.922105;8.341039;0;101559.631722
9180.00;E2J1_0;100.00;10.98;9065.00;0.58;A2A3_0;4.60;0.00;tripinfo_flow_0.47 emissions_flow_0.47;115.00;flow_0.47;0;632.42;0.85;0.00;60.72;car;;1;47.00;282214.255219;7525.628260;40.695597;114.511826;7.085090;0;90032.598019
9360.00;E2J1_0;100.00;10.75;9258.00;0.72;A2A3_0;4.60;0.00;tripinfo_flow_0.48 emissions_flow_0.48;102.00;flow_0.48;0;632.42;0.85;0.00;47.30;car;;1;31.00;251545.944144;5813.479527;32.262534;101.114157;5.758755;0;80250.169110
9536.00;E2J1_0;100.00;13.16;9451.00;0.86;A2A3_0;4.60;0.00;tripinfo_flow_0.49 emissions_flow_0.49;85.00;flow_0.49;0;632.42;1.17;0.00;38.69;car;;1;22.00;251337.645667;5154.522877;29.372338;103.551817;5.737265;0;80184.114904
9715.00;E2J1_0;100.00;12.60;9643.00;0.00;A2A3_0;4.60;0.00;tripinfo_flow_0.50 emissions_flow_0.50;72.00;flow_0.50;0;632.42;1.02;0.00;26.37;car;;1;10.00;218707.152003;3602.567424;21.524365;89.609484;4.518542;0;69775.450588
9894.00;E2J1_0;100.00;13.45;9836.00;0.14;A2A3_0;4.60;0.00;tripinfo_flow_0.51 emissions_flow_0.51;58.00;flow_0.51;0;632.42;1.10;0.00;11.68;car;;0;0.00;183962.970936;2148.410582;14.115376;75.114725;3.355750;0;58692.167486
10088.00;E2J1_0;100.00;13.52;10029.00;0.28;A2A3_0;4.60;0.00;tripinfo_flow_0.52 emissions_flow_0.52;59.00;flow_0.52;0;632.42;1.00;0.00;11.88;car;;0;0.00;176147.139379;2074.307648;13.662451;72.076597;3.221752;0;56198.462824
10279.00;E2J1_0;100.00;12.93;10222.00;0.42;A2A3_0;4.60;0.00;tripinfo_flow_0.53 emissions_flow_0.53;57.00;flow_0.53;0;632.42;1.00;0.00;10.82;car;;0;0.00;170328.687999;1975.874137;13.069171;69.276098;3.066245;0;54342.311418
10528.00;E2J1_0;100.00;11.67;10415.00;0.56;A2A3_0;4.60;0.00;tripinfo_flow_0.54 emissions_flow_0.54;113.00;flow_0.54;0;632.42;0.90;0.00;61.18;car;;1;47.00;286694.671764;7645.814351;41.330764;117.360908;7.318673;0;91461.721195
10706.00;E2J1_0;100.00;12.75;10608.00;0.70;A2A3_0;4.60;0.00;tripinfo_flow_0.55 emissions_flow_0.55;98.00;flow_0.55;0;632.42;1.14;0.00;51.28;car;;1;36.00;275358.502012;6499.884235;35.898433;113.098638;6.673314;0;87846.449965
10886.00;E2J1_0;100.00;13.83;10801.00;0.84;A2A3_0;4.60;0.00;tripinfo_flow_0.56 emissions_flow_0.56;85.00;flow_0.56;0;632.42;1.02;0.00;38.29;car;;1;22.00;245704.525928;4976.310488;28.399727;100.673813;5.539903;0;78387.267622
11066.00;E2J1_0;100.00;12.58;10994.00;0.98;A2A3_0;4.60;0.00;tripinfo_flow_0.57 emissions_flow_0.57;72.00;flow_0.57;0;632.42;0.97;0.00;24.63;car;;1;8.00;207654.321624;3385.439089;20.271837;84.979095;4.250920;0;66249.212184
11244.00;E2J1_0;100.00;12.92;11186.00;0.12;A2A3_0;4.60;0.00;tripinfo_flow_0.58 emissions_flow_0.58;58.00;flow_0.58;0;632.42;1.08;0.00;11.20;car;;0;0.00;181064.436049;2016.621188;13.477271;73.113149;3.168690;0;57767.744876
11437.00;E2J1_0;100.00;13.80;11379.00;0.26;A2A3_0;4.60;0.00;tripinfo_flow_0.59 emissions_flow_0.59;58.00;flow_0.59;0;632.42;1.12;0.00;11.70;car;;0;0.00;176244.652975;2056.474095;13.507465;71.269854;3.132020;0;56229.867657
11629.00;E2J1_0;100.00;12.95;11572.00;0.40;A2A3_0;4.60;0.00;tripinfo_flow_0.60 emissions_flow_0.60;57.00;flow_0.60;0;632.42;1.02;0.00;10.69;car;;0;0.00;172441.829309;1993.765723;13.288971;70.631186;3.130537;0;55016.287286
11876.00;E2J1_0;100.00;13.17;11765.00;0.54;A2A3_0;4.60;0.00;tripinfo_flow_0.61 emissions_flow_0.61;111.00;flow_0.61;0;632.42;0.99;0.00;63.90;car;;1;46.00;303162.653933;7848.794204;42.596363;124.470628;7.706042;0;96715.750747
12057.00;E2J1_0;100.00;12.27;11958.00;0.68;A2A3_0;4.60;0.00;tripinfo_flow_0.62 emissions_flow_0.62;99.00;flow_0.62;0;632.42;0.94;0.00;49.48;car;;1;32.00;259759.698972;6122.300750;33.904230;106.817824;6.277545;0;82869.873642
12239.00;E2J1_0;100.00;11.57;12151.00;0.82;A2A3_0;4.60;0.00;tripinfo_flow_0.63 emissions_flow_0.63;88.00;flow_0.63;0;632.42;0.88;0.00;34.79;car;;1;20.00;228136.971585;4676.096979;26.646893;92.737471;5.039740;0;72782.613094
12417.00;E2J1_0;100.00;11.77;12344.00;0.96;A2A3_0;4.60;0.00;tripinfo_flow_0.64 emissions_flow_0.64;73.00;flow_0.64;0;632.42;0.91;0.00;21.85;car;;1;6.00;197654.124301;3099.285822;18.786630;80.482459;3.916370;0;63058.963738
12598.00;E2J1_0;100.00;12.52;12536.00;0.10;A2A3_0;4.60;0.00;tripinfo_flow_0.65 emissions_flow_0.65;62.00;flow_0.65;0;632.42;0.91;0.00;11.60;car;;0;0.00;163600.485454;1950.136572;12.788805;65.828641;2.859802;0;52195.674100
12786.00;E2J1_0;100.00;12.71;12729.00;0.24;A2A3_0;4.60;0.00;tripinfo_flow_0.66 emissions_flow_0.66;57.00;flow_0.66;0;632.42;1.04;0.00;10.36;car;;0;0.00;159813.526593;1814.564597;12.156872;64.912478;2.841938;0;50987.537151
12979.00;E2J1_0;100.00;12.93;12922.00;0.38;A2A3_0;4.60;0.00;tripinfo_flow_0.67 emissions_flow_0.67;57.00;flow_0.67;0;632.42;1.02;0.00;10.98;car;;0;0.00;175150.874745;1999.883744;13.338697;71.265294;3.126619;0;55880.790285
13226.00;E2J1_0;100.00;13.53;13115.00;0.52;A2A3_0;4.60;0.00;tripinfo_flow_0.68 emissions_flow_0.68;111.00;flow_0.68;0;632.42;1.02;0.00;64.28;car;;1;48.00;311996.130490;7950.768126;43.308306;128.313652;7.875302;0;99533.940990
13407.00;E2J1_0;100.00;13.30;13308.00;0.66;A2A3_0;4.60;0.00;tripinfo_flow_0.69 emissions_flow_0.69;99.00;flow_0.69;0;632.42;0.97;0.00;51.34;car;;1;33.00;269373.075951;6349.797236;35.184692;111.384663;6.593779;0;85936.667788
13587.00;E2J1_0;100.00;12.74;13501.00;0.80;A2A3_0;4.60;0.00;tripinfo_flow_0.70 emissions_flow_0.70;86.00;flow_0.70;0;632.42;0.94;0.00;36.91;car;;1;21.00;233119.856658;4866.482359;27.662942;96.180507;5.345865;0;74371.843432
13765.00;E2J1_0;100.00;13.41;13694.00;0.94;A2A3_0;4.60;0.00;tripinfo_flow_0.71 emissions_flow_0.71;71.00;flow_0.71;0;632.42;1.06;0.00;24.24;car;;1;9.00;216581.223520;3535.768737;21.215244;88.520800;4.441483;0;69097.309301
13947.00;E2J1_0;100.00;13.13;13886.00;0.08;A2A3_0;4.60;0.00;tripinfo_flow_0.72 emissions_flow_0.72;61.00;flow_0.72;0;632.42;0.96;0.00;12.22;car;;0;0.00;171949.328221;2025.440575;13.317565;69.006040;2.999144;0;54859.483897
14138.00;E2J1_0;100.00;12.46;14079.00;0.22;A2A3_0;4.60;0.00;tripinfo_flow_0.73 emissions_flow_0.73;59.00;flow_0.73;0;632.42;0.98;0.00;11.18;car;;0;0.00;167795.868767;1984.706727;13.194501;68.895940;3.074483;0;53533.866325
14329.00;E2J1_0;100.00;12.78;14272.00;0.36;A2A3_0;4.60;0.00;tripinfo_flow_0.74 emissions_flow_0.74;57.00;flow_0.74;0;632.42;1.03;0.00;11.10;car;;0;0.00;163789.292074;1892.661470;12.612900;66.819031;2.953659;0;52255.851739
14562.00;E2J1_0;100.00;9.67;14400.00;0.00;A2A1_0;10.10;0.00;tripinfo_flow_1.2 emissions_flow_1.2;162.00;flow_1.2;0;632.08;0.98;60.00;37.22;bus;;1;8.00;388246.079150;12024.877562;63.473364;160.060684;10.757085;0;123855.889511
14576.00;E2J1_0;100.00;13.42;14465.00;0.50;A2A3_0;4.60;0.00;tripinfo_flow_0.75 emissions_flow_0.75;111.00;flow_0.75;0;632.42;1.01;0.00;64.39;car;;1;47.00;304751.586668;7855.338488;42.614333;124.918464;7.701593;0;97222.772508
14756.00;E2J1_0;100.00;12.94;14658.00;0.64;A2A3_0;4.60;0.00;tripinfo_flow_0.76 emissions_flow_0.76;98.00;flow_0.76;0;632.42;1.09;0.00;51.88;car;;1;34.00;281718.725855;6509.839629;36.105545;115.457719;6.732964;0;89875.784292
14936.00;E2J1_0;100.00;13.67;14851.00;0.78;A2A3_0;4.60;0.00;tripinfo_flow_0.77 emissions_flow_0.77;85.00;flow_0.77;0;632.42;1.03;0.00;38.99;car;;1;24.00;252895.999394;5081.376245;29.003092;103.189838;5.652223;0;80681.797001
15116.00;E2J1_0;100.00;13.67;15044.00;0.92;A2A3_0;4.60;0.00;tripinfo_flow_0.78 emissions_flow_0.78;72.00;flow_0.78;0;632.42;1.00;0.00;25.50;car;;1;9.00;220636.228651;3664.597952;22.031802;91.485562;4.663892;0;70390.454647
15293.00;E2J1_0;100.00;13.81;15236.00;0.06;A2A3_0;4.60;0.00;tripinfo_flow_0.79 emissions_flow_0.79;57.00;flow_0.79;0;632.42;1.02;0.00;10.67;car;;0;0.00;181834.604548;2075.162939;13.870352;74.115944;3.268003;0;58013.167412
15488.00;E2J1_0;100.00;12.59;15429.00;0.20;A2A3_0;4.60;0.00;tripinfo_flow_0.80 emissions_flow_0.80;59.00;flow_0.80;0;632.42;0.97;0.00;10.18;car;;0;0.00;170092.631156;1959.698375;13.061108;69.115287;3.018518;0;54266.911949
15678.00;E2J1_0;100.00;13.51;15622.00;0.34;A2A3_0;4.60;0.00;tripinfo_flow_0.81 emissions_flow_0.81;56.00;flow_0.81;0;632.42;1.15;0.00;9.58;car;;0;0.00;169963.413758;1720.664858;11.939140;67.795270;2.812455;0;54226.523573
15927.00;E2J1_0;100.00;12.82;15815.00;0.48;A2A3_0;4.60;0.00;tripinfo_flow_0.82 emissions_flow_0.82;112.00;flow_0.82;0;632.42;0.98;0.00;63.69;car;;1;48.00;305387.918238;7912.617165;42.934535;124.816569;7.708186;0;97425.802102
16105.00;E2J1_0;100.00;13.49;16008.00;0.62;A2A3_0;4.60;0.00;tripinfo_flow_0.83 emissions_flow_0.83;97.00;flow_0.83;0;632.42;1.00;0.00;51.33;car;;1;35.00;274815.987044;6426.674036;35.453112;112.604522;6.629251;0;87673.617902
16286.00;E2J1_0;100.00;13.74;16201.00;0.76;A2A3_0;4.60;0.00;tripinfo_flow_0.84 emissions_flow_0.84;85.00;flow_0.84;0;632.42;1.04;0.00;38.43;car;;1;23.00;251883.716210;5198.558214;29.571427;104.134160;5.795696;0;80358.184127
16466.00;E2J1_0;100.00;13.43;16394.00;0.90;A2A3_0;4.60;0.00;tripinfo_flow_0.85 emissions_flow_0.85;72.00;flow_0.85;0;632.42;1.01;0.00;24.94;car;;1;9.00;217545.790006;3489.456123;21.130455;89.606123;4.468798;0;69404.816733
16644.00;E2J1_0;100.00;13.14;16586.00;0.04;A2A3_0;4.60;0.00;tripinfo_flow_0.86 emissions_flow_0.86;58.00;flow_0.86;0;632.42;1.02;0.00;12.25;car;;0;0.00;180139.137076;2141.815117;14.107468;73.787651;3.311316;0;57472.000007
16837.00;E2J1_0;100.00;13.77;16779.00;0.18;A2A3_0;4.60;0.00;tripinfo_flow_0.87 emissions_flow_0.87;58.00;flow_0.87;0;632.42;1.02;0.00;11.58;car;;0;0.00;177442.160180;2016.855458;13.430349;71.753971;3.119157;0;56611.976625
17098.00;E2J1_0;100.00;12.15;16972.00;0.32;A2A3_0;4.60;0.00;tripinfo_flow_0.88 emissions_flow_0.88;126.00;flow_0.88;0;632.42;0.89;0.00;74.01;car;;1;57.00;322842.726160;9070.734919;48.615725;132.543716;8.517052;0;102993.002845
17280.00;E2J1_0;100.00;10.77;17165.00;0.46;A2A3_0;4.60;0.00;tripinfo_flow_0.89 emissions_flow_0.89;115.00;flow_0.89;0;632.42;0.83;0.00;59.38;car;;1;42.00;280567.363988;7388.420284;40.076159;114.695697;7.063466;0;89507.038869
17457.00;E2J1_0;100.00;12.74;17358.00;0.60;A2A3_0;4.60;0.00;tripinfo_flow_0.90 emissions_flow_0.90;99.00;flow_0.90;0;632.42;0.92;0.00;49.20;car;;1;33.00;261809.884454;6061.363068;33.675965;106.872838;6.195059;0;83524.300464
17636.00;E2J1_0;100.00;13.04;17551.00;0.74;A2A3_0;4.60;0.00;tripinfo_flow_0.91 emissions_flow_0.91;85.00;flow_0.91;0;632.42;1.09;0.00;38.66;car;;1;21.00;247135.202909;5033.877027;28.599746;101.150368;5.567148;0;78843.707204
