policy_id,sim,day,entity,mode,n,mean_effectiveTime,mean_duration,mean_waitingTime,mean_departDelay,mean_timeLoss,mean_routeLength,sum_CO2_abs,mean_CO2_abs
baseline_1000,1,1,person,person,100,322.18,322.18,235.52,0.0,18.7698,0.0,0.0,0.0
baseline_1000,1,1,vehicle,bus,288,188.01388888888889,177.21875,8.881944444444445,10.79513888888889,34.38048611111111,971.5899999999999,110251453.30804,382817.5462084722
baseline_1000,1,1,vehicle,car,901,113.43612652608213,111.42397336293008,17.8534961154273,2.0121531631520533,36.78652608213097,977.0900000000001,257411921.413086,285695.80622984015
baseline_1000,1,2,person,person,262,369.6603053435114,369.6603053435114,283.14503816793894,0.0,18.60786259541985,0.0,0.0,0.0
baseline_1000,1,2,vehicle,bus,288,188.20138888888889,177.36458333333334,8.777777777777779,10.836805555555555,34.52760416666667,971.5899999999999,110475870.99256,383596.77427972225
baseline_1000,1,2,vehicle,car,742,109.80010781671159,108.366576819407,15.513477088948788,1.4335309973045822,33.69491913746631,977.09,206583144.976038,278413.94201622374
baseline_1000,1,3,person,person,320,288.4375,288.4375,200.16875,0.0,20.4000625,0.0,0.0,0.0
baseline_1000,1,3,vehicle,bus,288,188.78472222222223,177.92361111111111,9.256944444444445,10.86111111111111,35.08402777777778,971.5899999999999,110839071.278648,384857.8863841945
baseline_1000,1,3,vehicle,car,681,111.25782672540382,109.83113069016153,16.722466960352424,1.4266960352422908,35.155785609397945,977.09,191860584.90653,281733.6048554038
baseline_1000,1,4,person,person,386,377.14248704663214,377.14248704663214,290.74870466321244,0.0,18.557046632124354,0.0,0.0,0.0
baseline_1000,1,4,vehicle,bus,288,188.32291666666666,177.46180555555554,8.996527777777779,10.86111111111111,34.62090277777778,971.5899999999999,110401909.607017,383339.96391325345
baseline_1000,1,4,vehicle,car,618,109.27771844660195,108.08899676375404,15.092233009708737,1.1887216828478964,33.13938511326861,977.09,170917591.750343,276565.6824439207
baseline_1000,1,5,person,person,456,378.24780701754383,378.24780701754383,291.6688596491228,0.0,18.68245614035088,0.0,0.0,0.0
baseline_1000,1,5,vehicle,bus,288,188.72916666666666,177.88541666666666,9.159722222222221,10.84375,35.04017361111111,971.5899999999999,110587898.624013,383985.7591111563
baseline_1000,1,5,vehicle,car,551,110.42495462794919,109.20508166969147,16.17785843920145,1.2198729582577132,34.284700544464606,977.0899999999999,154035033.930012,279555.4154809655
