policy_id,sim,day,entity,mode,n,mean_effectiveTime,mean_duration,mean_waitingTime,mean_departDelay,mean_timeLoss,mean_routeLength,sum_CO2_abs,mean_CO2_abs
grid_less_buses_10000,1,1,person,person,993,632.3041289023162,632.3041289023162,597.6586102719033,0.0,8.326958710976838,0.0,0.0,0.0
grid_less_buses_10000,1,1,vehicle,bus,216,178.51388888888889,154.92592592592592,2.587962962962963,23.587962962962962,26.130972222222223,779.5066666666667,73620068.581504,340833.6508402963
grid_less_buses_10000,1,1,vehicle,car,8999,143.90504500500055,72.90387820868986,9.59962218024225,71.0011667963107,27.57092010223358,576.8294521613512,1859543193.290562,206638.8702400891
grid_less_buses_10000,1,2,person,person,2589,635.9505600617999,635.9505600617999,599.9799150251063,0.0,8.017798377752028,0.0,0.0,0.0
grid_less_buses_10000,1,2,vehicle,bus,216,153.92592592592592,153.88888888888889,2.013888888888889,0.037037037037037035,25.119305555555552,779.5066666666667,73193364.809238,338858.17041313887
grid_less_buses_10000,1,2,vehicle,car,7399,63.12693066630625,62.512771996215704,3.1394783078794433,0.6141586700905528,17.17565481821868,576.8725016894174,1378815058.710664,186351.54192602567
grid_less_buses_10000,1,3,person,person,3182,633.8362664990572,633.8362664990572,597.6046511627907,0.0,7.633309239472029,0.0,0.0,0.0
grid_less_buses_10000,1,3,vehicle,bus,216,153.2962962962963,153.2314814814815,1.4722222222222223,0.06481481481481481,24.415925925925926,779.5066666666667,72845950.411346,337249.7704228982
grid_less_buses_10000,1,3,vehicle,car,6812,61.28494568408691,60.725044039929536,2.116265413975338,0.5599016441573694,15.407204932472109,576.3202055196712,1244360756.291703,182671.8667486352
grid_less_buses_10000,1,4,person,person,3812,636.1025708289611,636.1025708289611,599.1857292759706,0.0,7.594394018887723,0.0,0.0,0.0
grid_less_buses_10000,1,4,vehicle,bus,216,153.06944444444446,153.0462962962963,1.4537037037037037,0.023148148148148147,24.24037037037037,779.5066666666667,72725766.803557,336693.36483128235
grid_less_buses_10000,1,4,vehicle,car,6171,60.426135148274184,59.980068060281965,1.8382758061902447,0.44606708799222167,14.756105979581914,575.6298168854319,1117573424.73416,181100.8628640674
grid_less_buses_10000,1,5,person,person,4470,635.1411633109619,635.1411633109619,597.7986577181208,0.0,7.293476510067114,0.0,0.0,0.0
grid_less_buses_10000,1,5,vehicle,bus,216,152.51388888888889,152.46759259259258,1.0462962962962963,0.046296296296296294,23.677361111111114,779.5066666666667,72493960.87616,335620.1892414815
grid_less_buses_10000,1,5,vehicle,car,5500,59.72062909090909,59.16218181818182,1.4274545454545455,0.5584472727272727,13.953914545454545,575.0657890909091,986929019.346763,179441.63988122964
grid_less_buses_10000,1,6,person,person,5133,637.8172608610948,637.8172608610948,599.7724527566725,0.0,7.250553282680693,0.0,0.0,0.0
grid_less_buses_10000,1,6,vehicle,bus,216,152.5648148148148,152.4814814814815,0.8703703703703703,0.08333333333333333,23.68712962962963,779.5066666666667,72333020.082075,334875.09297256946
grid_less_buses_10000,1,6,vehicle,car,4834,59.28868845676459,58.74493173355399,1.1162598262308647,0.5437567232105917,13.444902772031444,575.6060157219694,863413315.771589,178612.60152494602
grid_less_buses_10000,1,7,person,person,5776,636.5708102493074,636.5708102493074,597.7413434903048,0.0,7.301355609418282,0.0,0.0,0.0
grid_less_buses_10000,1,7,vehicle,bus,216,152.55092592592592,152.50925925925927,0.8564814814814815,0.041666666666666664,23.70416666666667,779.5066666666667,72432585.093722,335336.0421005648
grid_less_buses_10000,1,7,vehicle,car,4189,58.878997374074956,58.3552160420148,0.9887801384578658,0.5237813320601575,13.086015755550251,576.1173740749583,745581116.045699,177985.46575452352
grid_less_buses_10000,1,8,person,person,6359,638.1869790847618,638.1869790847618,598.7455574775909,0.0,7.245625098285894,0.0,0.0,0.0
grid_less_buses_10000,1,8,vehicle,bus,216,152.7314814814815,152.72222222222223,0.8287037037037037,0.009259259259259259,23.59689814814815,779.5066666666667,72601811.347669,336119.4969799491
grid_less_buses_10000,1,8,vehicle,car,3601,58.60949736184393,58.40849763954457,1.0216606498194947,0.20099972229936128,13.120899750069425,575.4074979172452,640356174.501314,177827.31866184782
grid_less_buses_10000,1,9,person,person,6877,636.9530318452813,636.9530318452813,596.998982114294,0.0,7.170452232077941,0.0,0.0,0.0
