policy_id,sim,day,entity,mode,n,mean_effectiveTime,mean_duration,mean_waitingTime,mean_departDelay,mean_timeLoss,mean_routeLength,sum_CO2_abs,mean_CO2_abs
grid_more_buses_10000,1,1,person,person,1000,186.607,186.607,151.804,0.0,8.864559999999999,0.0,0.0,0.0
grid_more_buses_10000,1,1,vehicle,bus,864,215.58796296296296,155.69560185185185,3.2534722222222223,59.892361111111114,26.917708333333334,779.5066666666667,295936310.926656,342518.87838733336
grid_more_buses_10000,1,1,vehicle,car,8999,257.7293588176464,77.55539504389377,12.070674519391044,180.17396377375263,32.21790976775197,576.8294521613512,1945702565.198116,216213.19759952396
grid_more_buses_10000,1,2,person,person,2607,183.7180667433832,183.7180667433832,149.83237437667816,0.0,7.880452627541235,0.0,0.0,0.0
grid_more_buses_10000,1,2,vehicle,bus,864,153.7627314814815,153.70833333333334,1.7627314814814814,0.05439814814814815,24.909131944444447,779.5066666666667,292047024.451093,338017.38941098726
grid_more_buses_10000,1,2,vehicle,car,7399,67.71579402621975,66.97310447357751,5.404514123530207,0.7426895526422489,21.641834031625894,576.8725016894174,1446735948.234144,195531.2810155621
grid_more_buses_10000,1,3,person,person,3203,183.60287230721198,183.60287230721198,149.91695285669684,0.0,7.59059007180768,0.0,0.0,0.0
grid_more_buses_10000,1,3,vehicle,bus,864,153.22337962962962,153.15046296296296,1.3935185185185186,0.07291666666666667,24.354837962962964,779.5066666666667,291458943.236208,337336.73985672224
grid_more_buses_10000,1,3,vehicle,car,6812,65.72343658250146,65.06062830299471,4.39870816206694,0.6628082795067528,19.745051379917793,576.3202055196712,1306067578.740225,191730.41379040296
grid_more_buses_10000,1,4,person,person,3837,183.90826166275735,183.90826166275735,150.1962470680219,0.0,7.493964034401876,0.0,0.0,0.0
grid_more_buses_10000,1,4,vehicle,bus,864,152.9664351851852,152.91435185185185,1.2048611111111112,0.052083333333333336,24.103819444444444,779.5066666666667,290576022.568007,336314.8409351933
grid_more_buses_10000,1,4,vehicle,car,6171,64.13444822557122,63.59099011505429,3.7488251498946688,0.543458110516934,18.36826446280992,575.6298168854319,1165187061.632489,188816.57132271738
grid_more_buses_10000,1,5,person,person,4499,184.47010446765947,184.47010446765947,150.69704378750833,0.0,7.41119804400978,0.0,0.0,0.0
grid_more_buses_10000,1,5,vehicle,bus,864,152.78587962962962,152.7337962962963,1.1597222222222223,0.052083333333333336,23.904537037037038,779.5066666666667,290049428.560503,335705.35713021184
grid_more_buses_10000,1,5,vehicle,car,5500,63.297720000000005,62.63909090909091,3.3174545454545457,0.6586290909090909,17.427018181818184,575.0657890909091,1028102259.920678,186927.68362194145
grid_more_buses_10000,1,6,person,person,5164,184.05557707203718,184.05557707203718,150.20294345468628,0.0,7.315354376452362,0.0,0.0,0.0
grid_more_buses_10000,1,6,vehicle,bus,864,152.65277777777777,152.6087962962963,1.0324074074074074,0.04398148148148148,23.804895833333333,779.5066666666667,289913395.795485,335547.91180032986
