policy_id,sim,day,entity,mode,n,mean_effectiveTime,mean_duration,mean_waitingTime,mean_departDelay,mean_timeLoss,mean_routeLength,sum_CO2_abs,mean_CO2_abs
grid_bus_lines_25000,1,1,person,person,2493,321.32611311672684,321.32611311672684,287.4191736863217,0.0,7.196999598876855,0.0,0.0,0.0
grid_bus_lines_25000,1,1,vehicle,bus,432,152.69907407407408,152.69907407407408,1.7847222222222223,0.0,23.481087962962963,784.6666666666666,143607503.685406,332424.7770495509
grid_bus_lines_25000,1,1,vehicle,car,22053,4363.858859112139,135.87394005350745,54.09867138257833,4227.984919058632,90.39316464880062,577.8889566045436,7313698396.398669,331641.880759927
grid_bus_lines_25000,1,2,person,person,6484,334.6642504626774,334.6642504626774,298.77560148056756,0.0,7.052523133867982,0.0,0.0,0.0
grid_bus_lines_25000,1,2,vehicle,bus,432,152.47916666666666,152.47916666666666,1.3842592592592593,0.0,23.175277777777776,784.6666666666666,143537733.590527,332263.27220029396
grid_bus_lines_25000,1,2,vehicle,car,18478,2891.9947234549195,130.3289317025652,49.89409026950969,2761.665791752354,84.91258090702456,577.4397499729407,5914789275.361421,320098.99747599417
grid_bus_lines_25000,1,3,person,person,7947,339.0721026802567,339.0721026802567,302.3221341386687,0.0,7.0788121303636595,0.0,0.0,0.0
grid_bus_lines_25000,1,3,vehicle,bus,432,152.42824074074073,152.42824074074073,1.375,0.0,23.160023148148145,784.6666666666666,143455997.032045,332074.0672038079
grid_bus_lines_25000,1,3,vehicle,car,17019,2392.8574834009046,121.4304600740349,43.439214995005585,2271.42702332687,75.9827345907515,577.8183218755509,5134623263.876481,301699.4690567296
grid_bus_lines_25000,1,4,person,person,9553,337.163822882864,337.163822882864,299.6578038312572,0.0,6.966758086464985,0.0,0.0,0.0
grid_bus_lines_25000,1,4,vehicle,bus,432,152.2685185185185,152.2685185185185,1.1597222222222223,0.0,22.997199074074075,784.6666666666666,143263048.261668,331627.4265316389
grid_bus_lines_25000,1,4,vehicle,car,15419,1802.142723263506,117.0016862312731,40.450029184772035,1685.1410370322328,71.55925092418445,577.4665834360205,4512630541.434236,292666.87472820777
grid_bus_lines_25000,1,5,person,person,11214,338.8381487426431,338.8381487426431,300.4756554307116,0.0,6.881564116283218,0.0,0.0,0.0
grid_bus_lines_25000,1,5,vehicle,bus,432,152.0162037037037,152.0162037037037,1.1481481481481481,0.0,22.75034722222222,784.6666666666666,143111823.964936,331277.37028920365
grid_bus_lines_25000,1,5,vehicle,car,13752,1250.2607969749854,112.32540721349622,35.69429901105294,1137.9353897614892,66.88830206515416,577.5881689936009,3882802947.56655,282344.60060838785
grid_bus_lines_25000,1,6,person,person,12881,339.07297570064435,339.07297570064435,299.85187485443674,0.0,6.800343141060477,0.0,0.0,0.0
grid_bus_lines_25000,1,6,vehicle,bus,432,152.2685185185185,152.2685185185185,0.9375,0.0,22.570925925925923,784.6666666666666,143372444.581564,331880.6587536204
grid_bus_lines_25000,1,6,vehicle,car,12070,772.6677655343827,104.84308202154101,29.79130074565037,667.8246835128417,59.34902071251036,578.2027961888981,3228265741.278956,267461.95039593667
grid_bus_lines_25000,1,7,person,person,14478,340.41884238154444,340.41884238154444,300.28401712943776,0.0,6.814376295068379,0.0,0.0,0.0
grid_bus_lines_25000,1,7,vehicle,bus,432,153.84953703703704,153.84953703703704,0.9791666666666666,0.0,22.62777777777778,784.6666666666666,144869862.96562,335346.90501300927
grid_bus_lines_25000,1,7,vehicle,car,10480,363.00727767175573,98.36154580152672,24.806488549618322,264.645731870229,52.965108778625954,577.114036259542,2667797614.820526,254560.84110882884
grid_bus_lines_25000,1,8,person,person,15945,341.3150830981499,341.3150830981499,300.49357165255566,0.0,6.6886911257447474,0.0,0.0,0.0
grid_bus_lines_25000,1,8,vehicle,bus,432,154.91435185185185,154.91435185185185,0.7893518518518519,0.0,22.436226851851853,784.6666666666666,145901381.520239,337734.6794449977
grid_bus_lines_25000,1,8,vehicle,car,8999,65.57000777864206,65.05767307478608,3.887431936881876,0.512334703855984,19.717280808978774,576.7074286031782,1699185059.880843,188819.3199111949
grid_bus_lines_25000,1,9,person,person,17240,341.869373549884,341.869373549884,300.30620649651974,0.0,6.708566125290024,0.0,0.0,0.0
grid_bus_lines_25000,1,9,vehicle,bus,432,156.375,156.375,0.7013888888888888,0.0,22.503055555555555,784.6666666666666,147368901.061019,341131.71541902545
grid_bus_lines_25000,1,9,vehicle,car,7711,59.98181169757489,59.465049928673324,1.4031902476980935,0.5167617689015692,14.093362728569575,576.538257035404,1369124098.305763,177554.67491969434
