sim,day,acceptance_used,pref_public,acceptance_next
1,1,0.3,0.9998889106124559,0.43997778212249117
1,2,0.43997778212249117,0.9970520823000593,0.5513926421580049
1,3,0.5513926421580049,0.9602427610178988,0.6331626659299837
1,4,0.6331626659299837,0.8704194178396469,0.6806140163119163
1,5,0.6806140163119163,0.7531473651995315,0.6951206860894394
1,6,0.6951206860894394,0.7349727018920879,0.7030910892499691
1,7,0.7030910892499691,0.7230827902837565,0.7070894294567266
1,8,0.7070894294567266,0.7173309497507783,0.709137733515537
1,9,0.709137733515537,0.7124360827416053,0.7097974033607507
1,10,0.7097974033607507,0.7128389870261861,0.7104057200938378
1,11,0.7104057200938378,0.7114020506075169,0.7106049861965736
1,12,0.7106049861965736,0.7104601290487647,0.7105760147670119
1,13,0.7105760147670119,0.7121265326124793,0.7108861183361054
1,14,0.7108861183361054,0.7103928825061159,0.7107874711701074
