sim,day,acceptance_used,pref_public,acceptance_next
1,1,0.3,0.7012707431905604,0.3802541486381121
1,2,0.3802541486381121,0.6628100822326731,0.43676533535702433
1,3,0.43676533535702433,0.6361770776244802,0.47664768381051553
1,4,0.47664768381051553,0.6187890341956322,0.5050759538875389
1,5,0.5050759538875389,0.605671242259906,0.5251950115620123
1,6,0.5251950115620123,0.5965881860686637,0.5394736464633426
1,7,0.5394736464633426,0.5894253194563907,0.5494639810619523
1,8,0.5494639810619523,0.5837680096227029,0.5563247867741024
1,9,0.5563247867741024,0.5812021448937923,0.5613002583980404
1,10,0.5613002583980404,0.5797100383081313,0.5649822143800587
1,11,0.5649822143800587,0.5766860678827476,0.5673229850805965
1,12,0.5673229850805965,0.5764071475242423,0.5691398175693257
1,13,0.5691398175693257,0.5750701446611695,0.5703258829876945
1,14,0.5703258829876945,0.5751446528895029,0.5712896369680562
