sim,day,acceptance_used,pref_public,acceptance_next
1,1,0.3,0.7067607962018584,0.3813521592403717
1,2,0.3813521592403717,0.6715134925917421,0.4393844259106458
1,3,0.4393844259106458,0.6470187632538844,0.4809112933792935
1,4,0.4809112933792935,0.6297135165504011,0.5106717380135151
1,5,0.5106717380135151,0.6171432234602333,0.5319660351028588
1,6,0.5319660351028588,0.6074345597809355,0.5470597400384741
1,7,0.5470597400384741,0.6018022898051661,0.5580082499918125
1,8,0.5580082499918125,0.5972645003343784,0.5658595000603257
1,9,0.5658595000603257,0.5929238384939772,0.571272367747056
1,10,0.571272367747056,0.5905303493485032,0.5751239640673455
1,11,0.5751239640673455,0.5894480165100802,0.5779887745558925
1,12,0.5779887745558925,0.5880286692924481,0.5799967535032037
1,13,0.5799967535032037,0.5872329904170709,0.5814440008859771
1,14,0.5814440008859771,0.5868135569207885,0.5825179120929395
