policy_id,sim,day,entity,mode,n,mean_effectiveTime,mean_duration,mean_waitingTime,mean_departDelay,mean_timeLoss,mean_routeLength,sum_CO2_abs,mean_CO2_abs
grid_UserPreference_Baseline_10000,1,1,person,person,2998,335.85723815877253,335.85723815877253,301.3692461641094,0.0,7.755230153435624,0.0,0.0,0.0
grid_UserPreference_Baseline_10000,1,1,vehicle,bus,432,153.50462962962962,153.46990740740742,1.6967592592592593,0.034722222222222224,24.69375,779.5066666666667,145937956.448796,337819.3436314722
grid_UserPreference_Baseline_10000,1,1,vehicle,car,6995,63.15388992137241,62.65075053609721,3.158541815582559,0.5031393852751965,17.37517512508935,576.3239228020014,1305762356.399284,186670.81578259956
grid_UserPreference_Baseline_10000,1,2,person,person,3716,332.1493541442411,332.1493541442411,297.3493003229279,0.0,7.678428417653391,0.0,0.0,0.0
grid_UserPreference_Baseline_10000,1,2,vehicle,bus,432,153.32407407407408,153.27083333333334,1.3842592592592593,0.05324074074074074,24.45125,779.5066666666667,145557597.931978,336938.8841018009
grid_UserPreference_Baseline_10000,1,2,vehicle,car,6281,61.966358860054136,61.35631268906225,2.4110810380512655,0.6100461709918803,16.04026747333227,575.9014997611845,1154470135.698877,183803.5560736948
grid_UserPreference_Baseline_10000,1,3,person,person,4218,332.4310099573257,332.4310099573257,297.493124703651,0.0,7.528492176386913,0.0,0.0,0.0
grid_UserPreference_Baseline_10000,1,3,vehicle,bus,432,153.08333333333334,153.02777777777777,1.2986111111111112,0.05555555555555555,24.227847222222223,779.5066666666667,145272085.650249,336277.97604224307
grid_UserPreference_Baseline_10000,1,3,vehicle,car,5779,61.33827305762242,60.74320816750303,2.3208167503028205,0.5950648901193979,15.543566360962105,575.2825471534867,1055715286.547312,182681.309317756
grid_UserPreference_Baseline_10000,1,4,person,person,4572,335.7869641294838,335.7869641294838,300.72812773403325,0.0,7.456006124234471,0.0,0.0,0.0
grid_UserPreference_Baseline_10000,1,4,vehicle,bus,432,152.90972222222223,152.84027777777777,1.125,0.06944444444444445,24.057453703703704,779.5066666666667,145021292.63551,335697.43665627314
grid_UserPreference_Baseline_10000,1,4,vehicle,car,5425,60.95612534562212,60.39981566820276,2.071705069124424,0.5563096774193549,15.181216589861751,575.0803023041475,987267797.57326,181984.84747894193
grid_UserPreference_Baseline_10000,1,5,person,person,4822,336.98237245956034,336.98237245956034,301.8054749066777,0.0,7.44966611364579,0.0,0.0,0.0
grid_UserPreference_Baseline_10000,1,5,vehicle,bus,432,152.82407407407408,152.7939814814815,1.2291666666666667,0.03009259259259259,24.007962962962964,779.5066666666667,145165626.067161,336031.54182213196
