policy_id,sim,day,entity,mode,n,mean_effectiveTime,mean_duration,mean_waitingTime,mean_departDelay,mean_timeLoss,mean_routeLength,sum_CO2_abs,mean_CO2_abs
baseline_10000,1,1,person,person,998,431.687374749499,431.687374749499,322.9258517034068,0.0,40.925010020040084,0.0,0.0,0.0
baseline_10000,1,1,vehicle,bus,288,599.4236111111111,199.82638888888889,24.729166666666668,399.59722222222223,57.01552083333334,971.5899999999999,124560269.756278,432500.93665374303
baseline_10000,1,1,vehicle,car,8998,1303.3890308957546,180.97210491220272,61.32962880640142,1122.416925983552,106.37632362747277,977.09,3909023703.95376,434432.50766323187
baseline_10000,1,2,person,person,2597,407.10435117443205,407.10435117443205,302.91682710820174,0.0,35.898894878706194,0.0,0.0,0.0
baseline_10000,1,2,vehicle,bus,288,307.6770833333333,194.54166666666666,20.850694444444443,113.13541666666667,51.67690972222223,971.5899999999999,121189116.271543,420795.5426095243
baseline_10000,1,2,vehicle,car,7398,534.9416220600162,176.4243038659097,58.661530143281965,358.5173181941065,101.83925790754257,977.09,3145263325.766557,425150.4901009134
baseline_10000,1,3,person,person,3181,403.8846274756366,403.8846274756366,301.9415278214398,0.0,33.43507073247407,0.0,0.0,0.0
baseline_10000,1,3,vehicle,bus,288,231.65625,191.33680555555554,18.663194444444443,40.31944444444444,48.454479166666665,971.5899999999999,119272195.104462,414139.56633493747
baseline_10000,1,3,vehicle,car,6812,286.6739650616559,170.09600704638873,54.524809160305345,116.57795801526719,95.49090135055785,977.09,2804230830.792885,411660.4273037118
baseline_10000,1,4,person,person,3822,385.91679748822605,385.91679748822605,296.9751439037153,0.0,20.167755102040818,0.0,0.0,0.0
baseline_10000,1,4,vehicle,bus,288,191.62152777777777,180.41319444444446,11.336805555555555,11.208333333333334,37.536944444444444,971.5899999999999,112470637.384501,390523.0464739618
baseline_10000,1,4,vehicle,car,6171,128.38238210986876,122.5394587587101,25.17209528439475,5.842923351158645,47.950110192837464,977.0900000000001,1933513516.700925,313322.5598283787
baseline_10000,1,5,person,person,4486,389.3526526972804,389.3526526972804,301.69861792242534,0.0,18.60540570664289,0.0,0.0,0.0
baseline_10000,1,5,vehicle,bus,288,189.40277777777777,178.22222222222223,9.34375,11.180555555555555,35.34017361111111,971.5899999999999,111207831.562631,386138.3040369132
